Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
959,2015-08-14 20:21:09,2015-08-14 20:37:08,31117,15th & Euclid St  NW,31241,Thomas Circle,W01119,Member
270,2015-08-14 20:27:33,2015-08-14 20:32:03,31281,8th & O St NW,31266,11th & M St NW,W20813,Member
910,2015-08-14 20:52:23,2015-08-14 21:07:34,31219,10th St & Constitution Ave NW,31258,Lincoln Memorial,W20631,Member
284,2015-08-14 20:58:35,2015-08-14 21:03:20,31246,M St & Pennsylvania Ave NW,31314,34th & Water St NW,W21066,Member
1007,2015-08-14 21:20:53,2015-08-14 21:37:40,31260,23rd & E St NW ,31232,7th & F St NW / National Portrait Gallery,W20009,Member
1894,2015-08-14 21:22:49,2015-08-14 21:54:23,31601,19th & East Capitol St SE,31117,15th & Euclid St  NW,W00141,Member
657,2015-08-14 21:42:10,2015-08-14 21:53:08,31224,19th & L St NW,31241,Thomas Circle,W01293,Member
2856,2015-08-14 21:46:43,2015-08-14 22:34:19,31247,Jefferson Dr & 14th St SW,31231,14th & D St NW / Ronald Reagan Building,W20992,Member
2683,2015-08-14 22:10:03,2015-08-14 22:54:46,31262,11th & F St NW,31204,20th & E St NW,W20250,Casual
953,2015-08-14 22:17:24,2015-08-14 22:33:18,31514,Hamlin & 7th St NE,31102,11th & Kenyon St NW,W01148,Member
780,2015-08-14 22:19:53,2015-08-14 22:32:53,31627,3rd & M St NE,31611,13th & H St NE,W21695,Member
714,2015-08-14 22:27:14,2015-08-14 22:39:09,31608,8th & Eye St SE / Barracks Row,31609,Maine Ave & 7th St SW,W01404,Member
3788,2015-08-14 22:33:30,2015-08-14 23:36:38,31243,4th & C St SW,31243,4th & C St SW,W01208,Casual
533,2015-08-14 23:50:58,2015-08-14 23:59:51,31401,14th St & Spring Rd NW,31115,Columbia Rd & Georgia Ave NW,W21063,Member
822,2015-08-15 00:01:13,2015-08-15 00:14:56,31271,Constitution Ave & 2nd St NW/DOL,31274,10th & G St NW,w01100,Casual
602,2015-08-15 00:09:18,2015-08-15 00:19:21,31201,15th & P St NW,31222,New York Ave & 15th St NW,W21098,Casual
1208,2015-08-15 00:40:50,2015-08-15 01:00:59,31246,M St & Pennsylvania Ave NW,31111,10th & U St NW,W21512,Member
569,2015-08-15 00:41:17,2015-08-15 00:50:46,31114,18th St & Wyoming Ave NW,31268,12th & U St NW,W21786,Member
883,2015-08-15 02:06:32,2015-08-15 02:21:15,31114,18th St & Wyoming Ave NW,31280,11th & S St NW,W00625,Member
260,2015-08-15 03:38:20,2015-08-15 03:42:40,31245,7th & R St NW / Shaw Library,31281,8th & O St NW,W21264,Member
769,2015-08-15 08:07:48,2015-08-15 08:20:38,31016,Clarendon Blvd & Pierce St,31049,Utah St & 11th St N ,W20530,Member
222,2015-08-15 08:23:34,2015-08-15 08:27:17,31113,Columbia Rd & Belmont St NW,31103,16th & Harvard St NW,W00528,Member
1192,2015-08-15 08:44:30,2015-08-15 09:04:23,31121,Calvert St & Woodley Pl NW,31266,11th & M St NW,W22066,Member
376,2015-08-15 08:44:47,2015-08-15 08:51:03,31600,5th & K St NW,31262,11th & F St NW,W00267,Member
6151,2015-08-15 09:36:41,2015-08-15 11:19:13,31212,21st & M St NW,31243,4th & C St SW,W01357,Casual
1248,2015-08-15 09:42:47,2015-08-15 10:03:36,31257,22nd & I St NW / Foggy Bottom,31269,3rd St & Pennsylvania Ave SE,W21717,Member
518,2015-08-15 09:43:46,2015-08-15 09:52:24,31120,10th & Florida Ave NW,31202,14th & R St NW,W01349,Member
2480,2015-08-15 09:49:27,2015-08-15 10:30:47,31077,Iwo Jima Memorial/N Meade & 14th St N,31243,4th & C St SW,W20091,Casual
4169,2015-08-15 09:54:49,2015-08-15 11:04:18,31227,13th St & New York Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00704,Casual
702,2015-08-15 09:58:54,2015-08-15 10:10:37,31503,Florida Ave & R St NW,31276,15th & L St NW,W00485,Casual
1006,2015-08-15 10:00:51,2015-08-15 10:17:37,31247,Jefferson Dr & 14th St SW,31607,14th & D St SE,W20911,Member
1282,2015-08-15 10:03:01,2015-08-15 10:24:23,31077,Iwo Jima Memorial/N Meade & 14th St N,31258,Lincoln Memorial,W21640,Casual
1273,2015-08-15 10:03:19,2015-08-15 10:24:33,31077,Iwo Jima Memorial/N Meade & 14th St N,31258,Lincoln Memorial,W20184,Casual
322,2015-08-15 10:05:23,2015-08-15 10:10:45,31120,10th & Florida Ave NW,31202,14th & R St NW,W00774,Member
238,2015-08-15 10:38:53,2015-08-15 10:42:51,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W20395,Casual
212,2015-08-15 10:43:02,2015-08-15 10:46:35,31085,Mount Vernon Ave & E Nelson Ave,31086,Mount Vernon Ave & E Del Ray Ave,W22049,Member
269,2015-08-15 10:46:19,2015-08-15 10:50:49,31629,8th & East Capitol St NE,31605,3rd & D St SE,W21917,Member
349,2015-08-15 10:59:05,2015-08-15 11:04:55,31103,16th & Harvard St NW,31114,18th St & Wyoming Ave NW,W21547,Member
500,2015-08-15 11:05:29,2015-08-15 11:13:50,31200,Massachusetts Ave & Dupont Circle NW,31266,11th & M St NW,W00842,Member
1546,2015-08-15 11:14:24,2015-08-15 11:40:10,31222,New York Ave & 15th St NW,31235,19th St & Constitution Ave NW,W20669,Casual
744,2015-08-15 11:30:05,2015-08-15 11:42:29,31202,14th & R St NW,31107,Lamont & Mt Pleasant NW,W21556,Member
677,2015-08-15 11:37:27,2015-08-15 11:48:45,31118,3rd & Elm St NW,31253,19th & K St NW,W00356,Member
542,2015-08-15 11:39:16,2015-08-15 11:48:19,31636,New Jersey Ave & N St NW/Dunbar HS,31203,14th & Rhode Island Ave NW,W21711,Member
281,2015-08-15 11:41:38,2015-08-15 11:46:20,31101,14th & V St NW,31201,15th & P St NW,W00606,Member
188,2015-08-15 11:49:03,2015-08-15 11:52:12,31608,8th & Eye St SE / Barracks Row,31208,M St & New Jersey Ave SE,W21197,Member
199,2015-08-15 11:54:57,2015-08-15 11:58:17,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,W20869,Member
825,2015-08-15 12:09:48,2015-08-15 12:23:34,31503,Florida Ave & R St NW,31639,2nd & G St NE,W21911,Member
898,2015-08-15 12:11:23,2015-08-15 12:26:21,31262,11th & F St NW,31243,4th & C St SW,W00267,Casual
460,2015-08-15 12:15:24,2015-08-15 12:23:04,31280,11th & S St NW,31118,3rd & Elm St NW,W21270,Member
7586,2015-08-15 12:28:58,2015-08-15 14:35:25,31274,10th & G St NW,31270,8th & D St NW,W20733,Casual
2224,2015-08-15 12:31:26,2015-08-15 13:08:30,31623,Columbus Circle / Union Station,31258,Lincoln Memorial,W20831,Casual
440,2015-08-15 12:56:06,2015-08-15 13:03:27,31313,Connecticut Ave & Tilden St NW,31313,Connecticut Ave & Tilden St NW,W01234,Member
1898,2015-08-15 13:05:43,2015-08-15 13:37:22,31610,Eastern Market / 7th & North Carolina Ave SE,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W22018,Member
957,2015-08-15 13:10:53,2015-08-15 13:26:50,31101,14th & V St NW,31202,14th & R St NW,W21751,Casual
3936,2015-08-15 13:15:17,2015-08-15 14:20:53,31217,USDA / 12th & Independence Ave SW,31217,USDA / 12th & Independence Ave SW,W20121,Casual
1614,2015-08-15 13:23:17,2015-08-15 13:50:12,31247,Jefferson Dr & 14th St SW,31279,19th & G St NW,W01322,Casual
2142,2015-08-15 13:34:59,2015-08-15 14:10:41,31225,C & O Canal & Wisconsin Ave NW,31275,New Hampshire Ave & 24th St NW,W22067,Casual
595,2015-08-15 13:55:48,2015-08-15 14:05:43,31048,King St Metro South,31042,Market Square / King St & Royal St,W20693,Casual
1004,2015-08-15 14:16:54,2015-08-15 14:33:38,31114,18th St & Wyoming Ave NW,31112,Harvard St & Adams Mill Rd NW,W22074,Member
189,2015-08-15 14:20:22,2015-08-15 14:23:31,31620,5th & F St NW,31600,5th & K St NW,W20643,Member
804,2015-08-15 14:23:13,2015-08-15 14:36:37,31621,4th & D St NW / Judiciary Square,31623,Columbus Circle / Union Station,W00978,Casual
481,2015-08-15 14:29:38,2015-08-15 14:37:39,31617,Bladensburg Rd & Benning Rd NE,31601,19th & East Capitol St SE,W00976,Member
427,2015-08-15 14:37:26,2015-08-15 14:44:33,31634,3rd & Tingey St SE,31108,4th & M St SW,W20046,Member
593,2015-08-15 14:55:47,2015-08-15 15:05:40,31636,New Jersey Ave & N St NW/Dunbar HS,31227,13th St & New York Ave NW,W22118,Member
1976,2015-08-15 14:59:38,2015-08-15 15:32:34,31246,M St & Pennsylvania Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21444,Casual
752,2015-08-15 15:03:05,2015-08-15 15:15:38,31278,18th & R St NW,31228,8th & H St NW,W22067,Member
389,2015-08-15 15:03:14,2015-08-15 15:09:44,31002,20th & Crystal Dr,31052,Potomac Ave & 35th St S,W20658,Casual
1791,2015-08-15 15:11:08,2015-08-15 15:40:59,31231,14th & D St NW / Ronald Reagan Building,31258,Lincoln Memorial,W00962,Casual
12331,2015-08-15 15:17:39,2015-08-15 18:43:11,31215,Georgetown Harbor / 30th St NW,31215,Georgetown Harbor / 30th St NW,W20461,Casual
578,2015-08-15 15:36:13,2015-08-15 15:45:52,31272,Washington & Independence Ave SW/HHS,31605,3rd & D St SE,W20884,Casual
441,2015-08-15 15:40:50,2015-08-15 15:48:12,31600,5th & K St NW,31616,3rd & H St NE,W20386,Member
1596,2015-08-15 15:44:14,2015-08-15 16:10:51,31239,Rhode Island & Connecticut Ave NW,31247,Jefferson Dr & 14th St SW,W20708,Casual
2066,2015-08-15 15:51:26,2015-08-15 16:25:52,31239,Rhode Island & Connecticut Ave NW,31273,Hains Point/Buckeye & Ohio Dr SW,W20262,Member
220,2015-08-15 15:59:59,2015-08-15 16:03:40,31628,1st & K St SE,31634,3rd & Tingey St SE,W20508,Member
596,2015-08-15 16:03:39,2015-08-15 16:13:36,31400,Georgia & New Hampshire Ave NW,31507,1st & Washington Hospital Center NW,W20603,Member
364,2015-08-15 16:06:34,2015-08-15 16:12:39,31245,7th & R St NW / Shaw Library,31202,14th & R St NW,W21213,Member
1135,2015-08-15 16:08:47,2015-08-15 16:27:43,31272,Washington & Independence Ave SW/HHS,31247,Jefferson Dr & 14th St SW,W21705,Casual
4464,2015-08-15 16:10:50,2015-08-15 17:25:15,31314,34th & Water St NW,31314,34th & Water St NW,W21340,Casual
548,2015-08-15 16:18:28,2015-08-15 16:27:36,31044,King St & Patrick St,31047,Braddock Rd Metro,W01235,Casual
3420,2015-08-15 16:20:02,2015-08-15 17:17:02,31232,7th & F St NW / National Portrait Gallery,31609,Maine Ave & 7th St SW,W20766,Casual
2292,2015-08-15 16:22:25,2015-08-15 17:00:38,31275,New Hampshire Ave & 24th St NW,31110,20th St & Florida Ave NW,W20200,Casual
332,2015-08-15 16:24:47,2015-08-15 16:30:20,31255,24th & N St NW,31234,20th & O St NW / Dupont South,W22185,Member
617,2015-08-15 16:24:56,2015-08-15 16:35:14,31618,4th & East Capitol St NE,31600,5th & K St NW,W00152,Member
2247,2015-08-15 16:26:28,2015-08-15 17:03:55,31272,Washington & Independence Ave SW/HHS,31220,US Dept of State / Virginia Ave & 21st St NW,W00973,Casual
773,2015-08-15 16:35:23,2015-08-15 16:48:17,31603,1st & M St NE,31245,7th & R St NW / Shaw Library,W00390,Member
4375,2015-08-15 16:36:41,2015-08-15 17:49:36,31217,USDA / 12th & Independence Ave SW,31232,7th & F St NW / National Portrait Gallery,W20121,Casual
695,2015-08-15 16:41:21,2015-08-15 16:52:56,31055,28th St S & S Meade St,31060,S Arlington Mill Dr & Campbell Ave,W01228,Member
4150,2015-08-15 16:50:32,2015-08-15 17:59:42,31215,Georgetown Harbor / 30th St NW,31508,Gallaudet / 8th St & Florida Ave NE,W01374,Casual
415,2015-08-15 16:50:37,2015-08-15 16:57:33,31200,Massachusetts Ave & Dupont Circle NW,31266,11th & M St NW,W20732,Member
1410,2015-08-15 17:00:18,2015-08-15 17:23:49,31310,Connecticut & Nebraska Ave NW,31102,11th & Kenyon St NW,W20038,Member
1703,2015-08-15 17:08:51,2015-08-15 17:37:14,31619,Lincoln Park / 13th & East Capitol St NE ,31607,14th & D St SE,W01239,Member
3615,2015-08-15 17:11:18,2015-08-15 18:11:33,31247,Jefferson Dr & 14th St SW,31247,Jefferson Dr & 14th St SW,W21044,Casual
1268,2015-08-15 17:15:19,2015-08-15 17:36:27,31261,21st St & Constitution Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21898,Casual
3308,2015-08-15 17:15:22,2015-08-15 18:10:31,31247,Jefferson Dr & 14th St SW,31247,Jefferson Dr & 14th St SW,W00272,Casual
1783,2015-08-15 17:21:17,2015-08-15 17:51:00,31623,Columbus Circle / Union Station,31243,4th & C St SW,W21268,Casual
1172,2015-08-15 17:24:32,2015-08-15 17:44:04,31234,20th & O St NW / Dupont South,31211,Kennedy Center,W00729,Casual
1467,2015-08-15 17:33:38,2015-08-15 17:58:05,31262,11th & F St NW,31225,C & O Canal & Wisconsin Ave NW,W21801,Casual
238,2015-08-15 17:37:30,2015-08-15 17:41:28,31229,New Hampshire Ave & T St NW,31239,Rhode Island & Connecticut Ave NW,W20475,Member
1800,2015-08-15 17:50:51,2015-08-15 18:20:52,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W20871,Casual
703,2015-08-15 17:54:53,2015-08-15 18:06:37,31505,Eckington Pl & Q St NE,31245,7th & R St NW / Shaw Library,W00646,Member
856,2015-08-15 18:05:11,2015-08-15 18:19:28,31101,14th & V St NW,31312,Wisconsin Ave & O St NW,W21749,Member
2058,2015-08-15 18:06:33,2015-08-15 18:40:52,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31249,Jefferson Memorial,W21999,Casual
621,2015-08-15 18:27:00,2015-08-15 18:37:21,31121,Calvert St & Woodley Pl NW,31300,Van Ness Metro / UDC,W20743,Member
1653,2015-08-15 18:40:58,2015-08-15 19:08:32,31238,14th & G St NW,31247,Jefferson Dr & 14th St SW,W01076,Casual
1187,2015-08-15 18:55:01,2015-08-15 19:14:48,31232,7th & F St NW / National Portrait Gallery,31603,1st & M St NE,W21108,Casual
497,2015-08-15 18:57:30,2015-08-15 19:05:48,31310,Connecticut & Nebraska Ave NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W01284,Member
5722,2015-08-15 19:21:06,2015-08-15 20:56:29,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00051,Casual
665,2015-08-15 19:27:01,2015-08-15 19:38:07,31231,14th & D St NW / Ronald Reagan Building,31232,7th & F St NW / National Portrait Gallery,W22228,Casual
412,2015-08-15 19:35:55,2015-08-15 19:42:47,31618,4th & East Capitol St NE,31634,3rd & Tingey St SE,W21591,Member
1785,2015-08-15 19:39:47,2015-08-15 20:09:32,31211,Kennedy Center,31270,8th & D St NW,W21397,Casual
507,2015-08-15 19:51:12,2015-08-15 19:59:39,31612,D St & Maryland Ave NE,31607,14th & D St SE,W22122,Member
968,2015-08-15 19:55:50,2015-08-15 20:11:58,31624,North Capitol St & F St NW,31269,3rd St & Pennsylvania Ave SE,W00565,Casual
3326,2015-08-15 19:58:50,2015-08-15 20:54:17,31241,Thomas Circle,31267,17th St & Massachusetts Ave NW,W00789,Member
976,2015-08-15 20:00:35,2015-08-15 20:16:52,31611,13th & H St NE,31614,11th & H St NE,W20003,Member
2076,2015-08-15 20:10:18,2015-08-15 20:44:55,31259,20th St & Virginia Ave NW,31203,14th & Rhode Island Ave NW,W01096,Casual
1456,2015-08-15 20:27:45,2015-08-15 20:52:01,31246,M St & Pennsylvania Ave NW,31229,New Hampshire Ave & T St NW,W20301,Casual
212,2015-08-15 20:29:48,2015-08-15 20:33:20,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W00508,Member
2190,2015-08-15 20:38:46,2015-08-15 21:15:17,31215,Georgetown Harbor / 30th St NW,31281,8th & O St NW,W22064,Casual
903,2015-08-15 21:05:00,2015-08-15 21:20:03,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31612,D St & Maryland Ave NE,W00757,Casual
2396,2015-08-15 21:19:48,2015-08-15 21:59:45,31615,6th & H St NE,31258,Lincoln Memorial,W01152,Casual
349,2015-08-15 21:23:11,2015-08-15 21:29:00,31263,10th & K St NW,31228,8th & H St NW,W00974,Casual
2679,2015-08-15 21:24:29,2015-08-15 22:09:09,31232,7th & F St NW / National Portrait Gallery,31249,Jefferson Memorial,W20484,Casual
2822,2015-08-15 21:35:04,2015-08-15 22:22:07,31623,Columbus Circle / Union Station,31233,17th & K St NW / Farragut Square,W00869,Casual
1547,2015-08-15 21:51:05,2015-08-15 22:16:52,31200,Massachusetts Ave & Dupont Circle NW,31200,Massachusetts Ave & Dupont Circle NW,W21031,Casual
1995,2015-08-15 22:13:59,2015-08-15 22:47:15,31217,USDA / 12th & Independence Ave SW,31628,1st & K St SE,W20928,Casual
2664,2015-08-15 22:15:11,2015-08-15 22:59:36,31249,Jefferson Memorial,31047,Braddock Rd Metro,W20484,Member
1311,2015-08-15 22:35:56,2015-08-15 22:57:48,31222,New York Ave & 15th St NW,31217,USDA / 12th & Independence Ave SW,W20643,Casual
6681,2015-08-15 23:04:14,2015-08-16 00:55:35,31200,Massachusetts Ave & Dupont Circle NW,31261,21st St & Constitution Ave NW,W20666,Casual
1432,2015-08-15 23:47:06,2015-08-16 00:10:59,31258,Lincoln Memorial,31249,Jefferson Memorial,W20046,Casual
1379,2015-08-15 23:49:25,2015-08-16 00:12:24,31241,Thomas Circle,31312,Wisconsin Ave & O St NW,W21675,Member
484,2015-08-16 00:53:13,2015-08-16 01:01:17,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31615,6th & H St NE,W01440,Member
395,2015-08-16 01:00:03,2015-08-16 01:06:38,31611,13th & H St NE,31612,D St & Maryland Ave NE,W21935,Member
202,2015-08-16 01:22:46,2015-08-16 01:26:09,31202,14th & R St NW,31214,17th & Corcoran St NW,W20555,Member
257,2015-08-16 01:38:00,2015-08-16 01:42:18,31279,19th & G St NW,31221,18th & M St NW,W21945,Member
322,2015-08-16 03:25:28,2015-08-16 03:30:51,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W22197,Casual
173,2015-08-16 08:16:58,2015-08-16 08:19:51,31276,15th & L St NW,31201,15th & P St NW,W22176,Member
787,2015-08-16 08:34:14,2015-08-16 08:47:22,31200,Massachusetts Ave & Dupont Circle NW,31203,14th & Rhode Island Ave NW,W21855,Casual
592,2015-08-16 08:47:34,2015-08-16 08:57:27,31247,Jefferson Dr & 14th St SW,31216,14th St & New York Ave NW,W20617,Casual
424,2015-08-16 09:11:59,2015-08-16 09:19:03,31615,6th & H St NE,31629,8th & East Capitol St NE,W00695,Member
11139,2015-08-16 09:18:23,2015-08-16 12:24:03,31104,Adams Mill & Columbia Rd NW,31312,Wisconsin Ave & O St NW,W21789,Casual
380,2015-08-16 09:21:38,2015-08-16 09:27:58,31212,21st & M St NW,31212,21st & M St NW,W21407,Casual
1364,2015-08-16 09:21:41,2015-08-16 09:44:26,31031,15th & N Scott St,31100,19th St & Pennsylvania Ave NW,W21324,Casual
1838,2015-08-16 09:33:44,2015-08-16 10:04:22,31214,17th & Corcoran St NW,31249,Jefferson Memorial,W20948,Casual
398,2015-08-16 10:00:20,2015-08-16 10:06:58,31616,3rd & H St NE,31517,Union Market/6th St & Neal Pl NE,W20435,Member
177,2015-08-16 10:16:20,2015-08-16 10:19:17,31268,12th & U St NW,31202,14th & R St NW,W00508,Member
723,2015-08-16 10:29:57,2015-08-16 10:42:00,31314,34th & Water St NW,31200,Massachusetts Ave & Dupont Circle NW,W20385,Member
1528,2015-08-16 10:47:22,2015-08-16 11:12:51,31112,Harvard St & Adams Mill Rd NW,31257,22nd & I St NW / Foggy Bottom,W21071,Member
340,2015-08-16 10:51:24,2015-08-16 10:57:04,31006,S Joyce & Army Navy Dr,31005,Pentagon City Metro / 12th & S Hayes St,W21944,Member
815,2015-08-16 10:53:09,2015-08-16 11:06:45,31014,Lynn & 19th St North,31252,21st St & Pennsylvania Ave NW,W20011,Member
674,2015-08-16 11:00:27,2015-08-16 11:11:42,31632,15th & F St NE,31269,3rd St & Pennsylvania Ave SE,W00364,Member
1645,2015-08-16 11:00:54,2015-08-16 11:28:19,31220,US Dept of State / Virginia Ave & 21st St NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21929,Casual
1809,2015-08-16 11:03:27,2015-08-16 11:33:37,31100,19th St & Pennsylvania Ave NW,31271,Constitution Ave & 2nd St NW/DOL,W01336,Casual
1606,2015-08-16 11:08:25,2015-08-16 11:35:12,31255,24th & N St NW,31261,21st St & Constitution Ave NW,W20763,Casual
220,2015-08-16 11:11:54,2015-08-16 11:15:34,31079,Lee Hwy & N Cleveland St,31017,Wilson Blvd & N Uhle St,W21408,Member
2101,2015-08-16 11:13:36,2015-08-16 11:48:37,31610,Eastern Market / 7th & North Carolina Ave SE,31200,Massachusetts Ave & Dupont Circle NW,W01375,Casual
474,2015-08-16 11:28:41,2015-08-16 11:36:35,31612,D St & Maryland Ave NE,31517,Union Market/6th St & Neal Pl NE,W20219,Member
13346,2015-08-16 11:29:45,2015-08-16 15:12:12,31249,Jefferson Memorial,31249,Jefferson Memorial,W20426,Casual
461,2015-08-16 11:41:51,2015-08-16 11:49:33,31600,5th & K St NW,31262,11th & F St NW,W00950,Member
555,2015-08-16 11:42:06,2015-08-16 11:51:22,31612,D St & Maryland Ave NE,31232,7th & F St NW / National Portrait Gallery,W01305,Member
475,2015-08-16 11:43:52,2015-08-16 11:51:47,31506,1st & Rhode Island Ave NW,31616,3rd & H St NE,W00804,Casual
213,2015-08-16 12:04:11,2015-08-16 12:07:45,31626,15th St & Massachusetts Ave SE,31622,13th & D St NE,W20682,Member
964,2015-08-16 12:11:46,2015-08-16 12:27:50,31281,8th & O St NW,31257,22nd & I St NW / Foggy Bottom,W21350,Member
2276,2015-08-16 12:27:00,2015-08-16 13:04:56,31249,Jefferson Memorial,31010,S Glebe & Potomac Ave,W00976,Member
2471,2015-08-16 12:35:01,2015-08-16 13:16:12,31277,17th & G St NW,31258,Lincoln Memorial,W20681,Casual
3819,2015-08-16 12:36:47,2015-08-16 13:40:27,31258,Lincoln Memorial,31260,23rd & E St NW ,W21930,Casual
848,2015-08-16 12:37:57,2015-08-16 12:52:06,31258,Lincoln Memorial,31275,New Hampshire Ave & 24th St NW,W21213,Casual
3612,2015-08-16 12:44:09,2015-08-16 13:44:22,31231,14th & D St NW / Ronald Reagan Building,31264,6th St & Indiana Ave NW,W01337,Casual
643,2015-08-16 12:44:33,2015-08-16 12:55:16,31247,Jefferson Dr & 14th St SW,31270,8th & D St NW,W00427,Casual
212,2015-08-16 12:49:41,2015-08-16 12:53:13,31251,12th & L St NW,31230,Metro Center / 12th & G St NW,W20751,Member
243,2015-08-16 12:53:29,2015-08-16 12:57:32,31516,Rhode Island Ave Metro,31500,4th & W St NE,W00135,Member
201,2015-08-16 13:18:19,2015-08-16 13:21:41,31108,4th & M St SW,31244,4th & E St SW,W00382,Member
794,2015-08-16 13:28:30,2015-08-16 13:41:45,31616,3rd & H St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20652,Member
3095,2015-08-16 13:31:15,2015-08-16 14:22:51,31080,Lee Hwy & N Scott St,31231,14th & D St NW / Ronald Reagan Building,W20090,Casual
547,2015-08-16 13:39:58,2015-08-16 13:49:05,31276,15th & L St NW,31202,14th & R St NW,W20216,Casual
586,2015-08-16 13:45:19,2015-08-16 13:55:05,31040,Fairfax Dr & Kenmore St,31021,Clarendon Blvd & N Fillmore St,W20287,Casual
324,2015-08-16 13:46:55,2015-08-16 13:52:19,31600,5th & K St NW,31230,Metro Center / 12th & G St NW,W21703,Member
2995,2015-08-16 14:01:04,2015-08-16 14:50:59,31002,20th & Crystal Dr,31014,Lynn & 19th St North,W21461,Casual
360,2015-08-16 14:09:44,2015-08-16 14:15:44,31216,14th St & New York Ave NW,31241,Thomas Circle,W00356,Member
4283,2015-08-16 14:25:20,2015-08-16 15:36:43,31630,15th & East Capitol St NE,31634,3rd & Tingey St SE,W00091,Member
503,2015-08-16 14:32:45,2015-08-16 14:41:09,31239,Rhode Island & Connecticut Ave NW,31114,18th St & Wyoming Ave NW,W00448,Member
808,2015-08-16 14:34:02,2015-08-16 14:47:31,31105,14th & Harvard St NW,31234,20th & O St NW / Dupont South,W00817,Member
716,2015-08-16 14:34:31,2015-08-16 14:46:28,31610,Eastern Market / 7th & North Carolina Ave SE,31517,Union Market/6th St & Neal Pl NE,W01190,Member
919,2015-08-16 14:38:57,2015-08-16 14:54:16,31019,Wilson Blvd & N Edgewood St,31033,Barcroft Community Center,W00332,Casual
3054,2015-08-16 14:43:33,2015-08-16 15:34:27,32046,River Rd & Landy Ln,31236,37th & O St NW / Georgetown University,W01284,Casual
1283,2015-08-16 15:00:52,2015-08-16 15:22:16,31265,5th St & Massachusetts Ave NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00107,Member
1084,2015-08-16 15:03:16,2015-08-16 15:21:21,31402,14th St Heights / 14th & Crittenden St NW,31118,3rd & Elm St NW,W21714,Member
2647,2015-08-16 15:09:29,2015-08-16 15:53:36,31258,Lincoln Memorial,31236,37th & O St NW / Georgetown University,W01401,Casual
401,2015-08-16 15:19:43,2015-08-16 15:26:24,31241,Thomas Circle,31214,17th & Corcoran St NW,W01087,Member
209,2015-08-16 15:34:52,2015-08-16 15:38:21,31219,10th St & Constitution Ave NW,31232,7th & F St NW / National Portrait Gallery,W21433,Casual
2480,2015-08-16 15:35:10,2015-08-16 16:16:30,31225,C & O Canal & Wisconsin Ave NW,31618,4th & East Capitol St NE,W01448,Member
410,2015-08-16 15:44:32,2015-08-16 15:51:22,31246,M St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W21495,Member
634,2015-08-16 15:48:42,2015-08-16 15:59:17,31257,22nd & I St NW / Foggy Bottom,31278,18th & R St NW,W22043,Member
655,2015-08-16 15:52:09,2015-08-16 16:03:04,31229,New Hampshire Ave & T St NW,31246,M St & Pennsylvania Ave NW,W00939,Member
2072,2015-08-16 15:56:14,2015-08-16 16:30:46,31243,4th & C St SW,31031,15th & N Scott St,W21353,Casual
482,2015-08-16 15:56:55,2015-08-16 16:04:57,31045,Commerce St & Fayette St,31085,Mount Vernon Ave & E Nelson Ave,W21070,Member
1054,2015-08-16 16:05:53,2015-08-16 16:23:27,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31628,1st & K St SE,W22192,Casual
475,2015-08-16 16:20:24,2015-08-16 16:28:19,31260,23rd & E St NW ,31222,New York Ave & 15th St NW,W20409,Member
976,2015-08-16 16:21:13,2015-08-16 16:37:30,31200,Massachusetts Ave & Dupont Circle NW,31080,Lee Hwy & N Scott St,W21445,Member
1180,2015-08-16 16:22:56,2015-08-16 16:42:36,31219,10th St & Constitution Ave NW,31230,Metro Center / 12th & G St NW,W01158,Casual
609,2015-08-16 16:31:20,2015-08-16 16:41:29,31600,5th & K St NW,31202,14th & R St NW,W00958,Member
1274,2015-08-16 16:32:08,2015-08-16 16:53:23,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W21200,Casual
1308,2015-08-16 16:49:25,2015-08-16 17:11:14,31269,3rd St & Pennsylvania Ave SE,31243,4th & C St SW,W21239,Member
