Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
422,2015-01-31 08:43:19,2015-01-31 08:50:21,31241,Thomas Circle,31255,24th & N St NW,W20122,Member
415,2015-01-31 09:06:39,2015-01-31 09:13:35,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W00595,Member
715,2015-01-31 09:11:56,2015-01-31 09:23:51,31632,15th & F St NE,31625,3rd & G St SE,W21586,Member
125,2015-01-31 09:52:05,2015-01-31 09:54:10,31618,4th & East Capitol St NE,31605,3rd & D St SE,W01132,Member
945,2015-01-31 09:57:41,2015-01-31 10:13:26,31263,10th & K St NW,31270,8th & D St NW,W00040,Casual
426,2015-01-31 10:02:29,2015-01-31 10:09:36,31044,King St & Patrick St,31046,Henry St & Pendleton St,W21460,Member
542,2015-01-31 10:11:23,2015-01-31 10:20:25,31201,15th & P St NW,31116,California St & Florida Ave NW,W20519,Member
1708,2015-01-31 10:20:13,2015-01-31 10:48:42,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31600,5th & K St NW,W20216,Member
883,2015-01-31 10:40:40,2015-01-31 10:55:23,31312,Wisconsin Ave & O St NW,31503,Florida Ave & R St NW,W20176,Member
628,2015-01-31 11:11:29,2015-01-31 11:21:58,31119,14th & Belmont St NW,31267,17th St & Massachusetts Ave NW,W20230,Member
429,2015-01-31 11:11:32,2015-01-31 11:18:41,31509,New Jersey Ave & R St NW,31202,14th & R St NW,W20224,Member
305,2015-01-31 11:13:55,2015-01-31 11:19:00,31102,11th & Kenyon St NW,31107,Lamont & Mt Pleasant NW,W01398,Member
663,2015-01-31 11:22:20,2015-01-31 11:33:24,31203,14th & Rhode Island Ave NW,31600,5th & K St NW,W21936,Member
447,2015-01-31 11:22:54,2015-01-31 11:30:21,31037,Ballston Metro / N Stuart & 9th St N,31023,Fairfax Dr & Wilson Blvd,W20128,Member
954,2015-01-31 11:46:52,2015-01-31 12:02:46,31623,Columbus Circle / Union Station,31263,10th & K St NW,W20885,Casual
529,2015-01-31 11:55:51,2015-01-31 12:04:41,31229,New Hampshire Ave & T St NW,31104,Adams Mill & Columbia Rd NW,W21714,Member
1231,2015-01-31 12:19:37,2015-01-31 12:40:08,31202,14th & R St NW,31226,34th St & Wisconsin Ave NW,W21892,Member
668,2015-01-31 12:39:21,2015-01-31 12:50:30,31101,14th & V St NW,31238,14th & G St NW,W20368,Member
432,2015-01-31 12:54:23,2015-01-31 13:01:36,31205,21st & I St NW,31241,Thomas Circle,W20748,Member
268,2015-01-31 13:18:41,2015-01-31 13:23:09,31245,7th & R St NW / Shaw Library,31118,3rd & Elm St NW,W20216,Member
719,2015-01-31 13:29:04,2015-01-31 13:41:04,31232,7th & F St NW / National Portrait Gallery,31277,17th & G St NW,W00197,Member
767,2015-01-31 13:34:03,2015-01-31 13:46:51,31257,22nd & I St NW / Foggy Bottom,31201,15th & P St NW,W00209,Member
588,2015-01-31 13:38:30,2015-01-31 13:48:19,31200,Massachusetts Ave & Dupont Circle NW,31246,M St & Pennsylvania Ave NW,W00711,Casual
1085,2015-01-31 13:38:47,2015-01-31 13:56:53,31623,Columbus Circle / Union Station,31205,21st & I St NW,W20958,Casual
166,2015-01-31 13:47:51,2015-01-31 13:50:38,31029,N Veitch  & 20th St N,31017,Wilson Blvd & N Uhle St,W21937,Member
803,2015-01-31 13:50:57,2015-01-31 14:04:20,31205,21st & I St NW,31266,11th & M St NW,W20653,Member
1161,2015-01-31 13:56:35,2015-01-31 14:15:57,31624,North Capitol St & F St NW,31243,4th & C St SW,W21362,Casual
361,2015-01-31 14:02:59,2015-01-31 14:09:01,31602,Park Rd & Holmead Pl NW,31104,Adams Mill & Columbia Rd NW,W01131,Member
849,2015-01-31 14:34:28,2015-01-31 14:48:38,31509,New Jersey Ave & R St NW,31114,18th St & Wyoming Ave NW,W21929,Member
237,2015-01-31 14:39:29,2015-01-31 14:43:27,31611,13th & H St NE,31622,13th & D St NE,W20716,Member
613,2015-01-31 14:44:32,2015-01-31 14:54:46,31201,15th & P St NW,31103,16th & Harvard St NW,W20976,Member
932,2015-01-31 15:27:17,2015-01-31 15:42:50,31006,S Joyce & Army Navy Dr,31066,Columbia Pike & S Orme St,W00488,Member
109,2015-01-31 15:36:26,2015-01-31 15:38:15,31115,Columbia Rd & Georgia Ave NW,31102,11th & Kenyon St NW,W21610,Member
1694,2015-01-31 15:43:35,2015-01-31 16:11:50,31101,14th & V St NW,31014,Lynn & 19th St North,W00599,Member
146,2015-01-31 15:44:41,2015-01-31 15:47:07,31602,Park Rd & Holmead Pl NW,31102,11th & Kenyon St NW,W21869,Member
341,2015-01-31 15:47:01,2015-01-31 15:52:43,31212,21st & M St NW,31278,18th & R St NW,W20161,Member
344,2015-01-31 15:50:44,2015-01-31 15:56:29,31505,Eckington Pl & Q St NE,31614,11th & H St NE,W01278,Member
187,2015-01-31 15:50:45,2015-01-31 15:53:52,31050,Barton St & 10th St N,31089,Court House Metro / 15th & N Uhle St ,W20761,Member
561,2015-01-31 15:52:06,2015-01-31 16:01:28,31022,Clarendon Metro / Wilson Blvd & N Highland St,31036,George Mason Dr & Wilson Blvd,W20154,Member
404,2015-01-31 16:01:49,2015-01-31 16:08:33,31223,Convention Center / 7th & M St NW,31111,10th & U St NW,W20121,Member
533,2015-01-31 16:30:08,2015-01-31 16:39:01,31616,3rd & H St NE,31600,5th & K St NW,W00379,Member
651,2015-01-31 16:32:15,2015-01-31 16:43:07,31227,13th St & New York Ave NW,31235,19th St & Constitution Ave NW,W20299,Member
282,2015-01-31 16:36:15,2015-01-31 16:40:58,31627,3rd & M St NE,31508,Gallaudet / 8th St & Florida Ave NE,W00272,Member
308,2015-01-31 17:25:18,2015-01-31 17:30:27,31114,18th St & Wyoming Ave NW,31117,15th & Euclid St  NW,W21240,Member
622,2015-01-31 17:33:29,2015-01-31 17:43:52,31261,21st St & Constitution Ave NW,31211,Kennedy Center,W21705,Member
521,2015-01-31 17:33:40,2015-01-31 17:42:21,31246,M St & Pennsylvania Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W20373,Member
328,2015-01-31 17:38:15,2015-01-31 17:43:43,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31300,Van Ness Metro / UDC,W01487,Member
435,2015-01-31 17:40:17,2015-01-31 17:47:32,31046,Henry St & Pendleton St,31042,Market Square / King St & Royal St,W21559,Member
628,2015-01-31 17:47:44,2015-01-31 17:58:13,31230,Metro Center / 12th & G St NW,31257,22nd & I St NW / Foggy Bottom,W20651,Member
665,2015-01-31 18:25:46,2015-01-31 18:36:51,31205,21st & I St NW,31274,10th & G St NW,W01387,Member
203,2015-01-31 18:31:39,2015-01-31 18:35:03,31508,Gallaudet / 8th St & Florida Ave NE,31627,3rd & M St NE,W01050,Member
566,2015-01-31 18:32:19,2015-01-31 18:41:46,31623,Columbus Circle / Union Station,31611,13th & H St NE,W20657,Casual
319,2015-01-31 18:39:02,2015-01-31 18:44:22,31212,21st & M St NW,31229,New Hampshire Ave & T St NW,W00825,Member
336,2015-01-31 18:40:51,2015-01-31 18:46:27,31615,6th & H St NE,31603,1st & M St NE,W21724,Member
295,2015-01-31 18:43:18,2015-01-31 18:48:13,31117,15th & Euclid St  NW,31214,17th & Corcoran St NW,W00247,Member
1076,2015-01-31 18:54:17,2015-01-31 19:12:14,31603,1st & M St NE,31109,7th & T St NW,W00903,Member
311,2015-01-31 19:15:49,2015-01-31 19:21:00,31266,11th & M St NW,31201,15th & P St NW,W21692,Member
629,2015-01-31 20:10:39,2015-01-31 20:21:09,31035,N Quincy St & Glebe Rd,31020,Wilson Blvd & Franklin Rd,W20229,Member
1278,2015-01-31 20:12:05,2015-01-31 20:33:24,31235,19th St & Constitution Ave NW,31258,Lincoln Memorial,W20479,Casual
665,2015-01-31 20:58:40,2015-01-31 21:09:45,31266,11th & M St NW,31100,19th St & Pennsylvania Ave NW,W21524,Member
311,2015-01-31 20:59:48,2015-01-31 21:05:00,31089,Court House Metro / 15th & N Uhle St ,31080,Lee Hwy & N Scott St,W21115,Member
728,2015-01-31 21:44:10,2015-01-31 21:56:19,31223,Convention Center / 7th & M St NW,31615,6th & H St NE,W00663,Member
255,2015-01-31 22:33:58,2015-01-31 22:38:13,31103,16th & Harvard St NW,31101,14th & V St NW,W21918,Member
1209,2015-01-31 23:23:24,2015-01-31 23:43:33,31265,5th St & Massachusetts Ave NW,31107,Lamont & Mt Pleasant NW,W20188,Member
481,2015-02-01 00:09:30,2015-02-01 00:17:32,31109,7th & T St NW,31119,14th & Belmont St NW,W00825,Member
251,2015-02-01 02:24:47,2015-02-01 02:28:58,32048,Bethesda Metro,32029,Offutt Ln & Chevy Chase Dr,W21533,Member
583,2015-02-01 02:56:00,2015-02-01 03:05:44,31105,14th & Harvard St NW,31266,11th & M St NW,W21904,Member
392,2015-02-01 03:56:29,2015-02-01 04:03:01,31616,3rd & H St NE,31612,D St & Maryland Ave NE,W00193,Member
943,2015-02-01 07:58:07,2015-02-01 08:13:51,31255,24th & N St NW,31236,37th & O St NW / Georgetown University,W21785,Member
745,2015-02-01 08:04:14,2015-02-01 08:16:39,31104,Adams Mill & Columbia Rd NW,31215,Georgetown Harbor / 30th St NW,W20659,Member
183,2015-02-01 08:21:54,2015-02-01 08:24:58,31212,21st & M St NW,31200,Massachusetts Ave & Dupont Circle NW,W00560,Member
396,2015-02-01 08:23:00,2015-02-01 08:29:37,31201,15th & P St NW,31114,18th St & Wyoming Ave NW,W00204,Member
359,2015-02-01 09:39:38,2015-02-01 09:45:37,31266,11th & M St NW,31232,7th & F St NW / National Portrait Gallery,W01397,Member
716,2015-02-01 10:08:35,2015-02-01 10:20:32,31101,14th & V St NW,31600,5th & K St NW,W20911,Member
328,2015-02-01 10:18:12,2015-02-01 10:23:40,31101,14th & V St NW,31278,18th & R St NW,W20119,Member
1057,2015-02-01 10:21:09,2015-02-01 10:38:46,31107,Lamont & Mt Pleasant NW,31225,C & O Canal & Wisconsin Ave NW,W21856,Member
263,2015-02-01 10:35:55,2015-02-01 10:40:19,31237,25th St & Pennsylvania Ave NW,31250,20th & L St NW,W00888,Member
605,2015-02-01 10:44:02,2015-02-01 10:54:08,31079,Lee Hwy & N Cleveland St,31089,Court House Metro / 15th & N Uhle St ,W00526,Member
315,2015-02-01 10:47:52,2015-02-01 10:53:08,31266,11th & M St NW,31263,10th & K St NW,W21151,Member
272,2015-02-01 10:49:58,2015-02-01 10:54:31,31604,3rd & H St NW,31623,Columbus Circle / Union Station,W00225,Member
1068,2015-02-01 11:10:12,2015-02-01 11:28:00,31105,14th & Harvard St NW,31265,5th St & Massachusetts Ave NW,W21309,Member
904,2015-02-01 11:12:22,2015-02-01 11:27:26,31602,Park Rd & Holmead Pl NW,31200,Massachusetts Ave & Dupont Circle NW,W01311,Member
153,2015-02-01 11:14:02,2015-02-01 11:16:36,31505,Eckington Pl & Q St NE,31603,1st & M St NE,W21330,Member
392,2015-02-01 11:21:51,2015-02-01 11:28:23,31116,California St & Florida Ave NW,31101,14th & V St NW,W20559,Member
457,2015-02-01 11:24:57,2015-02-01 11:32:35,31616,3rd & H St NE,31632,15th & F St NE,W00960,Member
173,2015-02-01 11:30:06,2015-02-01 11:33:00,31104,Adams Mill & Columbia Rd NW,31112,Harvard St & Adams Mill Rd NW,W20514,Member
275,2015-02-01 11:32:39,2015-02-01 11:37:14,31223,Convention Center / 7th & M St NW,31109,7th & T St NW,W21117,Member
220,2015-02-01 11:43:38,2015-02-01 11:47:18,31105,14th & Harvard St NW,31119,14th & Belmont St NW,W00525,Member
602,2015-02-01 11:46:26,2015-02-01 11:56:28,31116,California St & Florida Ave NW,31312,Wisconsin Ave & O St NW,W21579,Member
567,2015-02-01 11:48:56,2015-02-01 11:58:23,31606,Potomac & Pennsylvania Ave SE,31629,8th & East Capitol St NE,W01205,Member
299,2015-02-01 11:58:53,2015-02-01 12:03:53,31228,8th & H St NW,31600,5th & K St NW,W20028,Member
749,2015-02-01 12:01:43,2015-02-01 12:14:12,31117,15th & Euclid St  NW,31600,5th & K St NW,W20625,Member
264,2015-02-01 12:01:52,2015-02-01 12:06:16,31117,15th & Euclid St  NW,31121,Calvert St & Woodley Pl NW,W20464,Member
330,2015-02-01 12:13:12,2015-02-01 12:18:43,31600,5th & K St NW,31230,Metro Center / 12th & G St NW,W20634,Member
799,2015-02-01 12:19:49,2015-02-01 12:33:09,31202,14th & R St NW,31275,New Hampshire Ave & 24th St NW,W21852,Casual
95,2015-02-01 12:29:40,2015-02-01 12:31:16,31214,17th & Corcoran St NW,31229,New Hampshire Ave & T St NW,W21503,Member
271,2015-02-01 12:30:26,2015-02-01 12:34:57,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W21095,Member
306,2015-02-01 12:40:38,2015-02-01 12:45:44,31109,7th & T St NW,31203,14th & Rhode Island Ave NW,W21534,Member
483,2015-02-01 12:41:54,2015-02-01 12:49:58,31245,7th & R St NW / Shaw Library,31101,14th & V St NW,W20712,Member
488,2015-02-01 12:43:23,2015-02-01 12:51:32,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31623,Columbus Circle / Union Station,W20427,Member
1390,2015-02-01 12:45:40,2015-02-01 13:08:51,31268,12th & U St NW,31517,Union Market/6th St & Neal Pl NE,W20680,Member
207,2015-02-01 12:52:19,2015-02-01 12:55:47,31627,3rd & M St NE,31623,Columbus Circle / Union Station,W20727,Member
229,2015-02-01 13:02:20,2015-02-01 13:06:09,31105,14th & Harvard St NW,31101,14th & V St NW,W00903,Member
600,2015-02-01 13:15:11,2015-02-01 13:25:12,31113,Columbia Rd & Belmont St NW,31212,21st & M St NW,W00344,Member
932,2015-02-01 13:15:52,2015-02-01 13:31:25,31228,8th & H St NW,31625,3rd & G St SE,W20620,Member
689,2015-02-01 13:19:21,2015-02-01 13:30:51,31618,4th & East Capitol St NE,31262,11th & F St NW,W00703,Member
848,2015-02-01 13:24:35,2015-02-01 13:38:44,31400,Georgia & New Hampshire Ave NW,31266,11th & M St NW,W00222,Member
237,2015-02-01 13:51:56,2015-02-01 13:55:53,31105,14th & Harvard St NW,31101,14th & V St NW,W21109,Member
435,2015-02-01 13:58:42,2015-02-01 14:05:57,31116,California St & Florida Ave NW,31101,14th & V St NW,W20221,Member
849,2015-02-01 14:13:03,2015-02-01 14:27:12,31200,Massachusetts Ave & Dupont Circle NW,31105,14th & Harvard St NW,W00107,Casual
12198,2015-02-01 14:30:04,2015-02-01 17:53:22,31204,20th & E St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W20962,Casual
1063,2015-02-01 14:33:19,2015-02-01 14:51:03,31119,14th & Belmont St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W21362,Member
303,2015-02-01 15:03:58,2015-02-01 15:09:02,31634,3rd & Tingey St SE,31625,3rd & G St SE,W21371,Member
628,2015-02-01 15:14:32,2015-02-01 15:25:00,31101,14th & V St NW,31221,18th & M St NW,W00604,Member
306,2015-02-01 15:20:09,2015-02-01 15:25:15,31105,14th & Harvard St NW,31101,14th & V St NW,W00068,Member
487,2015-02-01 15:43:39,2015-02-01 15:51:47,31234,20th & O St NW / Dupont South,31114,18th St & Wyoming Ave NW,W00888,Member
404,2015-02-01 15:47:21,2015-02-01 15:54:05,31628,1st & K St SE,31108,4th & M St SW,W00484,Member
1120,2015-02-01 15:56:47,2015-02-01 16:15:28,31219,10th St & Constitution Ave NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W00724,Member
1301,2015-02-01 15:57:15,2015-02-01 16:18:56,31232,7th & F St NW / National Portrait Gallery,31116,California St & Florida Ave NW,W01168,Casual
247,2015-02-01 16:09:25,2015-02-01 16:13:32,31276,15th & L St NW,31224,19th & L St NW,W01058,Member
676,2015-02-01 16:11:40,2015-02-01 16:22:57,31119,14th & Belmont St NW,31233,17th & K St NW / Farragut Square,W21616,Member
702,2015-02-01 16:27:58,2015-02-01 16:39:40,31088,Mount Vernon Ave & Kennedy St,31047,Braddock Rd Metro,W21878,Member
3426,2015-02-01 16:52:24,2015-02-01 17:49:30,31040,Fairfax Dr & Kenmore St,31024,Virginia Square Metro / N Monroe St & 9th St N,W00901,Casual
249,2015-02-01 17:03:07,2015-02-01 17:07:17,31266,11th & M St NW,31228,8th & H St NW,W20630,Member
137,2015-02-01 17:16:38,2015-02-01 17:18:56,31203,14th & Rhode Island Ave NW,31267,17th St & Massachusetts Ave NW,W21618,Member
335,2015-02-01 17:21:26,2015-02-01 17:27:02,31107,Lamont & Mt Pleasant NW,31104,Adams Mill & Columbia Rd NW,W00094,Member
503,2015-02-01 17:27:53,2015-02-01 17:36:16,31603,1st & M St NE,31618,4th & East Capitol St NE,W00252,Member
244,2015-02-01 17:45:06,2015-02-01 17:49:11,31600,5th & K St NW,31266,11th & M St NW,W20806,Member
506,2015-02-01 17:45:31,2015-02-01 17:53:58,31207,Georgia Ave and Fairmont St NW,31503,Florida Ave & R St NW,W00265,Member
369,2015-02-01 17:50:10,2015-02-01 17:56:20,31229,New Hampshire Ave & T St NW,31214,17th & Corcoran St NW,W00898,Member
361,2015-02-01 17:57:00,2015-02-01 18:03:02,31618,4th & East Capitol St NE,31631,8th & F St NE,W00252,Member
1537,2015-02-01 18:06:24,2015-02-01 18:32:01,31010,S Glebe & Potomac Ave,31083,Potomac Greens Dr & Slaters Ln,W00422,Member
482,2015-02-01 18:10:58,2015-02-01 18:19:00,31241,Thomas Circle,31229,New Hampshire Ave & T St NW,W00518,Member
226,2015-02-01 18:41:50,2015-02-01 18:45:36,31602,Park Rd & Holmead Pl NW,31119,14th & Belmont St NW,W21340,Member
599,2015-02-01 19:49:58,2015-02-01 19:59:57,31105,14th & Harvard St NW,31212,21st & M St NW,W20690,Member
1081,2015-02-01 21:03:42,2015-02-01 21:21:44,31314,34th & Water St NW,31119,14th & Belmont St NW,W21936,Member
295,2015-02-01 21:06:33,2015-02-01 21:11:28,31109,7th & T St NW,31101,14th & V St NW,W20789,Member
295,2015-02-01 21:08:10,2015-02-01 21:13:06,31623,Columbus Circle / Union Station,31629,8th & East Capitol St NE,W20795,Member
466,2015-02-01 21:51:10,2015-02-01 21:58:57,31228,8th & H St NW,31241,Thomas Circle,W00376,Member
718,2015-02-01 22:10:39,2015-02-01 22:22:38,31503,Florida Ave & R St NW,31102,11th & Kenyon St NW,W00221,Member
537,2015-02-01 22:13:48,2015-02-01 22:22:45,31229,New Hampshire Ave & T St NW,31204,20th & E St NW,W21120,Member
600,2015-02-01 22:16:29,2015-02-01 22:26:29,31406,14th & Upshur St NW,31115,Columbia Rd & Georgia Ave NW,W21716,Member
456,2015-02-01 23:26:36,2015-02-01 23:34:13,31623,Columbus Circle / Union Station,31617,Bladensburg Rd & Benning Rd NE,W21698,Member
388,2015-02-02 05:50:52,2015-02-02 05:57:20,31023,Fairfax Dr & Wilson Blvd,31034,N Randolph St & Fairfax Dr,W00021,Member
240,2015-02-02 05:59:06,2015-02-02 06:03:07,31268,12th & U St NW,31203,14th & Rhode Island Ave NW,W20237,Member
358,2015-02-02 06:17:13,2015-02-02 06:23:12,31105,14th & Harvard St NW,31229,New Hampshire Ave & T St NW,W00265,Member
1171,2015-02-02 06:33:58,2015-02-02 06:53:30,31102,11th & Kenyon St NW,31256,10th & E St NW,W01016,Member
279,2015-02-02 06:43:11,2015-02-02 06:47:51,31203,14th & Rhode Island Ave NW,31213,17th & K St NW,W21240,Member
346,2015-02-02 06:48:46,2015-02-02 06:54:32,31241,Thomas Circle,31231,14th & D St NW / Ronald Reagan Building,W20345,Member
293,2015-02-02 06:52:30,2015-02-02 06:57:24,31257,22nd & I St NW / Foggy Bottom,31220,US Dept of State / Virginia Ave & 21st St NW,W21339,Member
159,2015-02-02 06:53:21,2015-02-02 06:56:00,31265,5th St & Massachusetts Ave NW,31621,4th & D St NW / Judiciary Square,W00703,Member
561,2015-02-02 06:56:50,2015-02-02 07:06:12,31616,3rd & H St NE,31243,4th & C St SW,W20059,Member
499,2015-02-02 07:03:15,2015-02-02 07:11:35,31623,Columbus Circle / Union Station,31622,13th & D St NE,W00691,Member
917,2015-02-02 07:04:04,2015-02-02 07:19:21,31619,Lincoln Park / 13th & East Capitol St NE ,31227,13th St & New York Ave NW,W01097,Member
904,2015-02-02 07:10:45,2015-02-02 07:25:49,31612,D St & Maryland Ave NE,31276,15th & L St NW,W21551,Member
1014,2015-02-02 07:17:50,2015-02-02 07:34:44,31606,Potomac & Pennsylvania Ave SE,31108,4th & M St SW,W20900,Member
157,2015-02-02 07:30:49,2015-02-02 07:33:27,31113,Columbia Rd & Belmont St NW,31110,20th St & Florida Ave NW,W00330,Member
249,2015-02-02 07:31:20,2015-02-02 07:35:30,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20954,Member
1033,2015-02-02 07:39:08,2015-02-02 07:56:21,31119,14th & Belmont St NW,31226,34th St & Wisconsin Ave NW,W00826,Member
809,2015-02-02 07:41:19,2015-02-02 07:54:49,31201,15th & P St NW,31603,1st & M St NE,W01017,Member
460,2015-02-02 07:43:56,2015-02-02 07:51:37,31619,Lincoln Park / 13th & East Capitol St NE ,31623,Columbus Circle / Union Station,W00436,Member
804,2015-02-02 07:49:29,2015-02-02 08:02:53,31229,New Hampshire Ave & T St NW,31259,20th St & Virginia Ave NW,W00818,Member
444,2015-02-02 07:49:29,2015-02-02 07:56:53,31630,15th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20802,Member
353,2015-02-02 07:56:16,2015-02-02 08:02:09,31623,Columbus Circle / Union Station,31265,5th St & Massachusetts Ave NW,W00436,Member
179,2015-02-02 07:58:39,2015-02-02 08:01:38,31618,4th & East Capitol St NE,31605,3rd & D St SE,W21109,Member
1104,2015-02-02 07:58:56,2015-02-02 08:17:21,31306,39th & Calvert St NW / Stoddert,31204,20th & E St NW,W20745,Member
1409,2015-02-02 08:00:03,2015-02-02 08:23:33,31107,Lamont & Mt Pleasant NW,31014,Lynn & 19th St North,W01004,Member
421,2015-02-02 08:02:24,2015-02-02 08:09:25,31622,13th & D St NE,31623,Columbus Circle / Union Station,W20003,Member
543,2015-02-02 08:06:30,2015-02-02 08:15:33,31213,17th & K St NW,31215,Georgetown Harbor / 30th St NW,W21708,Member
289,2015-02-02 08:11:35,2015-02-02 08:16:25,31253,19th & K St NW,31234,20th & O St NW / Dupont South,W21917,Member
318,2015-02-02 08:16:42,2015-02-02 08:22:01,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W21714,Member
474,2015-02-02 08:30:55,2015-02-02 08:38:49,31611,13th & H St NE,31627,3rd & M St NE,W20721,Member
799,2015-02-02 08:32:45,2015-02-02 08:46:05,31302,Wisconsin Ave & Newark St NW,31314,34th & Water St NW,W20108,Member
287,2015-02-02 08:34:35,2015-02-02 08:39:23,31254,15th & K St NW,31221,18th & M St NW,W20879,Member
401,2015-02-02 08:39:59,2015-02-02 08:46:41,31119,14th & Belmont St NW,31241,Thomas Circle,W00607,Member
382,2015-02-02 08:41:29,2015-02-02 08:47:51,31615,6th & H St NE,31624,North Capitol St & F St NW,W01080,Member
1328,2015-02-02 08:48:18,2015-02-02 09:10:27,31611,13th & H St NE,31633,Independence Ave & L'Enfant Plaza SW/DOE,W20616,Member
505,2015-02-02 08:52:03,2015-02-02 09:00:28,31108,4th & M St SW,31217,USDA / 12th & Independence Ave SW,W00025,Member
436,2015-02-02 09:06:24,2015-02-02 09:13:40,31243,4th & C St SW,31623,Columbus Circle / Union Station,W00436,Member
329,2015-02-02 09:08:25,2015-02-02 09:13:54,31114,18th St & Wyoming Ave NW,31239,Rhode Island & Connecticut Ave NW,W20260,Member
432,2015-02-02 09:29:10,2015-02-02 09:36:23,31121,Calvert St & Woodley Pl NW,31200,Massachusetts Ave & Dupont Circle NW,W20532,Member
205,2015-02-02 09:54:14,2015-02-02 09:57:39,31255,24th & N St NW,31246,M St & Pennsylvania Ave NW,W21404,Member
528,2015-02-02 10:35:34,2015-02-02 10:44:23,31266,11th & M St NW,31233,17th & K St NW / Farragut Square,W01315,Member
524,2015-02-02 10:48:38,2015-02-02 10:57:23,31110,20th St & Florida Ave NW,31246,M St & Pennsylvania Ave NW,W20123,Casual
215,2015-02-02 11:07:29,2015-02-02 11:11:05,31310,Connecticut & Nebraska Ave NW,31300,Van Ness Metro / UDC,W21425,Member
760,2015-02-02 11:57:10,2015-02-02 12:09:50,31119,14th & Belmont St NW,31212,21st & M St NW,W21551,Member
946,2015-02-02 12:10:06,2015-02-02 12:25:53,31503,Florida Ave & R St NW,31244,4th & E St SW,W21741,Member
870,2015-02-02 12:38:43,2015-02-02 12:53:13,31243,4th & C St SW,31603,1st & M St NE,W01078,Member
347,2015-02-02 13:27:29,2015-02-02 13:33:17,31614,11th & H St NE,31623,Columbus Circle / Union Station,W00050,Member
783,2015-02-02 13:45:55,2015-02-02 13:58:58,31246,M St & Pennsylvania Ave NW,31109,7th & T St NW,W21812,Member
689,2015-02-02 13:56:04,2015-02-02 14:07:33,31270,8th & D St NW,31509,New Jersey Ave & R St NW,W20167,Member
475,2015-02-02 14:11:18,2015-02-02 14:19:13,31014,Lynn & 19th St North,31255,24th & N St NW,W20426,Member
887,2015-02-02 15:20:06,2015-02-02 15:34:53,31306,39th & Calvert St NW / Stoddert,31215,Georgetown Harbor / 30th St NW,W21336,Casual
235,2015-02-02 15:25:11,2015-02-02 15:29:07,31040,Fairfax Dr & Kenmore St,31039,Wilson Blvd & N Quincy St,W00151,Member
155,2015-02-02 15:48:40,2015-02-02 15:51:16,31619,Lincoln Park / 13th & East Capitol St NE ,31622,13th & D St NE,W00507,Member
1136,2015-02-02 16:34:40,2015-02-02 16:53:36,31203,14th & Rhode Island Ave NW,31514,Hamlin & 7th St NE,W00618,Member
473,2015-02-02 16:40:54,2015-02-02 16:48:48,31272,Washington & Independence Ave SW/HHS,31624,North Capitol St & F St NW,W21537,Member
535,2015-02-02 16:45:26,2015-02-02 16:54:22,31277,17th & G St NW,31201,15th & P St NW,W00107,Member
640,2015-02-02 16:46:57,2015-02-02 16:57:38,31206,19th & E Street NW,31254,15th & K St NW,W00301,Member
481,2015-02-02 16:58:40,2015-02-02 17:06:41,31219,10th St & Constitution Ave NW,31624,North Capitol St & F St NW,W00709,Member
460,2015-02-02 17:04:46,2015-02-02 17:12:27,31208,M St & New Jersey Ave SE,31272,Washington & Independence Ave SW/HHS,W20850,Member
531,2015-02-02 17:08:59,2015-02-02 17:17:50,31267,17th St & Massachusetts Ave NW,31223,Convention Center / 7th & M St NW,W20381,Member
282,2015-02-02 17:27:36,2015-02-02 17:32:19,31216,14th St & New York Ave NW,31266,11th & M St NW,W21787,Member
464,2015-02-02 17:28:31,2015-02-02 17:36:16,31232,7th & F St NW / National Portrait Gallery,31623,Columbus Circle / Union Station,W21704,Member
439,2015-02-02 17:29:01,2015-02-02 17:36:21,31222,New York Ave & 15th St NW,31265,5th St & Massachusetts Ave NW,W21297,Member
650,2015-02-02 17:40:08,2015-02-02 17:50:58,31620,5th & F St NW,31241,Thomas Circle,W00278,Member
1540,2015-02-02 17:40:47,2015-02-02 18:06:27,31232,7th & F St NW / National Portrait Gallery,31202,14th & R St NW,W01382,Member
834,2015-02-02 17:41:00,2015-02-02 17:54:54,31200,Massachusetts Ave & Dupont Circle NW,31602,Park Rd & Holmead Pl NW,W20966,Member
1194,2015-02-02 17:42:07,2015-02-02 18:02:02,31243,4th & C St SW,31259,20th St & Virginia Ave NW,W20716,Member
956,2015-02-02 17:50:53,2015-02-02 18:06:50,31270,8th & D St NW,31626,15th St & Massachusetts Ave SE,W01075,Member
