Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
650,2015-10-11 10:35:20,2015-10-11 10:46:10,31275,New Hampshire Ave & 24th St NW,31228,8th & H St NW,W20931,Member
314,2015-10-11 10:35:27,2015-10-11 10:40:41,31105,14th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W20785,Member
1133,2015-10-11 10:59:26,2015-10-11 11:18:19,31278,18th & R St NW,31274,10th & G St NW,W21663,Member
3098,2015-10-11 11:05:08,2015-10-11 11:56:46,31280,11th & S St NW,31247,Jefferson Dr & 14th St SW,W00355,Casual
364,2015-10-11 11:14:16,2015-10-11 11:20:21,31095,Army Navy Dr & S Nash St,31005,Pentagon City Metro / 12th & S Hayes St,W22120,Member
2013,2015-10-11 11:18:14,2015-10-11 11:51:48,31626,15th St & Massachusetts Ave SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00531,Member
429,2015-10-11 11:37:47,2015-10-11 11:44:57,31271,Constitution Ave & 2nd St NW/DOL,31108,4th & M St SW,W22071,Member
3467,2015-10-11 11:43:51,2015-10-11 12:41:39,31238,14th & G St NW,31271,Constitution Ave & 2nd St NW/DOL,W21065,Casual
693,2015-10-11 11:53:52,2015-10-11 12:05:25,31038,Glebe Rd & 11th St N,31037,Ballston Metro / N Stuart & 9th St N,W20769,Member
2261,2015-10-11 11:57:21,2015-10-11 12:35:02,31101,14th & V St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W20996,Casual
2674,2015-10-11 12:01:24,2015-10-11 12:45:59,31249,Jefferson Memorial,31236,37th & O St NW / Georgetown University,W01149,Casual
5138,2015-10-11 12:03:27,2015-10-11 13:29:06,31247,Jefferson Dr & 14th St SW,31247,Jefferson Dr & 14th St SW,W01326,Casual
924,2015-10-11 12:10:35,2015-10-11 12:25:59,31277,17th & G St NW,31119,14th & Belmont St NW,W20262,Member
2043,2015-10-11 12:15:00,2015-10-11 12:49:03,31219,10th St & Constitution Ave NW,31211,Kennedy Center,W20388,Casual
3129,2015-10-11 12:15:53,2015-10-11 13:08:02,31258,Lincoln Memorial,31271,Constitution Ave & 2nd St NW/DOL,W21375,Casual
455,2015-10-11 12:17:49,2015-10-11 12:25:25,31115,Columbia Rd & Georgia Ave NW,31104,Adams Mill & Columbia Rd NW,W00909,Member
13720,2015-10-11 12:18:06,2015-10-11 16:06:47,31624,North Capitol St & F St NW,31247,Jefferson Dr & 14th St SW,W21628,Casual
540,2015-10-11 12:26:02,2015-10-11 12:35:02,31042,Market Square / King St & Royal St,31048,King St Metro South,W21705,Casual
934,2015-10-11 12:32:18,2015-10-11 12:47:53,31069,Pershing & N George Mason Dr,31023,Fairfax Dr & Wilson Blvd,W00341,Member
1068,2015-10-11 12:36:43,2015-10-11 12:54:31,31201,15th & P St NW,31219,10th St & Constitution Ave NW,W20281,Casual
1447,2015-10-11 12:37:21,2015-10-11 13:01:28,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31275,New Hampshire Ave & 24th St NW,W20090,Casual
5806,2015-10-11 12:41:04,2015-10-11 14:17:50,31217,USDA / 12th & Independence Ave SW,31217,USDA / 12th & Independence Ave SW,W21390,Casual
437,2015-10-11 13:01:02,2015-10-11 13:08:20,31269,3rd St & Pennsylvania Ave SE,31208,M St & New Jersey Ave SE,W00753,Casual
3375,2015-10-11 13:19:41,2015-10-11 14:15:57,31225,C & O Canal & Wisconsin Ave NW,31222,New York Ave & 15th St NW,W00963,Casual
823,2015-10-11 13:21:30,2015-10-11 13:35:14,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31230,Metro Center / 12th & G St NW,W20908,Casual
660,2015-10-11 13:28:33,2015-10-11 13:39:33,31600,5th & K St NW,31267,17th St & Massachusetts Ave NW,W20338,Member
473,2015-10-11 13:32:05,2015-10-11 13:39:59,31268,12th & U St NW,31281,8th & O St NW,W00619,Member
7041,2015-10-11 13:49:37,2015-10-11 15:46:58,31006,S Joyce & Army Navy Dr,31006,S Joyce & Army Navy Dr,W00295,Casual
323,2015-10-11 13:55:11,2015-10-11 14:00:35,31114,18th St & Wyoming Ave NW,31121,Calvert St & Woodley Pl NW,W21504,Member
10993,2015-10-11 13:59:02,2015-10-11 17:02:15,31277,17th & G St NW,31234,20th & O St NW / Dupont South,W00467,Casual
784,2015-10-11 14:00:39,2015-10-11 14:13:44,31216,14th St & New York Ave NW,31247,Jefferson Dr & 14th St SW,W20232,Casual
349,2015-10-11 14:01:37,2015-10-11 14:07:26,31603,1st & M St NE,31506,1st & Rhode Island Ave NW,W21742,Member
3105,2015-10-11 14:10:05,2015-10-11 15:01:50,31252,21st St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W20829,Casual
780,2015-10-11 14:10:26,2015-10-11 14:23:26,31206,19th & E Street NW,31206,19th & E Street NW,W00286,Casual
1346,2015-10-11 14:14:00,2015-10-11 14:36:27,31228,8th & H St NW,31218,L'Enfant Plaza / 7th & C St SW,W22024,Casual
890,2015-10-11 14:15:34,2015-10-11 14:30:24,31112,Harvard St & Adams Mill Rd NW,31213,17th & K St NW,W21720,Member
363,2015-10-11 14:18:28,2015-10-11 14:24:31,31257,22nd & I St NW / Foggy Bottom,31204,20th & E St NW,W21430,Member
869,2015-10-11 14:21:09,2015-10-11 14:35:39,31245,7th & R St NW / Shaw Library,31116,California St & Florida Ave NW,W20251,Casual
13592,2015-10-11 14:25:58,2015-10-11 18:12:30,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31243,4th & C St SW,W20115,Casual
1149,2015-10-11 14:28:51,2015-10-11 14:48:00,31215,Georgetown Harbor / 30th St NW,31249,Jefferson Memorial,W20168,Casual
1783,2015-10-11 14:41:25,2015-10-11 15:11:08,31628,1st & K St SE,31202,14th & R St NW,W00961,Member
1333,2015-10-11 14:48:28,2015-10-11 15:10:42,31247,Jefferson Dr & 14th St SW,31271,Constitution Ave & 2nd St NW/DOL,W22125,Casual
461,2015-10-11 15:04:31,2015-10-11 15:12:13,31213,17th & K St NW,31229,New Hampshire Ave & T St NW,W21720,Member
3472,2015-10-11 15:05:41,2015-10-11 16:03:33,31258,Lincoln Memorial,31216,14th St & New York Ave NW,W00067,Casual
11007,2015-10-11 15:09:48,2015-10-11 18:13:16,31010,S Glebe & Potomac Ave,31010,S Glebe & Potomac Ave,W01320,Casual
959,2015-10-11 15:13:11,2015-10-11 15:29:10,31517,Union Market/6th St & Neal Pl NE,31610,Eastern Market / 7th & North Carolina Ave SE,W20739,Member
9382,2015-10-11 15:14:38,2015-10-11 17:51:00,31108,4th & M St SW,31108,4th & M St SW,W00307,Casual
1871,2015-10-11 15:18:57,2015-10-11 15:50:09,31261,21st St & Constitution Ave NW,31242,18th St & Pennsylvania Ave NW,W20122,Casual
1295,2015-10-11 15:29:21,2015-10-11 15:50:56,31249,Jefferson Memorial,31258,Lincoln Memorial,W20104,Casual
7640,2015-10-11 15:34:35,2015-10-11 17:41:56,32027,Battery Ln & Trolley Trail,32028,Norfolk & Rugby Ave,W22074,Casual
9992,2015-10-11 15:36:18,2015-10-11 18:22:50,31238,14th & G St NW,31624,North Capitol St & F St NW,W21341,Casual
1595,2015-10-11 15:36:42,2015-10-11 16:03:18,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,32021,47th & Elm St,W21769,Member
1164,2015-10-11 15:38:10,2015-10-11 15:57:34,31255,24th & N St NW,31027,Key Blvd & N Quinn St,W20591,Member
1956,2015-10-11 15:42:08,2015-10-11 16:14:45,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31517,Union Market/6th St & Neal Pl NE,W21587,Casual
6729,2015-10-11 15:42:33,2015-10-11 17:34:43,31238,14th & G St NW,31230,Metro Center / 12th & G St NW,W21967,Casual
332,2015-10-11 15:43:12,2015-10-11 15:48:45,31269,3rd St & Pennsylvania Ave SE,31616,3rd & H St NE,W01110,Member
963,2015-10-11 15:43:16,2015-10-11 15:59:20,31203,14th & Rhode Island Ave NW,31228,8th & H St NW,W01297,Member
3424,2015-10-11 15:47:42,2015-10-11 16:44:47,31247,Jefferson Dr & 14th St SW,31225,C & O Canal & Wisconsin Ave NW,W22211,Casual
381,2015-10-11 16:00:47,2015-10-11 16:07:09,31105,14th & Harvard St NW,31112,Harvard St & Adams Mill Rd NW,W21244,Member
1029,2015-10-11 16:01:43,2015-10-11 16:18:52,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W01254,Casual
4750,2015-10-11 16:08:19,2015-10-11 17:27:30,31219,10th St & Constitution Ave NW,31258,Lincoln Memorial,W21927,Casual
1133,2015-10-11 16:13:09,2015-10-11 16:32:02,31216,14th St & New York Ave NW,31216,14th St & New York Ave NW,W21370,Casual
589,2015-10-11 16:13:41,2015-10-11 16:23:31,31213,17th & K St NW,31212,21st & M St NW,W20783,Casual
551,2015-10-11 16:13:52,2015-10-11 16:23:04,31201,15th & P St NW,31116,California St & Florida Ave NW,W21761,Member
239,2015-10-11 16:23:20,2015-10-11 16:27:19,31234,20th & O St NW / Dupont South,31257,22nd & I St NW / Foggy Bottom,W00750,Member
3121,2015-10-11 16:24:59,2015-10-11 17:17:01,31258,Lincoln Memorial,31258,Lincoln Memorial,W21934,Casual
384,2015-10-11 16:30:19,2015-10-11 16:36:43,31611,13th & H St NE,31616,3rd & H St NE,W20657,Member
168,2015-10-11 16:33:52,2015-10-11 16:36:41,31113,Columbia Rd & Belmont St NW,31110,20th St & Florida Ave NW,W22060,Member
480,2015-10-11 16:38:13,2015-10-11 16:46:13,31221,18th & M St NW,31246,M St & Pennsylvania Ave NW,W21736,Member
543,2015-10-11 16:39:53,2015-10-11 16:48:57,31214,17th & Corcoran St NW,31274,10th & G St NW,W21056,Member
549,2015-10-11 16:47:07,2015-10-11 16:56:16,31606,Potomac & Pennsylvania Ave SE,31629,8th & East Capitol St NE,W20647,Member
2547,2015-10-11 16:47:48,2015-10-11 17:30:15,31258,Lincoln Memorial,31249,Jefferson Memorial,W20762,Casual
1736,2015-10-11 16:48:02,2015-10-11 17:16:58,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W21107,Casual
1031,2015-10-11 16:49:56,2015-10-11 17:07:07,31101,14th & V St NW,31603,1st & M St NE,W00741,Member
942,2015-10-11 16:50:25,2015-10-11 17:06:08,31610,Eastern Market / 7th & North Carolina Ave SE,31512,Neal St & Trinidad Ave NE,W01054,Member
1093,2015-10-11 16:51:54,2015-10-11 17:10:08,31243,4th & C St SW,31249,Jefferson Memorial,W00883,Casual
3062,2015-10-11 16:55:58,2015-10-11 17:47:01,31216,14th St & New York Ave NW,31228,8th & H St NW,W00113,Casual
780,2015-10-11 17:00:18,2015-10-11 17:13:19,31031,15th & N Scott St,31025,Central Library / N Quincy St & 10th St N,W21565,Member
2549,2015-10-11 17:01:02,2015-10-11 17:43:31,31228,8th & H St NW,31230,Metro Center / 12th & G St NW,W21740,Casual
1479,2015-10-11 17:01:15,2015-10-11 17:25:55,31633,Independence Ave & L'Enfant Plaza SW/DOE,31203,14th & Rhode Island Ave NW,W21257,Member
924,2015-10-11 17:08:11,2015-10-11 17:23:36,31235,19th St & Constitution Ave NW,31258,Lincoln Memorial,W00973,Casual
5326,2015-10-11 17:21:40,2015-10-11 18:50:26,31202,14th & R St NW,31065,N Pershing Dr & Wayne St,W20103,Casual
570,2015-10-11 17:25:35,2015-10-11 17:35:06,31117,15th & Euclid St  NW,31201,15th & P St NW,W21395,Member
602,2015-10-11 17:29:19,2015-10-11 17:39:22,31202,14th & R St NW,31232,7th & F St NW / National Portrait Gallery,W20034,Member
206,2015-10-11 17:34:39,2015-10-11 17:38:05,31029,N Veitch  & 20th St N,31027,Key Blvd & N Quinn St,W21811,Member
476,2015-10-11 17:36:13,2015-10-11 17:44:10,31111,10th & U St NW,31118,3rd & Elm St NW,W21942,Member
179,2015-10-11 17:38:15,2015-10-11 17:41:15,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,W22220,Member
4393,2015-10-11 17:41:20,2015-10-11 18:54:33,31247,Jefferson Dr & 14th St SW,31222,New York Ave & 15th St NW,W20749,Casual
572,2015-10-11 17:45:45,2015-10-11 17:55:18,31261,21st St & Constitution Ave NW,31277,17th & G St NW,W01358,Casual
363,2015-10-11 17:45:47,2015-10-11 17:51:50,32019,East West Hwy & Blair Mill Rd,32036,Fenton St & Ellsworth Dr ,W00679,Member
1301,2015-10-11 17:47:25,2015-10-11 18:09:07,31216,14th St & New York Ave NW,31262,11th & F St NW,W21173,Casual
1086,2015-10-11 17:52:18,2015-10-11 18:10:25,31077,Iwo Jima Memorial/N Meade & 14th St N,31261,21st St & Constitution Ave NW,W20844,Casual
1072,2015-10-11 17:55:27,2015-10-11 18:13:19,31212,21st & M St NW,31118,3rd & Elm St NW,W01463,Member
1416,2015-10-11 18:00:39,2015-10-11 18:24:16,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31271,Constitution Ave & 2nd St NW/DOL,W20499,Casual
1272,2015-10-11 18:03:02,2015-10-11 18:24:14,31310,Connecticut & Nebraska Ave NW,31104,Adams Mill & Columbia Rd NW,W01133,Member
1256,2015-10-11 18:12:57,2015-10-11 18:33:53,31228,8th & H St NW,31516,Rhode Island Ave Metro,W00797,Member
366,2015-10-11 18:13:58,2015-10-11 18:20:04,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W00462,Member
831,2015-10-11 18:28:00,2015-10-11 18:41:51,31277,17th & G St NW,31216,14th St & New York Ave NW,W20277,Casual
694,2015-10-11 18:30:16,2015-10-11 18:41:51,31277,17th & G St NW,31216,14th St & New York Ave NW,W21745,Casual
675,2015-10-11 18:30:38,2015-10-11 18:41:54,31203,14th & Rhode Island Ave NW,31105,14th & Harvard St NW,W20783,Member
578,2015-10-11 18:39:02,2015-10-11 18:48:40,31119,14th & Belmont St NW,31212,21st & M St NW,W20842,Casual
2715,2015-10-11 18:40:59,2015-10-11 19:26:14,31247,Jefferson Dr & 14th St SW,31217,USDA / 12th & Independence Ave SW,W01166,Casual
629,2015-10-11 18:41:56,2015-10-11 18:52:25,31203,14th & Rhode Island Ave NW,31603,1st & M St NE,W01124,Member
242,2015-10-11 18:48:16,2015-10-11 18:52:18,31633,Independence Ave & L'Enfant Plaza SW/DOE,31218,L'Enfant Plaza / 7th & C St SW,W21848,Casual
450,2015-10-11 19:04:04,2015-10-11 19:11:34,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31631,8th & F St NE,W20648,Casual
2400,2015-10-11 19:07:31,2015-10-11 19:47:32,31225,C & O Canal & Wisconsin Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W21510,Casual
609,2015-10-11 19:07:33,2015-10-11 19:17:43,31269,3rd St & Pennsylvania Ave SE,31634,3rd & Tingey St SE,W00198,Member
163,2015-10-11 19:13:38,2015-10-11 19:16:21,31517,Union Market/6th St & Neal Pl NE,31508,Gallaudet / 8th St & Florida Ave NE,W21413,Member
548,2015-10-11 19:23:12,2015-10-11 19:32:20,31401,14th St & Spring Rd NW,31101,14th & V St NW,W20886,Member
1079,2015-10-11 19:25:22,2015-10-11 19:43:22,31276,15th & L St NW,31258,Lincoln Memorial,W20548,Casual
339,2015-10-11 19:30:08,2015-10-11 19:35:47,31242,18th St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W00920,Casual
676,2015-10-11 19:33:06,2015-10-11 19:44:23,31109,7th & T St NW,31400,Georgia & New Hampshire Ave NW,W01433,Member
714,2015-10-11 19:51:20,2015-10-11 20:03:14,31312,Wisconsin Ave & O St NW,31226,34th St & Wisconsin Ave NW,W21112,Casual
261,2015-10-11 20:08:54,2015-10-11 20:13:15,31020,Wilson Blvd & Franklin Rd,31021,Clarendon Blvd & N Fillmore St,W20606,Member
621,2015-10-11 20:09:04,2015-10-11 20:19:26,31105,14th & Harvard St NW,31267,17th St & Massachusetts Ave NW,W00016,Member
281,2015-10-11 21:23:44,2015-10-11 21:28:26,31278,18th & R St NW,31229,New Hampshire Ave & T St NW,W01310,Member
1038,2015-10-11 21:24:01,2015-10-11 21:41:19,31232,7th & F St NW / National Portrait Gallery,31109,7th & T St NW,W01069,Casual
896,2015-10-11 21:47:38,2015-10-11 22:02:35,31246,M St & Pennsylvania Ave NW,31110,20th St & Florida Ave NW,W20434,Member
602,2015-10-11 22:11:12,2015-10-11 22:21:15,31200,Massachusetts Ave & Dupont Circle NW,31241,Thomas Circle,W00133,Member
755,2015-10-11 22:14:22,2015-10-11 22:26:58,31627,3rd & M St NE,31506,1st & Rhode Island Ave NW,W21256,Member
618,2015-10-11 22:53:28,2015-10-11 23:03:47,31506,1st & Rhode Island Ave NW,31627,3rd & M St NE,W21299,Casual
445,2015-10-11 22:54:22,2015-10-11 23:01:47,31113,Columbia Rd & Belmont St NW,31312,Wisconsin Ave & O St NW,W01218,Member
641,2015-10-11 23:13:15,2015-10-11 23:23:57,31200,Massachusetts Ave & Dupont Circle NW,31281,8th & O St NW,W00613,Member
334,2015-10-12 00:32:16,2015-10-12 00:37:51,31103,16th & Harvard St NW,31111,10th & U St NW,W00217,Member
269,2015-10-12 00:32:33,2015-10-12 00:37:03,31602,Park Rd & Holmead Pl NW,31120,10th & Florida Ave NW,W21357,Member
344,2015-10-12 01:45:37,2015-10-12 01:51:22,31268,12th & U St NW,31202,14th & R St NW,W20935,Member
2775,2015-10-12 01:57:42,2015-10-12 02:43:58,31110,20th St & Florida Ave NW,31068,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,W00961,Member
582,2015-10-12 05:31:20,2015-10-12 05:41:02,31229,New Hampshire Ave & T St NW,31215,Georgetown Harbor / 30th St NW,W20290,Member
727,2015-10-12 05:48:31,2015-10-12 06:00:39,31402,14th St Heights / 14th & Crittenden St NW,31229,New Hampshire Ave & T St NW,W00480,Member
799,2015-10-12 06:38:56,2015-10-12 06:52:16,31107,Lamont & Mt Pleasant NW,31212,21st & M St NW,W20744,Member
183,2015-10-12 06:54:30,2015-10-12 06:57:34,31035,N Quincy St & Glebe Rd,31037,Ballston Metro / N Stuart & 9th St N,W01088,Member
276,2015-10-12 07:04:06,2015-10-12 07:08:43,31036,George Mason Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W20266,Member
811,2015-10-12 07:06:32,2015-10-12 07:20:04,31273,Hains Point/Buckeye & Ohio Dr SW,31258,Lincoln Memorial,W20468,Member
627,2015-10-12 07:47:29,2015-10-12 07:57:57,31241,Thomas Circle,31616,3rd & H St NE,W21636,Member
357,2015-10-12 07:49:30,2015-10-12 07:55:27,31116,California St & Florida Ave NW,31255,24th & N St NW,W20629,Member
756,2015-10-12 08:01:44,2015-10-12 08:14:20,31602,Park Rd & Holmead Pl NW,31276,15th & L St NW,W21775,Member
1055,2015-10-12 08:05:31,2015-10-12 08:23:07,31118,3rd & Elm St NW,31205,21st & I St NW,W01303,Member
507,2015-10-12 08:37:29,2015-10-12 08:45:56,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31220,US Dept of State / Virginia Ave & 21st St NW,W01345,Member
188,2015-10-12 08:39:47,2015-10-12 08:42:55,31241,Thomas Circle,31267,17th St & Massachusetts Ave NW,W20894,Member
294,2015-10-12 08:49:11,2015-10-12 08:54:05,31237,25th St & Pennsylvania Ave NW,31250,20th & L St NW,W00030,Member
15306,2015-10-12 08:56:14,2015-10-12 13:11:21,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31232,7th & F St NW / National Portrait Gallery,W22152,Casual
407,2015-10-12 08:57:50,2015-10-12 09:04:38,31202,14th & R St NW,31263,10th & K St NW,W01141,Member
638,2015-10-12 09:00:26,2015-10-12 09:11:04,31272,Washington & Independence Ave SW/HHS,31622,13th & D St NE,W20346,Member
937,2015-10-12 09:02:39,2015-10-12 09:18:16,31612,D St & Maryland Ave NE,31254,15th & K St NW,W22084,Member
469,2015-10-12 09:13:36,2015-10-12 09:21:26,31201,15th & P St NW,31223,Convention Center / 7th & M St NW,W20198,Member
620,2015-10-12 09:17:08,2015-10-12 09:27:29,31244,4th & E St SW,31624,North Capitol St & F St NW,W20342,Member
1400,2015-10-12 09:24:19,2015-10-12 09:47:40,31500,4th & W St NE,31254,15th & K St NW,W01229,Member
824,2015-10-12 09:28:04,2015-10-12 09:41:49,31502,John McCormack Dr & Michigan Ave NE,31639,2nd & G St NE,W00409,Member
888,2015-10-12 10:10:43,2015-10-12 10:25:32,31121,Calvert St & Woodley Pl NW,31246,M St & Pennsylvania Ave NW,W00334,Casual
1195,2015-10-12 10:34:56,2015-10-12 10:54:52,31611,13th & H St NE,31250,20th & L St NW,W01192,Member
1011,2015-10-12 10:49:22,2015-10-12 11:06:14,31307,3000 Connecticut Ave NW / National Zoo,31260,23rd & E St NW ,W21454,Member
211,2015-10-12 10:59:16,2015-10-12 11:02:48,31089,Court House Metro / 15th & N Uhle St ,31079,Lee Hwy & N Cleveland St,W01067,Member
1189,2015-10-12 10:59:52,2015-10-12 11:19:41,31225,C & O Canal & Wisconsin Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20823,Member
1554,2015-10-12 11:01:51,2015-10-12 11:27:45,31263,10th & K St NW,31260,23rd & E St NW ,W21761,Casual
1143,2015-10-12 11:04:57,2015-10-12 11:24:00,31200,Massachusetts Ave & Dupont Circle NW,31272,Washington & Independence Ave SW/HHS,W20192,Member
714,2015-10-12 11:08:04,2015-10-12 11:19:59,31313,Connecticut Ave & Tilden St NW,31104,Adams Mill & Columbia Rd NW,W21654,Member
25073,2015-10-12 11:08:13,2015-10-12 18:06:06,32029,Offutt Ln & Chevy Chase Dr,31504,10th & Monroe St NE,W00938,Casual
4097,2015-10-12 11:14:52,2015-10-12 12:23:09,31031,15th & N Scott St,31238,14th & G St NW,W00877,Casual
6913,2015-10-12 11:18:58,2015-10-12 13:14:12,31270,8th & D St NW,31258,Lincoln Memorial,W00614,Casual
792,2015-10-12 11:23:14,2015-10-12 11:36:27,31314,34th & Water St NW,31260,23rd & E St NW ,W01353,Member
1511,2015-10-12 11:29:06,2015-10-12 11:54:17,31275,New Hampshire Ave & 24th St NW,31610,Eastern Market / 7th & North Carolina Ave SE,W00355,Member
286,2015-10-12 11:38:12,2015-10-12 11:42:59,32029,Offutt Ln & Chevy Chase Dr,32021,47th & Elm St,W00429,Member
549,2015-10-12 11:59:26,2015-10-12 12:08:36,31266,11th & M St NW,31278,18th & R St NW,W01191,Member
530,2015-10-12 12:02:38,2015-10-12 12:11:28,31401,14th St & Spring Rd NW,31117,15th & Euclid St  NW,W20044,Member
231,2015-10-12 12:08:44,2015-10-12 12:12:35,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W21279,Member
512,2015-10-12 12:16:07,2015-10-12 12:24:40,31276,15th & L St NW,31232,7th & F St NW / National Portrait Gallery,W21775,Member
473,2015-10-12 12:32:10,2015-10-12 12:40:03,31201,15th & P St NW,31222,New York Ave & 15th St NW,W00334,Member
430,2015-10-12 12:32:31,2015-10-12 12:39:42,31242,18th St & Pennsylvania Ave NW,31600,5th & K St NW,W22042,Member
3147,2015-10-12 12:34:14,2015-10-12 13:26:42,31261,21st St & Constitution Ave NW,31261,21st St & Constitution Ave NW,W01266,Casual
1405,2015-10-12 12:49:17,2015-10-12 13:12:43,31618,4th & East Capitol St NE,31241,Thomas Circle,W22114,Member
190,2015-10-12 13:03:00,2015-10-12 13:06:10,31239,Rhode Island & Connecticut Ave NW,31241,Thomas Circle,W21813,Member
1405,2015-10-12 13:04:18,2015-10-12 13:27:43,31306,39th & Calvert St NW / Stoddert,31314,34th & Water St NW,W00735,Casual
309,2015-10-12 13:05:35,2015-10-12 13:10:45,31108,4th & M St SW,31208,M St & New Jersey Ave SE,W00445,Member
2313,2015-10-12 13:16:04,2015-10-12 13:54:37,31112,Harvard St & Adams Mill Rd NW,31258,Lincoln Memorial,W22017,Member
1251,2015-10-12 13:17:33,2015-10-12 13:38:24,31243,4th & C St SW,31623,Columbus Circle / Union Station,W20428,Casual
533,2015-10-12 13:19:43,2015-10-12 13:28:36,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W21888,Casual
1012,2015-10-12 13:24:40,2015-10-12 13:41:32,31247,Jefferson Dr & 14th St SW,31217,USDA / 12th & Independence Ave SW,W21228,Casual
4314,2015-10-12 13:30:13,2015-10-12 14:42:07,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W21580,Casual
669,2015-10-12 13:33:07,2015-10-12 13:44:17,31609,Maine Ave & 7th St SW,31262,11th & F St NW,W00582,Casual
459,2015-10-12 13:37:00,2015-10-12 13:44:40,31614,11th & H St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W22095,Member
832,2015-10-12 13:47:36,2015-10-12 14:01:29,31304,36th & Calvert St NW / Glover Park,31312,Wisconsin Ave & O St NW,W20423,Casual
1258,2015-10-12 13:48:55,2015-10-12 14:09:54,31031,15th & N Scott St,31225,C & O Canal & Wisconsin Ave NW,W20262,Casual
3075,2015-10-12 13:57:12,2015-10-12 14:48:27,31314,34th & Water St NW,32046,River Rd & Landy Ln,W20645,Member
447,2015-10-12 14:11:04,2015-10-12 14:18:32,31264,6th St & Indiana Ave NW,31272,Washington & Independence Ave SW/HHS,W22114,Casual
190,2015-10-12 14:11:13,2015-10-12 14:14:23,31017,Wilson Blvd & N Uhle St,31079,Lee Hwy & N Cleveland St,W20372,Member
636,2015-10-12 14:11:44,2015-10-12 14:22:20,31000,Eads St & 15th St S,31006,S Joyce & Army Navy Dr,W21330,Casual
1754,2015-10-12 14:27:00,2015-10-12 14:56:15,31261,21st St & Constitution Ave NW,31222,New York Ave & 15th St NW,W00963,Casual
2946,2015-10-12 14:34:29,2015-10-12 15:23:36,31072,31st & Woodrow St S,31056,S Troy St & 26th St S,W00210,Casual
804,2015-10-12 14:38:05,2015-10-12 14:51:30,31046,Henry St & Pendleton St,31042,Market Square / King St & Royal St,W21893,Member
847,2015-10-12 14:44:32,2015-10-12 14:58:40,31238,14th & G St NW,31238,14th & G St NW,W01433,Member
2165,2015-10-12 14:50:57,2015-10-12 15:27:03,31226,34th St & Wisconsin Ave NW,31618,4th & East Capitol St NE,W00098,Member
2542,2015-10-12 14:58:02,2015-10-12 15:40:25,31249,Jefferson Memorial,31043,Saint Asaph St & Pendleton  St,W22063,Member
3674,2015-10-12 14:58:35,2015-10-12 15:59:49,31083,Potomac Greens Dr & Slaters Ln,31249,Jefferson Memorial,W00371,Casual
3225,2015-10-12 15:04:31,2015-10-12 15:58:16,31038,Glebe Rd & 11th St N,31628,1st & K St SE,W00236,Member
1273,2015-10-12 15:17:37,2015-10-12 15:38:50,31625,3rd & G St SE,31270,8th & D St NW,W00469,Member
1281,2015-10-12 15:36:59,2015-10-12 15:58:21,31232,7th & F St NW / National Portrait Gallery,31278,18th & R St NW,W01474,Member
800,2015-10-12 15:39:13,2015-10-12 15:52:33,31212,21st & M St NW,31215,Georgetown Harbor / 30th St NW,W00982,Member
1373,2015-10-12 15:45:23,2015-10-12 16:08:16,31604,3rd & H St NW,31258,Lincoln Memorial,W20419,Casual
2366,2015-10-12 15:58:10,2015-10-12 16:37:36,31269,3rd St & Pennsylvania Ave SE,31242,18th St & Pennsylvania Ave NW,W21146,Casual
225,2015-10-12 16:04:34,2015-10-12 16:08:19,31310,Connecticut & Nebraska Ave NW,31300,Van Ness Metro / UDC,W21812,Member
854,2015-10-12 16:06:05,2015-10-12 16:20:19,31214,17th & Corcoran St NW,31263,10th & K St NW,W20759,Member
