Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
1700,2016-07-15 19:37:18,2016-07-15 20:05:38,31242,18th St & Pennsylvania Ave NW,31242,18th St & Pennsylvania Ave NW,W22013,Casual
187,2016-07-15 19:42:35,2016-07-15 19:45:43,31121,Calvert St & Woodley Pl NW,31104,Adams Mill & Columbia Rd NW,W22555,Member
1272,2016-07-15 19:45:03,2016-07-15 20:06:16,31103,16th & Harvard St NW,31229,New Hampshire Ave & T St NW,W21479,Member
381,2016-07-15 19:55:11,2016-07-15 20:01:33,31622,13th & D St NE,31623,Columbus Circle / Union Station,W22310,Member
625,2016-07-15 20:02:44,2016-07-15 20:13:10,31265,5th St & Massachusetts Ave NW,31603,1st & M St NE,W21937,Member
473,2016-07-15 20:06:40,2016-07-15 20:14:34,31506,1st & Rhode Island Ave NW,31266,11th & M St NW,W22629,Member
916,2016-07-15 20:31:53,2016-07-15 20:47:09,31249,Jefferson Memorial,31284,18th & C St NW,W00637,Casual
476,2016-07-15 20:38:20,2016-07-15 20:46:16,31111,10th & U St NW,31102,11th & Kenyon St NW,W00930,Member
338,2016-07-15 20:58:06,2016-07-15 21:03:44,31101,14th & V St NW,31110,20th St & Florida Ave NW,W22764,Member
64589,2016-07-15 20:59:29,2016-07-16 14:55:59,31271,Constitution Ave & 2nd St NW/DOL,31249,Jefferson Memorial,W20717,Casual
1589,2016-07-15 21:03:56,2016-07-15 21:30:25,31270,8th & D St NW,31258,Lincoln Memorial,W21130,Member
502,2016-07-15 21:12:41,2016-07-15 21:21:04,31104,Adams Mill & Columbia Rd NW,31200,Massachusetts Ave & Dupont Circle NW,W20346,Member
2066,2016-07-15 21:23:27,2016-07-15 21:57:53,31249,Jefferson Memorial,31262,11th & F St NW,W01151,Casual
1577,2016-07-15 21:36:39,2016-07-15 22:02:56,31222,New York Ave & 15th St NW,31263,10th & K St NW,W00643,Casual
444,2016-07-15 21:39:40,2016-07-15 21:47:05,31249,Jefferson Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W22069,Member
745,2016-07-15 21:42:59,2016-07-15 21:55:25,31209,1st & N St  SE,31612,D St & Maryland Ave NE,W21052,Member
986,2016-07-15 22:04:01,2016-07-15 22:20:27,31238,14th & G St NW,31603,1st & M St NE,W21271,Member
933,2016-07-15 22:23:38,2016-07-15 22:39:12,31623,Columbus Circle / Union Station,31204,20th & E St NW,W01406,Member
709,2016-07-15 22:28:19,2016-07-15 22:40:09,31264,6th St & Indiana Ave NW,31222,New York Ave & 15th St NW,W22742,Casual
889,2016-07-15 22:49:45,2016-07-15 23:04:34,31274,10th & G St NW,31247,Jefferson Dr & 14th St SW,W20085,Casual
436,2016-07-15 23:17:37,2016-07-15 23:24:54,31230,Metro Center / 12th & G St NW,31600,5th & K St NW,W21386,Member
276,2016-07-15 23:19:04,2016-07-15 23:23:41,31404,9th & Upshur St NW,31401,14th St & Spring Rd NW,W20088,Member
279,2016-07-16 00:07:26,2016-07-16 00:12:06,31628,1st & K St SE,31608,8th & Eye St SE / Barracks Row,W21175,Member
3249,2016-07-16 00:25:18,2016-07-16 01:19:28,31290,17th St & Independence Ave SW,31222,New York Ave & 15th St NW,W01200,Casual
1548,2016-07-16 00:35:00,2016-07-16 01:00:49,31003,15th & Crystal Dr,31258,Lincoln Memorial,W01397,Casual
375,2016-07-16 01:23:25,2016-07-16 01:29:40,31616,3rd & H St NE,31616,3rd & H St NE,W20286,Member
250,2016-07-16 07:14:40,2016-07-16 07:18:51,31119,14th & Belmont St NW,31111,10th & U St NW,W22645,Member
1527,2016-07-16 08:14:00,2016-07-16 08:39:28,31249,Jefferson Memorial,31273,Hains Point/Buckeye & Ohio Dr SW,W22563,Member
326,2016-07-16 08:35:03,2016-07-16 08:40:29,31610,Eastern Market / 7th & North Carolina Ave SE,31607,14th & D St SE,W22451,Member
952,2016-07-16 08:46:06,2016-07-16 09:01:59,31108,4th & M St SW,31269,3rd St & Pennsylvania Ave SE,W21441,Member
746,2016-07-16 08:46:08,2016-07-16 08:58:34,31116,California St & Florida Ave NW,31400,Georgia & New Hampshire Ave NW,W21119,Member
4226,2016-07-16 08:48:31,2016-07-16 09:58:57,31314,34th & Water St NW,31314,34th & Water St NW,W01234,Casual
681,2016-07-16 08:57:08,2016-07-16 09:08:29,31104,Adams Mill & Columbia Rd NW,31235,19th St & Constitution Ave NW,W20932,Casual
1033,2016-07-16 09:01:57,2016-07-16 09:19:11,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20631,Casual
1308,2016-07-16 09:03:29,2016-07-16 09:25:18,32046,River Rd & Landy Ln,31314,34th & Water St NW,W00670,Member
578,2016-07-16 09:03:54,2016-07-16 09:13:32,31628,1st & K St SE,31271,Constitution Ave & 2nd St NW/DOL,W00854,Member
489,2016-07-16 09:11:32,2016-07-16 09:19:42,31013,Eads & 22nd St S,31005,Pentagon City Metro / 12th & S Hayes St,W01433,Member
3305,2016-07-16 09:21:32,2016-07-16 10:16:38,31003,15th & Crystal Dr,31258,Lincoln Memorial,W20107,Member
8379,2016-07-16 09:26:57,2016-07-16 11:46:37,31307,3000 Connecticut Ave NW / National Zoo,31307,3000 Connecticut Ave NW / National Zoo,W21708,Casual
588,2016-07-16 09:29:02,2016-07-16 09:38:51,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31601,19th & East Capitol St SE,W20380,Member
793,2016-07-16 09:29:40,2016-07-16 09:42:54,31016,Clarendon Blvd & Pierce St,31234,20th & O St NW / Dupont South,W21786,Member
843,2016-07-16 09:37:29,2016-07-16 09:51:33,31263,10th & K St NW,31624,North Capitol St & F St NW,W22358,Casual
323,2016-07-16 09:41:25,2016-07-16 09:46:48,31118,3rd & Elm St NW,31281,8th & O St NW,W22445,Member
1471,2016-07-16 09:48:31,2016-07-16 10:13:03,31036,George Mason Dr & Wilson Blvd,31016,Clarendon Blvd & Pierce St,W20972,Member
171,2016-07-16 10:02:45,2016-07-16 10:05:37,31122,16th & Irving St NW,31112,Harvard St & Adams Mill Rd NW,W20893,Member
296,2016-07-16 10:06:56,2016-07-16 10:11:53,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W20398,Member
391,2016-07-16 10:29:41,2016-07-16 10:36:13,31286,11th & O St NW,31111,10th & U St NW,W01021,Member
886,2016-07-16 10:33:33,2016-07-16 10:48:20,31314,34th & Water St NW,31314,34th & Water St NW,W22638,Casual
1514,2016-07-16 10:36:27,2016-07-16 11:01:41,31219,10th St & Constitution Ave NW,31288,4th St & Madison Dr NW,W22781,Casual
742,2016-07-16 10:40:39,2016-07-16 10:53:02,31066,Columbia Pike & S Orme St,31006,S Joyce & Army Navy Dr,W00210,Casual
2103,2016-07-16 10:48:25,2016-07-16 11:23:28,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31218,L'Enfant Plaza / 7th & C St SW,W22782,Casual
1023,2016-07-16 10:57:19,2016-07-16 11:14:23,31900,Lee Hwy & N Woodstock St,31020,Wilson Blvd & Franklin Rd,W22407,Casual
2993,2016-07-16 11:06:48,2016-07-16 11:56:41,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31290,17th St & Independence Ave SW,W20265,Casual
612,2016-07-16 11:15:21,2016-07-16 11:25:34,31114,18th St & Wyoming Ave NW,31212,21st & M St NW,W20678,Member
1662,2016-07-16 11:18:29,2016-07-16 11:46:11,31261,21st St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W01353,Casual
381,2016-07-16 11:20:45,2016-07-16 11:27:07,31034,N Randolph St & Fairfax Dr,31036,George Mason Dr & Wilson Blvd,W21281,Member
1260,2016-07-16 11:29:27,2016-07-16 11:50:27,31258,Lincoln Memorial,31249,Jefferson Memorial,W20861,Casual
1336,2016-07-16 11:39:02,2016-07-16 12:01:18,31509,New Jersey Ave & R St NW,31213,17th & K St NW,W21578,Member
1425,2016-07-16 11:39:43,2016-07-16 12:03:29,31101,14th & V St NW,31232,7th & F St NW / National Portrait Gallery,W00616,Casual
296,2016-07-16 12:04:35,2016-07-16 12:09:31,31623,Columbus Circle / Union Station,31603,1st & M St NE,W00920,Member
961,2016-07-16 12:13:37,2016-07-16 12:29:39,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31258,Lincoln Memorial,W22061,Casual
1495,2016-07-16 12:20:29,2016-07-16 12:45:24,31236,37th & O St NW / Georgetown University,31222,New York Ave & 15th St NW,W00134,Casual
1830,2016-07-16 12:23:46,2016-07-16 12:54:16,31279,19th & G St NW,31215,Georgetown Harbor / 30th St NW,W22321,Casual
1857,2016-07-16 12:29:14,2016-07-16 13:00:11,31512,Neal St & Trinidad Ave NE,31624,North Capitol St & F St NW,W21985,Member
1014,2016-07-16 12:44:27,2016-07-16 13:01:22,31049,Utah St & 11th St N ,31021,Clarendon Blvd & N Fillmore St,W00552,Casual
8719,2016-07-16 12:45:23,2016-07-16 15:10:42,31243,4th & C St SW,31243,4th & C St SW,W21591,Casual
565,2016-07-16 12:55:02,2016-07-16 13:04:27,31122,16th & Irving St NW,31101,14th & V St NW,W21838,Casual
233,2016-07-16 12:55:25,2016-07-16 12:59:19,31200,Massachusetts Ave & Dupont Circle NW,31212,21st & M St NW,W21335,Member
7053,2016-07-16 13:10:00,2016-07-16 15:07:34,31261,21st St & Constitution Ave NW,31257,22nd & I St NW / Foggy Bottom,W22830,Casual
417,2016-07-16 13:14:23,2016-07-16 13:21:21,31276,15th & L St NW,31257,22nd & I St NW / Foggy Bottom,W22272,Member
2875,2016-07-16 13:18:11,2016-07-16 14:06:06,31258,Lincoln Memorial,31620,5th & F St NW,W01411,Casual
1688,2016-07-16 13:21:12,2016-07-16 13:49:21,31271,Constitution Ave & 2nd St NW/DOL,31204,20th & E St NW,W00854,Casual
1825,2016-07-16 13:21:38,2016-07-16 13:52:04,31622,13th & D St NE,31218,L'Enfant Plaza / 7th & C St SW,W20474,Casual
3049,2016-07-16 13:23:21,2016-07-16 14:14:10,31290,17th St & Independence Ave SW,31258,Lincoln Memorial,W01052,Casual
1572,2016-07-16 13:24:51,2016-07-16 13:51:04,31226,34th St & Wisconsin Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21662,Member
743,2016-07-16 13:30:29,2016-07-16 13:42:53,31255,24th & N St NW,31239,Rhode Island & Connecticut Ave NW,W00278,Casual
5378,2016-07-16 13:34:42,2016-07-16 15:04:21,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31256,10th & E St NW,W22366,Casual
1441,2016-07-16 13:36:27,2016-07-16 14:00:29,31610,Eastern Market / 7th & North Carolina Ave SE,31256,10th & E St NW,W21069,Member
2784,2016-07-16 13:40:41,2016-07-16 14:27:05,31290,17th St & Independence Ave SW,31290,17th St & Independence Ave SW,W22750,Casual
687,2016-07-16 13:40:46,2016-07-16 13:52:14,31271,Constitution Ave & 2nd St NW/DOL,31256,10th & E St NW,W20566,Casual
2514,2016-07-16 13:41:38,2016-07-16 14:23:33,31315,McKinley St & Connecticut Ave NW,31309,Fessenden St & Wisconsin Ave NW,W21569,Member
1307,2016-07-16 13:41:55,2016-07-16 14:03:43,31247,Jefferson Dr & 14th St SW,31623,Columbus Circle / Union Station,W21440,Member
1623,2016-07-16 13:45:07,2016-07-16 14:12:11,31636,New Jersey Ave & N St NW/Dunbar HS,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20209,Casual
545,2016-07-16 13:45:26,2016-07-16 13:54:32,31113,Columbia Rd & Belmont St NW,31201,15th & P St NW,W21960,Member
2740,2016-07-16 13:45:28,2016-07-16 14:31:08,31247,Jefferson Dr & 14th St SW,31243,4th & C St SW,W00192,Casual
605,2016-07-16 13:58:44,2016-07-16 14:08:50,31634,3rd & Tingey St SE,31605,3rd & D St SE,W21579,Casual
1252,2016-07-16 14:04:14,2016-07-16 14:25:07,31002,20th & Crystal Dr,31014,Lynn & 19th St North,W22579,Member
785,2016-07-16 14:11:33,2016-07-16 14:24:39,31258,Lincoln Memorial,31237,25th St & Pennsylvania Ave NW,W21054,Casual
747,2016-07-16 14:12:13,2016-07-16 14:24:40,31615,6th & H St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01101,Member
2607,2016-07-16 14:16:30,2016-07-16 14:59:57,31603,1st & M St NE,31105,14th & Harvard St NW,W22210,Casual
991,2016-07-16 14:20:03,2016-07-16 14:36:34,31312,Wisconsin Ave & O St NW,31204,20th & E St NW,W01107,Casual
602,2016-07-16 14:27:19,2016-07-16 14:37:21,31105,14th & Harvard St NW,31267,17th St & Massachusetts Ave NW,W22030,Member
9529,2016-07-16 14:28:17,2016-07-16 17:07:06,31247,Jefferson Dr & 14th St SW,31601,19th & East Capitol St SE,W20239,Casual
1703,2016-07-16 14:29:53,2016-07-16 14:58:16,31251,12th & L St NW,31249,Jefferson Memorial,W21319,Casual
930,2016-07-16 14:39:30,2016-07-16 14:55:00,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31257,22nd & I St NW / Foggy Bottom,W21405,Casual
345,2016-07-16 14:45:16,2016-07-16 14:51:02,31121,Calvert St & Woodley Pl NW,31200,Massachusetts Ave & Dupont Circle NW,W00725,Member
1052,2016-07-16 15:00:26,2016-07-16 15:17:58,31519,1st & O St NW,31278,18th & R St NW,W22629,Member
844,2016-07-16 15:01:25,2016-07-16 15:15:30,31267,17th St & Massachusetts Ave NW,31104,Adams Mill & Columbia Rd NW,W00616,Member
1106,2016-07-16 15:11:26,2016-07-16 15:29:53,31020,Wilson Blvd & Franklin Rd,31258,Lincoln Memorial,W22407,Member
500,2016-07-16 15:17:43,2016-07-16 15:26:04,31203,14th & Rhode Island Ave NW,31265,5th St & Massachusetts Ave NW,W20408,Member
1447,2016-07-16 15:25:13,2016-07-16 15:49:21,31118,3rd & Elm St NW,31602,Park Rd & Holmead Pl NW,W00252,Casual
1061,2016-07-16 15:25:16,2016-07-16 15:42:58,31504,10th & Monroe St NE,31517,Union Market/6th St & Neal Pl NE,W01390,Casual
2282,2016-07-16 15:28:17,2016-07-16 16:06:19,31201,15th & P St NW,31247,Jefferson Dr & 14th St SW,W20740,Casual
721,2016-07-16 15:35:29,2016-07-16 15:47:31,31638,1st & H St NW,31616,3rd & H St NE,W21412,Member
2674,2016-07-16 15:50:22,2016-07-16 16:34:57,31219,10th St & Constitution Ave NW,31222,New York Ave & 15th St NW,W21156,Casual
2039,2016-07-16 15:53:36,2016-07-16 16:27:36,31247,Jefferson Dr & 14th St SW,31247,Jefferson Dr & 14th St SW,W00982,Casual
569,2016-07-16 15:57:03,2016-07-16 16:06:32,31231,14th & D St NW / Ronald Reagan Building,31273,Hains Point/Buckeye & Ohio Dr SW,W21688,Member
1194,2016-07-16 15:59:48,2016-07-16 16:19:43,31241,Thomas Circle,31241,Thomas Circle,W00089,Member
1516,2016-07-16 16:02:42,2016-07-16 16:27:58,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31258,Lincoln Memorial,W01308,Casual
766,2016-07-16 16:12:23,2016-07-16 16:25:09,31200,Massachusetts Ave & Dupont Circle NW,31213,17th & K St NW,W22571,Casual
420,2016-07-16 16:15:57,2016-07-16 16:22:57,31107,Lamont & Mt Pleasant NW,31401,14th St & Spring Rd NW,W21628,Member
775,2016-07-16 16:20:22,2016-07-16 16:33:17,31281,8th & O St NW,31278,18th & R St NW,W20320,Member
1022,2016-07-16 16:20:56,2016-07-16 16:37:59,31261,21st St & Constitution Ave NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W00735,Casual
301,2016-07-16 16:28:32,2016-07-16 16:33:34,31086,Mount Vernon Ave & E Del Ray Ave,31085,Mount Vernon Ave & E Nelson Ave,W21547,Member
2344,2016-07-16 16:31:50,2016-07-16 17:10:55,31278,18th & R St NW,31625,3rd & G St SE,W00129,Member
168,2016-07-16 16:36:47,2016-07-16 16:39:36,31300,Van Ness Metro / UDC,31313,Connecticut Ave & Tilden St NW,W20838,Member
3031,2016-07-16 16:38:54,2016-07-16 17:29:26,31243,4th & C St SW,31255,24th & N St NW,W00219,Casual
2780,2016-07-16 16:39:02,2016-07-16 17:25:23,31624,North Capitol St & F St NW,31247,Jefferson Dr & 14th St SW,W22374,Casual
536,2016-07-16 16:43:26,2016-07-16 16:52:22,31266,11th & M St NW,31228,8th & H St NW,W22560,Member
1828,2016-07-16 16:44:48,2016-07-16 17:15:17,31517,Union Market/6th St & Neal Pl NE,31623,Columbus Circle / Union Station,W21289,Casual
1190,2016-07-16 16:51:05,2016-07-16 17:10:56,31271,Constitution Ave & 2nd St NW/DOL,31241,Thomas Circle,W01289,Member
414,2016-07-16 16:53:12,2016-07-16 17:00:07,31616,3rd & H St NE,31627,3rd & M St NE,W01360,Casual
1110,2016-07-16 16:55:37,2016-07-16 17:14:07,31271,Constitution Ave & 2nd St NW/DOL,31227,13th St & New York Ave NW,W21766,Casual
181,2016-07-16 17:00:29,2016-07-16 17:03:30,31218,L'Enfant Plaza / 7th & C St SW,31218,L'Enfant Plaza / 7th & C St SW,W00629,Casual
877,2016-07-16 17:01:40,2016-07-16 17:16:18,31232,7th & F St NW / National Portrait Gallery,31272,Washington & Independence Ave SW/HHS,W01371,Member
2904,2016-07-16 17:07:06,2016-07-16 17:55:30,31217,USDA / 12th & Independence Ave SW,31212,21st & M St NW,W20814,Casual
1287,2016-07-16 17:17:59,2016-07-16 17:39:26,31501,12th & Newton St NE,31108,4th & M St SW,W01340,Member
274,2016-07-16 17:22:56,2016-07-16 17:27:31,31635,Potomac Ave & 8th St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20226,Member
8594,2016-07-16 17:28:25,2016-07-16 19:51:39,31258,Lincoln Memorial,31222,New York Ave & 15th St NW,W20405,Casual
1754,2016-07-16 17:31:12,2016-07-16 18:00:27,31314,34th & Water St NW,31225,C & O Canal & Wisconsin Ave NW,W21933,Casual
1370,2016-07-16 17:36:31,2016-07-16 17:59:22,31272,Washington & Independence Ave SW/HHS,31609,Maine Ave & 7th St SW,W01459,Casual
2111,2016-07-16 17:42:38,2016-07-16 18:17:50,31235,19th St & Constitution Ave NW,31219,10th St & Constitution Ave NW,W21918,Casual
909,2016-07-16 17:54:03,2016-07-16 18:09:12,31005,Pentagon City Metro / 12th & S Hayes St,31052,Potomac Ave & 35th St S,W21343,Member
2828,2016-07-16 17:56:51,2016-07-16 18:43:59,31243,4th & C St SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21852,Casual
494,2016-07-16 18:01:38,2016-07-16 18:09:52,31102,11th & Kenyon St NW,31104,Adams Mill & Columbia Rd NW,W21091,Member
290,2016-07-16 18:04:46,2016-07-16 18:09:37,31801,Anacostia Metro,31803,Good Hope Rd & 14th St SE,W22660,Member
1143,2016-07-16 18:35:07,2016-07-16 18:54:11,31288,4th St & Madison Dr NW,31623,Columbus Circle / Union Station,W20223,Casual
546,2016-07-16 19:28:34,2016-07-16 19:37:40,31634,3rd & Tingey St SE,31108,4th & M St SW,W21396,Member
991,2016-07-16 19:52:38,2016-07-16 20:09:09,31052,Potomac Ave & 35th St S,31083,Potomac Greens Dr & Slaters Ln,W20552,Member
423,2016-07-16 19:56:48,2016-07-16 20:03:51,31285,22nd & P ST NW,31201,15th & P St NW,W22323,Member
517,2016-07-16 20:05:50,2016-07-16 20:14:28,31612,D St & Maryland Ave NE,31625,3rd & G St SE,W00687,Member
485,2016-07-16 20:25:44,2016-07-16 20:33:49,31123,14th & Girard St NW,31120,10th & Florida Ave NW,W20061,Member
1629,2016-07-16 20:40:09,2016-07-16 21:07:18,31508,Gallaudet / 8th St & Florida Ave NE,31231,14th & D St NW / Ronald Reagan Building,W20557,Casual
106,2016-07-16 20:50:56,2016-07-16 20:52:42,31630,15th & East Capitol St NE,31626,15th St & Massachusetts Ave SE,W01222,Member
441,2016-07-16 20:53:56,2016-07-16 21:01:17,31029,N Veitch  & 20th St N,31019,Wilson Blvd & N Edgewood St,W21531,Member
890,2016-07-16 21:04:58,2016-07-16 21:19:49,31073,Washington Blvd & Walter Reed Dr ,31032,Washington Blvd & 7th St N,W22359,Member
295,2016-07-16 21:05:26,2016-07-16 21:10:21,31203,14th & Rhode Island Ave NW,31234,20th & O St NW / Dupont South,W00605,Member
531,2016-07-16 21:06:38,2016-07-16 21:15:30,31237,25th St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W22545,Casual
204,2016-07-16 21:07:35,2016-07-16 21:11:00,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20222,Casual
895,2016-07-16 21:08:47,2016-07-16 21:23:43,31108,4th & M St SW,31256,10th & E St NW,W20226,Member
2036,2016-07-16 21:40:01,2016-07-16 22:13:58,31247,Jefferson Dr & 14th St SW,31623,Columbus Circle / Union Station,W20314,Casual
579,2016-07-16 21:44:40,2016-07-16 21:54:19,31631,8th & F St NE,31631,8th & F St NE,W21786,Member
707,2016-07-16 21:46:42,2016-07-16 21:58:29,31269,3rd St & Pennsylvania Ave SE,31607,14th & D St SE,W22022,Member
1836,2016-07-16 22:14:10,2016-07-16 22:44:47,31256,10th & E St NW,31222,New York Ave & 15th St NW,W21771,Casual
1208,2016-07-16 22:22:49,2016-07-16 22:42:57,31614,11th & H St NE,31245,7th & R St NW / Shaw Library,W20876,Member
447,2016-07-16 22:28:33,2016-07-16 22:36:00,31512,Neal St & Trinidad Ave NE,31603,1st & M St NE,W21524,Member
1718,2016-07-16 22:45:41,2016-07-16 23:14:20,31001,18th & Eads St.,31071,Long Bridge Park/Long Bridge Dr & 6th St S,W20250,Member
1126,2016-07-16 22:47:24,2016-07-16 23:06:11,31290,17th St & Independence Ave SW,31258,Lincoln Memorial,W21108,Casual
1507,2016-07-16 22:48:16,2016-07-16 23:13:24,31117,15th & Euclid St  NW,31233,17th & K St NW / Farragut Square,W00548,Casual
769,2016-07-16 22:52:11,2016-07-16 23:05:00,31247,Jefferson Dr & 14th St SW,31231,14th & D St NW / Ronald Reagan Building,W01176,Casual
1294,2016-07-16 22:57:28,2016-07-16 23:19:03,31611,13th & H St NE,31638,1st & H St NW,W22560,Casual
1427,2016-07-16 23:24:15,2016-07-16 23:48:02,31290,17th St & Independence Ave SW,31108,4th & M St SW,W01171,Member
1154,2016-07-16 23:26:17,2016-07-16 23:45:31,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31263,10th & K St NW,W20856,Casual
622,2016-07-17 00:03:49,2016-07-17 00:14:12,31109,7th & T St NW,31600,5th & K St NW,W22183,Member
299,2016-07-17 00:26:26,2016-07-17 00:31:26,31278,18th & R St NW,31201,15th & P St NW,W01364,Member
857,2016-07-17 00:59:58,2016-07-17 01:14:16,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W22442,Member
748,2016-07-17 01:12:20,2016-07-17 01:24:48,31636,New Jersey Ave & N St NW/Dunbar HS,31623,Columbus Circle / Union Station,W20761,Casual
691,2016-07-17 01:51:53,2016-07-17 02:03:25,31277,17th & G St NW,31600,5th & K St NW,W22442,Member
2335,2016-07-17 02:21:34,2016-07-17 03:00:29,31000,Eads St & 15th St S,31000,Eads St & 15th St S,W00273,Casual
479,2016-07-17 03:08:33,2016-07-17 03:16:33,31268,12th & U St NW,31105,14th & Harvard St NW,W22565,Member
1270,2016-07-17 03:21:35,2016-07-17 03:42:45,31116,California St & Florida Ave NW,31014,Lynn & 19th St North,W00531,Member
1183,2016-07-17 04:34:55,2016-07-17 04:54:39,31230,Metro Center / 12th & G St NW,31108,4th & M St SW,W22038,Member
287,2016-07-17 08:32:13,2016-07-17 08:37:01,31271,Constitution Ave & 2nd St NW/DOL,31271,Constitution Ave & 2nd St NW/DOL,W00994,Member
595,2016-07-17 08:34:11,2016-07-17 08:44:07,31503,Florida Ave & R St NW,31278,18th & R St NW,W01278,Member
467,2016-07-17 08:37:29,2016-07-17 08:45:16,31109,7th & T St NW,31229,New Hampshire Ave & T St NW,W22109,Member
538,2016-07-17 08:53:41,2016-07-17 09:02:39,31211,Kennedy Center,31314,34th & Water St NW,W01388,Casual
1134,2016-07-17 08:55:10,2016-07-17 09:14:04,31700,Good Hope & Naylor Rd SE,31512,Neal St & Trinidad Ave NE,W20310,Member
951,2016-07-17 09:11:47,2016-07-17 09:27:39,31235,19th St & Constitution Ave NW,31211,Kennedy Center,W21001,Casual
561,2016-07-17 09:36:41,2016-07-17 09:46:03,31610,Eastern Market / 7th & North Carolina Ave SE,31622,13th & D St NE,W21441,Member
1668,2016-07-17 09:44:45,2016-07-17 10:12:34,31203,14th & Rhode Island Ave NW,31243,4th & C St SW,W20709,Casual
336,2016-07-17 09:48:36,2016-07-17 09:54:13,31120,10th & Florida Ave NW,31102,11th & Kenyon St NW,W00358,Member
1767,2016-07-17 09:53:17,2016-07-17 10:22:45,31237,25th St & Pennsylvania Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21199,Casual
441,2016-07-17 09:54:10,2016-07-17 10:01:32,31623,Columbus Circle / Union Station,31269,3rd St & Pennsylvania Ave SE,W20841,Casual
11043,2016-07-17 10:10:16,2016-07-17 13:14:20,31238,14th & G St NW,31222,New York Ave & 15th St NW,W20955,Casual
317,2016-07-17 10:24:15,2016-07-17 10:29:33,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31247,Jefferson Dr & 14th St SW,W22170,Casual
764,2016-07-17 10:27:13,2016-07-17 10:39:57,31637,North Capitol St & G Pl NE,31509,New Jersey Ave & R St NW,W21700,Member
333,2016-07-17 10:45:07,2016-07-17 10:50:40,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31302,Wisconsin Ave & Newark St NW,W22733,Casual
363,2016-07-17 11:04:31,2016-07-17 11:10:35,31110,20th St & Florida Ave NW,31255,24th & N St NW,W22763,Member
5712,2016-07-17 11:09:39,2016-07-17 12:44:51,31247,Jefferson Dr & 14th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00541,Casual
13450,2016-07-17 11:25:18,2016-07-17 15:09:28,31247,Jefferson Dr & 14th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W22392,Casual
911,2016-07-17 11:28:30,2016-07-17 11:43:41,31108,4th & M St SW,31603,1st & M St NE,W21422,Casual
717,2016-07-17 11:34:05,2016-07-17 11:46:03,31106,Calvert & Biltmore St NW,31307,3000 Connecticut Ave NW / National Zoo,W21338,Casual
1587,2016-07-17 11:34:43,2016-07-17 12:01:11,31114,18th St & Wyoming Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00767,Casual
8047,2016-07-17 11:37:20,2016-07-17 13:51:28,31242,18th St & Pennsylvania Ave NW,31238,14th & G St NW,W00032,Casual
512,2016-07-17 11:39:42,2016-07-17 11:48:15,31007,Crystal City Metro / 18th & Bell St,31005,Pentagon City Metro / 12th & S Hayes St,W21332,Member
231,2016-07-17 11:41:20,2016-07-17 11:45:12,31109,7th & T St NW,31223,Convention Center / 7th & M St NW,W00445,Member
1143,2016-07-17 12:01:57,2016-07-17 12:21:00,31119,14th & Belmont St NW,31200,Massachusetts Ave & Dupont Circle NW,W01136,Member
1509,2016-07-17 12:03:50,2016-07-17 12:29:00,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31243,4th & C St SW,W20694,Member
895,2016-07-17 12:15:52,2016-07-17 12:30:48,31257,22nd & I St NW / Foggy Bottom,31214,17th & Corcoran St NW,W00192,Member
1209,2016-07-17 12:17:51,2016-07-17 12:38:00,31247,Jefferson Dr & 14th St SW,31271,Constitution Ave & 2nd St NW/DOL,W00235,Casual
