Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
630,2016-05-10 18:02:34,2016-05-10 18:13:05,31237,25th St & Pennsylvania Ave NW,31267,17th St & Massachusetts Ave NW,W00649,Member
258,2016-05-10 18:05:56,2016-05-10 18:10:14,31117,15th & Euclid St  NW,31105,14th & Harvard St NW,W20402,Casual
559,2016-05-10 18:07:32,2016-05-10 18:16:52,31221,18th & M St NW,31114,18th St & Wyoming Ave NW,W22434,Member
615,2016-05-10 18:07:35,2016-05-10 18:17:51,31274,10th & G St NW,31603,1st & M St NE,W20548,Member
668,2016-05-10 18:08:04,2016-05-10 18:19:12,31805,Pennsylvania & Minnesota Ave SE,31607,14th & D St SE,W00117,Member
665,2016-05-10 18:19:19,2016-05-10 18:30:25,31223,Convention Center / 7th & M St NW,31244,4th & E St SW,W21527,Member
1550,2016-05-10 18:19:36,2016-05-10 18:45:26,31258,Lincoln Memorial,31228,8th & H St NW,W22171,Casual
463,2016-05-10 18:21:10,2016-05-10 18:28:53,31283,14th & L St NW,31274,10th & G St NW,W21897,Member
266,2016-05-10 18:21:26,2016-05-10 18:25:53,31639,2nd & G St NE,31612,D St & Maryland Ave NE,W21161,Member
980,2016-05-10 18:21:55,2016-05-10 18:38:16,31270,8th & D St NW,31618,4th & East Capitol St NE,W22488,Member
581,2016-05-10 18:37:45,2016-05-10 18:47:27,31109,7th & T St NW,31616,3rd & H St NE,W00664,Member
48445,2016-05-10 18:44:01,2016-05-11 08:11:27,31121,Calvert St & Woodley Pl NW,31114,18th St & Wyoming Ave NW,W21407,Member
1444,2016-05-10 18:53:19,2016-05-10 19:17:23,31600,5th & K St NW,31208,M St & New Jersey Ave SE,W00672,Member
1108,2016-05-10 19:01:18,2016-05-10 19:19:46,31274,10th & G St NW,31234,20th & O St NW / Dupont South,W21897,Member
637,2016-05-10 19:03:04,2016-05-10 19:13:42,31634,3rd & Tingey St SE,31629,8th & East Capitol St NE,W21926,Member
456,2016-05-10 19:06:16,2016-05-10 19:13:53,31201,15th & P St NW,31238,14th & G St NW,W00196,Member
137,2016-05-10 19:12:37,2016-05-10 19:14:54,31247,Jefferson Dr & 14th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W20205,Member
1195,2016-05-10 19:17:40,2016-05-10 19:37:36,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W20893,Casual
1892,2016-05-10 19:18:18,2016-05-10 19:49:50,31312,Wisconsin Ave & O St NW,31117,15th & Euclid St  NW,W00696,Member
306,2016-05-10 19:36:32,2016-05-10 19:41:38,31258,Lincoln Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21120,Casual
386,2016-05-10 19:44:48,2016-05-10 19:51:15,31251,12th & L St NW,31600,5th & K St NW,W00487,Member
713,2016-05-10 19:47:20,2016-05-10 19:59:14,31600,5th & K St NW,31111,10th & U St NW,W00557,Member
1236,2016-05-10 19:47:46,2016-05-10 20:08:22,31603,1st & M St NE,31228,8th & H St NW,W01036,Casual
243,2016-05-10 19:49:45,2016-05-10 19:53:49,31241,Thomas Circle,31214,17th & Corcoran St NW,W22594,Member
1334,2016-05-10 19:52:20,2016-05-10 20:14:35,31245,7th & R St NW / Shaw Library,31106,Calvert & Biltmore St NW,W22054,Member
974,2016-05-10 19:52:27,2016-05-10 20:08:42,31638,1st & H St NW,31268,12th & U St NW,W22456,Member
96,2016-05-10 19:53:27,2016-05-10 19:55:03,31108,4th & M St SW,31609,Maine Ave & 7th St SW,W22596,Member
2658,2016-05-10 19:56:23,2016-05-10 20:40:42,31060,S Arlington Mill Dr & Campbell Ave,31060,S Arlington Mill Dr & Campbell Ave,W21797,Casual
405,2016-05-10 20:05:30,2016-05-10 20:12:16,31604,3rd & H St NW,31241,Thomas Circle,W20829,Member
271,2016-05-10 20:21:52,2016-05-10 20:26:24,31281,8th & O St NW,31109,7th & T St NW,W21504,Member
819,2016-05-10 20:52:41,2016-05-10 21:06:20,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31247,Jefferson Dr & 14th St SW,W22464,Casual
1258,2016-05-10 20:53:51,2016-05-10 21:14:49,31636,New Jersey Ave & N St NW/Dunbar HS,31602,Park Rd & Holmead Pl NW,W22011,Member
259,2016-05-10 21:00:12,2016-05-10 21:04:31,31101,14th & V St NW,31201,15th & P St NW,W20894,Member
573,2016-05-10 21:03:27,2016-05-10 21:13:00,31233,17th & K St NW / Farragut Square,31604,3rd & H St NW,W01006,Member
530,2016-05-10 21:49:54,2016-05-10 21:58:45,31022,Clarendon Metro / Wilson Blvd & N Highland St,31027,Key Blvd & N Quinn St,W00688,Member
185,2016-05-10 22:08:34,2016-05-10 22:11:40,31214,17th & Corcoran St NW,31229,New Hampshire Ave & T St NW,W22267,Member
207,2016-05-10 22:13:58,2016-05-10 22:17:25,31602,Park Rd & Holmead Pl NW,31103,16th & Harvard St NW,W22542,Member
281,2016-05-10 22:22:26,2016-05-10 22:27:07,31281,8th & O St NW,31604,3rd & H St NW,W01263,Member
542,2016-05-10 23:29:23,2016-05-10 23:38:25,31602,Park Rd & Holmead Pl NW,31402,14th St Heights / 14th & Crittenden St NW,W21986,Member
147,2016-05-11 05:46:20,2016-05-11 05:48:48,31267,17th St & Massachusetts Ave NW,31233,17th & K St NW / Farragut Square,W22565,Member
1345,2016-05-11 07:01:28,2016-05-11 07:23:53,31202,14th & R St NW,31208,M St & New Jersey Ave SE,W22503,Member
323,2016-05-11 07:03:16,2016-05-11 07:08:39,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W21662,Member
581,2016-05-11 07:04:28,2016-05-11 07:14:09,31010,S Glebe & Potomac Ave,31008,12th & Army Navy Dr,W22025,Member
484,2016-05-11 07:11:01,2016-05-11 07:19:06,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W22184,Member
307,2016-05-11 07:12:22,2016-05-11 07:17:30,31101,14th & V St NW,31241,Thomas Circle,W00762,Member
266,2016-05-11 07:25:43,2016-05-11 07:30:09,31215,Georgetown Harbor / 30th St NW,31237,25th St & Pennsylvania Ave NW,W20806,Member
445,2016-05-11 07:44:15,2016-05-11 07:51:40,31201,15th & P St NW,31222,New York Ave & 15th St NW,W00770,Member
216,2016-05-11 07:45:05,2016-05-11 07:48:42,31615,6th & H St NE,31623,Columbus Circle / Union Station,W22535,Member
27094,2016-05-11 07:47:02,2016-05-11 15:18:36,31108,4th & M St SW,31244,4th & E St SW,W20098,Member
210,2016-05-11 07:47:48,2016-05-11 07:51:19,31108,4th & M St SW,31244,4th & E St SW,W00349,Member
1072,2016-05-11 07:51:32,2016-05-11 08:09:24,31118,3rd & Elm St NW,31231,14th & D St NW / Ronald Reagan Building,W20892,Member
487,2016-05-11 08:02:26,2016-05-11 08:10:34,31120,10th & Florida Ave NW,31223,Convention Center / 7th & M St NW,W22459,Member
308,2016-05-11 08:05:05,2016-05-11 08:10:14,31508,Gallaudet / 8th St & Florida Ave NE,31603,1st & M St NE,W21855,Member
799,2016-05-11 08:10:13,2016-05-11 08:23:33,31110,20th St & Florida Ave NW,31222,New York Ave & 15th St NW,W21490,Member
683,2016-05-11 08:24:48,2016-05-11 08:36:12,31222,New York Ave & 15th St NW,31271,Constitution Ave & 2nd St NW/DOL,W21731,Member
322,2016-05-11 08:25:44,2016-05-11 08:31:06,31101,14th & V St NW,31201,15th & P St NW,W00332,Member
247,2016-05-11 08:26:46,2016-05-11 08:30:53,31024,Virginia Square Metro / N Monroe St & 9th St N,31037,Ballston Metro / N Stuart & 9th St N,W00354,Member
1190,2016-05-11 08:33:04,2016-05-11 08:52:55,31118,3rd & Elm St NW,31238,14th & G St NW,W20015,Member
430,2016-05-11 08:35:39,2016-05-11 08:42:49,31622,13th & D St NE,31623,Columbus Circle / Union Station,W01134,Member
1211,2016-05-11 08:40:05,2016-05-11 09:00:16,31602,Park Rd & Holmead Pl NW,31242,18th St & Pennsylvania Ave NW,W00095,Member
1240,2016-05-11 08:41:43,2016-05-11 09:02:24,31304,36th & Calvert St NW / Glover Park,31205,21st & I St NW,W21657,Member
198,2016-05-11 08:42:29,2016-05-11 08:45:47,31631,8th & F St NE,31623,Columbus Circle / Union Station,W21319,Member
448,2016-05-11 08:44:42,2016-05-11 08:52:10,31280,11th & S St NW,31250,20th & L St NW,W21666,Member
297,2016-05-11 08:49:48,2016-05-11 08:54:45,31000,Eads St & 15th St S,31011,23rd & Crystal Dr,W00615,Member
650,2016-05-11 08:54:29,2016-05-11 09:05:20,31278,18th & R St NW,31211,Kennedy Center,W00845,Member
1648,2016-05-11 09:04:31,2016-05-11 09:32:00,31307,3000 Connecticut Ave NW / National Zoo,31217,USDA / 12th & Independence Ave SW,W20085,Member
367,2016-05-11 09:44:35,2016-05-11 09:50:42,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31310,Connecticut & Nebraska Ave NW,W20048,Member
423,2016-05-11 09:46:06,2016-05-11 09:53:10,31200,Massachusetts Ave & Dupont Circle NW,31211,Kennedy Center,W00332,Member
840,2016-05-11 11:21:09,2016-05-11 11:35:10,31109,7th & T St NW,31205,21st & I St NW,W00075,Member
1918,2016-05-11 11:52:29,2016-05-11 12:24:28,31218,L'Enfant Plaza / 7th & C St SW,31269,3rd St & Pennsylvania Ave SE,W20863,Casual
192,2016-05-11 12:07:16,2016-05-11 12:10:29,31099,Madison & N Henry St,31097,Saint Asaph & Madison St,W22056,Member
272,2016-05-11 12:22:35,2016-05-11 12:27:08,31252,21st St & Pennsylvania Ave NW,31237,25th St & Pennsylvania Ave NW,W00516,Member
5669,2016-05-11 12:27:10,2016-05-11 14:01:39,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W22317,Casual
1270,2016-05-11 12:59:04,2016-05-11 13:20:14,31634,3rd & Tingey St SE,31804,Anacostia Library,W21887,Member
332,2016-05-11 13:25:37,2016-05-11 13:31:09,31512,Neal St & Trinidad Ave NE,31603,1st & M St NE,W22167,Member
572,2016-05-11 15:17:29,2016-05-11 15:27:02,31633,Independence Ave & L'Enfant Plaza SW/DOE,31623,Columbus Circle / Union Station,W20051,Member
392,2016-05-11 16:22:49,2016-05-11 16:29:21,31230,Metro Center / 12th & G St NW,31624,North Capitol St & F St NW,W21556,Member
1380,2016-05-11 16:29:10,2016-05-11 16:52:11,31257,22nd & I St NW / Foggy Bottom,31281,8th & O St NW,W21926,Member
203,2016-05-11 16:59:04,2016-05-11 17:02:28,31268,12th & U St NW,31202,14th & R St NW,W00997,Member
2126,2016-05-11 17:09:49,2016-05-11 17:45:15,31228,8th & H St NW,31620,5th & F St NW,W00501,Member
413,2016-05-11 17:23:31,2016-05-11 17:30:24,31110,20th St & Florida Ave NW,31201,15th & P St NW,W22596,Member
1777,2016-05-11 17:23:55,2016-05-11 17:53:33,31251,12th & L St NW,31623,Columbus Circle / Union Station,W00009,Member
1544,2016-05-11 17:25:11,2016-05-11 17:50:55,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W20250,Casual
981,2016-05-11 17:25:46,2016-05-11 17:42:08,31037,Ballston Metro / N Stuart & 9th St N,31030,Lee Hwy & N Adams St,W20604,Member
661,2016-05-11 17:28:25,2016-05-11 17:39:26,31226,34th St & Wisconsin Ave NW,31234,20th & O St NW / Dupont South,W20330,Member
1431,2016-05-11 17:29:22,2016-05-11 17:53:14,31272,Washington & Independence Ave SW/HHS,31603,1st & M St NE,W22542,Member
555,2016-05-11 17:32:59,2016-05-11 17:42:15,31230,Metro Center / 12th & G St NW,31600,5th & K St NW,W21460,Member
704,2016-05-11 17:35:36,2016-05-11 17:47:20,31251,12th & L St NW,31201,15th & P St NW,W20902,Member
1322,2016-05-11 17:42:54,2016-05-11 18:04:56,31217,USDA / 12th & Independence Ave SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21110,Casual
1116,2016-05-11 17:53:26,2016-05-11 18:12:03,31216,14th St & New York Ave NW,31273,Hains Point/Buckeye & Ohio Dr SW,W20144,Member
1203,2016-05-11 17:54:12,2016-05-11 18:14:15,31257,22nd & I St NW / Foggy Bottom,31304,36th & Calvert St NW / Glover Park,W20609,Member
741,2016-05-11 17:58:03,2016-05-11 18:10:24,31277,17th & G St NW,31245,7th & R St NW / Shaw Library,W00117,Member
632,2016-05-11 18:02:49,2016-05-11 18:13:21,31608,8th & Eye St SE / Barracks Row,31605,3rd & D St SE,W21107,Member
1030,2016-05-11 18:08:23,2016-05-11 18:25:34,31265,5th St & Massachusetts Ave NW,31610,Eastern Market / 7th & North Carolina Ave SE,W20007,Member
1901,2016-05-11 18:13:09,2016-05-11 18:44:51,31605,3rd & D St SE,31241,Thomas Circle,W21528,Member
242,2016-05-11 18:16:47,2016-05-11 18:20:49,31281,8th & O St NW,31519,1st & O St NW,W22250,Member
989,2016-05-11 18:22:52,2016-05-11 18:39:21,31111,10th & U St NW,31611,13th & H St NE,W00489,Member
1894,2016-05-11 18:28:06,2016-05-11 18:59:40,31202,14th & R St NW,31616,3rd & H St NE,W01212,Member
767,2016-05-11 18:33:59,2016-05-11 18:46:46,31233,17th & K St NW / Farragut Square,31119,14th & Belmont St NW,W22234,Member
333,2016-05-11 18:37:31,2016-05-11 18:43:05,32034,Ripley & Bonifant St,32024,Fenton St & Gist Ave,W01300,Member
182,2016-05-11 18:39:06,2016-05-11 18:42:08,31267,17th St & Massachusetts Ave NW,31239,Rhode Island & Connecticut Ave NW,W20066,Member
598,2016-05-11 18:45:54,2016-05-11 18:55:52,31022,Clarendon Metro / Wilson Blvd & N Highland St,31025,Central Library / N Quincy St & 10th St N,W21982,Member
607,2016-05-11 19:10:15,2016-05-11 19:20:22,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,32055,Woodmont Ave & Strathmore St,W00300,Member
540,2016-05-11 19:27:02,2016-05-11 19:36:02,31207,Georgia Ave and Fairmont St NW,31505,Eckington Pl & Q St NE,W20996,Member
1135,2016-05-11 19:27:32,2016-05-11 19:46:28,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W22069,Casual
222,2016-05-11 19:46:36,2016-05-11 19:50:18,31241,Thomas Circle,31221,18th & M St NW,W21795,Member
1067,2016-05-11 20:06:57,2016-05-11 20:24:44,31236,37th & O St NW / Georgetown University,31119,14th & Belmont St NW,W00623,Member
3693,2016-05-11 20:14:40,2016-05-11 21:16:13,31236,37th & O St NW / Georgetown University,31014,Lynn & 19th St North,W22588,Casual
1080,2016-05-11 20:32:54,2016-05-11 20:50:55,31618,4th & East Capitol St NE,31626,15th St & Massachusetts Ave SE,W20396,Member
1537,2016-05-11 20:38:02,2016-05-11 21:03:39,31101,14th & V St NW,31607,14th & D St SE,W22185,Member
425,2016-05-11 20:53:26,2016-05-11 21:00:32,31229,New Hampshire Ave & T St NW,31109,7th & T St NW,W20978,Member
398,2016-05-11 21:32:03,2016-05-11 21:38:42,31604,3rd & H St NW,31616,3rd & H St NE,W20947,Member
248,2016-05-11 21:33:08,2016-05-11 21:37:17,31121,Calvert St & Woodley Pl NW,31104,Adams Mill & Columbia Rd NW,W00118,Member
1068,2016-05-11 21:55:12,2016-05-11 22:13:00,31209,1st & N St  SE,31231,14th & D St NW / Ronald Reagan Building,W01127,Member
227,2016-05-11 22:01:42,2016-05-11 22:05:30,31281,8th & O St NW,31201,15th & P St NW,W21951,Casual
535,2016-05-11 22:01:52,2016-05-11 22:10:47,31200,Massachusetts Ave & Dupont Circle NW,31281,8th & O St NW,W22353,Member
254,2016-05-11 22:04:32,2016-05-11 22:08:46,31611,13th & H St NE,31622,13th & D St NE,W20905,Member
577,2016-05-11 22:52:57,2016-05-11 23:02:35,31262,11th & F St NW,31120,10th & Florida Ave NW,W00935,Member
931,2016-05-11 23:19:25,2016-05-11 23:34:57,31273,Hains Point/Buckeye & Ohio Dr SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21662,Member
341,2016-05-11 23:30:20,2016-05-11 23:36:01,31609,Maine Ave & 7th St SW,31218,L'Enfant Plaza / 7th & C St SW,W22467,Casual
585,2016-05-11 23:42:08,2016-05-11 23:51:53,31302,Wisconsin Ave & Newark St NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W22516,Member
1709,2016-05-11 23:42:14,2016-05-12 00:10:43,31267,17th St & Massachusetts Ave NW,31122,16th & Irving St NW,W20041,Casual
294,2016-05-12 00:04:17,2016-05-12 00:09:11,31017,Wilson Blvd & N Uhle St,31030,Lee Hwy & N Adams St,W22075,Member
696,2016-05-12 06:46:01,2016-05-12 06:57:38,31052,Potomac Ave & 35th St S,31086,Mount Vernon Ave & E Del Ray Ave,W00033,Member
196,2016-05-12 07:01:18,2016-05-12 07:04:35,31119,14th & Belmont St NW,31268,12th & U St NW,W21416,Member
447,2016-05-12 07:08:26,2016-05-12 07:15:53,31512,Neal St & Trinidad Ave NE,31623,Columbus Circle / Union Station,W20782,Member
1309,2016-05-12 07:30:49,2016-05-12 07:52:39,32026,Carroll & Ethan Allen Ave,31400,Georgia & New Hampshire Ave NW,W20020,Member
713,2016-05-12 07:39:10,2016-05-12 07:51:04,31605,3rd & D St SE,31603,1st & M St NE,W20517,Member
268,2016-05-12 07:44:57,2016-05-12 07:49:26,31093,21st St N & N Pierce St,31014,Lynn & 19th St North,W20253,Member
1012,2016-05-12 07:46:15,2016-05-12 08:03:07,31306,39th & Calvert St NW / Stoddert,31205,21st & I St NW,W21347,Member
571,2016-05-12 07:52:03,2016-05-12 08:01:35,31622,13th & D St NE,31623,Columbus Circle / Union Station,W22296,Casual
430,2016-05-12 07:58:59,2016-05-12 08:06:09,31203,14th & Rhode Island Ave NW,31268,12th & U St NW,W21071,Member
619,2016-05-12 08:02:12,2016-05-12 08:12:31,31243,4th & C St SW,31624,North Capitol St & F St NW,W20003,Member
474,2016-05-12 08:05:42,2016-05-12 08:13:37,31026,Washington Blvd & 10th St N,31073,Washington Blvd & Walter Reed Dr ,W20227,Member
212,2016-05-12 08:06:19,2016-05-12 08:09:51,31213,17th & K St NW,31100,19th St & Pennsylvania Ave NW,W20751,Member
929,2016-05-12 08:06:42,2016-05-12 08:22:11,31118,3rd & Elm St NW,31231,14th & D St NW / Ronald Reagan Building,W20592,Member
1744,2016-05-12 08:07:24,2016-05-12 08:36:29,31280,11th & S St NW,31605,3rd & D St SE,W01000,Member
1004,2016-05-12 08:10:22,2016-05-12 08:27:07,31513,Rhode Island Ave & V St NE,31267,17th St & Massachusetts Ave NW,W01200,Member
813,2016-05-12 08:13:26,2016-05-12 08:27:00,31265,5th St & Massachusetts Ave NW,31244,4th & E St SW,W21172,Member
290,2016-05-12 08:19:09,2016-05-12 08:23:59,31622,13th & D St NE,31612,D St & Maryland Ave NE,W21274,Member
183,2016-05-12 08:20:44,2016-05-12 08:23:48,31628,1st & K St SE,31634,3rd & Tingey St SE,W00797,Member
2243,2016-05-12 08:21:32,2016-05-12 08:58:56,31605,3rd & D St SE,31236,37th & O St NW / Georgetown University,W21251,Member
601,2016-05-12 08:23:07,2016-05-12 08:33:08,31246,M St & Pennsylvania Ave NW,31279,19th & G St NW,W01459,Member
1159,2016-05-12 08:23:26,2016-05-12 08:42:46,31108,4th & M St SW,31276,15th & L St NW,W00534,Member
671,2016-05-12 08:25:49,2016-05-12 08:37:00,31281,8th & O St NW,31217,USDA / 12th & Independence Ave SW,W00275,Member
361,2016-05-12 08:35:09,2016-05-12 08:41:11,31241,Thomas Circle,31230,Metro Center / 12th & G St NW,W20863,Member
606,2016-05-12 08:37:23,2016-05-12 08:47:30,31312,Wisconsin Ave & O St NW,31261,21st St & Constitution Ave NW,W20403,Member
262,2016-05-12 08:42:36,2016-05-12 08:46:59,31223,Convention Center / 7th & M St NW,31241,Thomas Circle,W22411,Member
310,2016-05-12 08:47:16,2016-05-12 08:52:26,31627,3rd & M St NE,31508,Gallaudet / 8th St & Florida Ave NE,W00815,Member
1631,2016-05-12 09:00:08,2016-05-12 09:27:19,31403,5th & Kennedy St NW,31278,18th & R St NW,W00569,Member
1362,2016-05-12 09:00:47,2016-05-12 09:23:29,31093,21st St N & N Pierce St,31241,Thomas Circle,W01110,Member
389,2016-05-12 09:06:24,2016-05-12 09:12:53,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W22383,Member
1442,2016-05-12 09:10:42,2016-05-12 09:34:45,31091,S Joyce & 16th St S,31260,23rd & E St NW ,W00078,Member
390,2016-05-12 09:15:20,2016-05-12 09:21:50,31221,18th & M St NW,31214,17th & Corcoran St NW,W21747,Member
365,2016-05-12 09:21:02,2016-05-12 09:27:07,32015,Crabbs Branch Way & Redland Rd,32020,Crabbs Branch Way & Calhoun Pl,W01095,Member
382,2016-05-12 09:36:17,2016-05-12 09:42:39,31267,17th St & Massachusetts Ave NW,31275,New Hampshire Ave & 24th St NW,W01197,Member
2031,2016-05-12 09:37:20,2016-05-12 10:11:12,31258,Lincoln Memorial,31235,19th St & Constitution Ave NW,W21160,Casual
839,2016-05-12 10:09:38,2016-05-12 10:23:37,31200,Massachusetts Ave & Dupont Circle NW,31204,20th & E St NW,W20235,Member
2922,2016-05-12 10:14:03,2016-05-12 11:02:46,31235,19th St & Constitution Ave NW,31231,14th & D St NW / Ronald Reagan Building,W00628,Casual
290,2016-05-12 10:16:15,2016-05-12 10:21:05,31089,Court House Metro / 15th & N Uhle St ,31030,Lee Hwy & N Adams St,W22597,Member
434,2016-05-12 11:05:25,2016-05-12 11:12:39,31635,Potomac Ave & 8th St SE,31606,Potomac & Pennsylvania Ave SE,W22556,Member
282,2016-05-12 11:37:48,2016-05-12 11:42:30,31600,5th & K St NW,31637,North Capitol St & G Pl NE,W00685,Member
260,2016-05-12 11:53:07,2016-05-12 11:57:28,31640,Maryland Ave & E St NE,31615,6th & H St NE,W21831,Member
5802,2016-05-12 12:38:48,2016-05-12 14:15:30,31275,New Hampshire Ave & 24th St NW,31236,37th & O St NW / Georgetown University,W00719,Member
11252,2016-05-12 12:52:43,2016-05-12 16:00:15,31623,Columbus Circle / Union Station,31623,Columbus Circle / Union Station,W21331,Casual
516,2016-05-12 13:02:15,2016-05-12 13:10:52,31035,N Quincy St & Glebe Rd,31026,Washington Blvd & 10th St N,W20258,Member
499,2016-05-12 13:02:34,2016-05-12 13:10:54,31244,4th & E St SW,31623,Columbus Circle / Union Station,W20061,Member
3572,2016-05-12 13:27:24,2016-05-12 14:26:56,31274,10th & G St NW,31230,Metro Center / 12th & G St NW,W01105,Casual
137,2016-05-12 13:30:34,2016-05-12 13:32:52,31238,14th & G St NW,31254,15th & K St NW,W00287,Member
5804,2016-05-12 13:33:03,2016-05-12 15:09:48,31301,Ward Circle / American University,31277,17th & G St NW,W22396,Casual
1309,2016-05-12 13:41:20,2016-05-12 14:03:09,31252,21st St & Pennsylvania Ave NW,31604,3rd & H St NW,W00486,Member
4462,2016-05-12 13:51:58,2016-05-12 15:06:20,31261,21st St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W22548,Casual
664,2016-05-12 13:56:12,2016-05-12 14:07:17,31258,Lincoln Memorial,31249,Jefferson Memorial,W01197,Member
1284,2016-05-12 13:57:25,2016-05-12 14:18:50,31624,North Capitol St & F St NW,31243,4th & C St SW,W00055,Casual
425,2016-05-12 14:01:40,2016-05-12 14:08:45,31600,5th & K St NW,31509,New Jersey Ave & R St NW,W20219,Member
1449,2016-05-12 14:18:17,2016-05-12 14:42:26,31207,Georgia Ave and Fairmont St NW,31615,6th & H St NE,W20538,Member
562,2016-05-12 14:19:32,2016-05-12 14:28:55,31516,Rhode Island Ave Metro,31603,1st & M St NE,W21908,Member
302,2016-05-12 14:32:24,2016-05-12 14:37:26,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W22414,Member
768,2016-05-12 14:58:07,2016-05-12 15:10:55,31242,18th St & Pennsylvania Ave NW,31623,Columbus Circle / Union Station,W00440,Member
280,2016-05-12 15:25:10,2016-05-12 15:29:50,31233,17th & K St NW / Farragut Square,31221,18th & M St NW,W20480,Member
589,2016-05-12 16:18:52,2016-05-12 16:28:41,31279,19th & G St NW,31116,California St & Florida Ave NW,W00281,Member
563,2016-05-12 16:19:57,2016-05-12 16:29:21,31633,Independence Ave & L'Enfant Plaza SW/DOE,31623,Columbus Circle / Union Station,W21045,Member
305,2016-05-12 16:32:52,2016-05-12 16:37:57,31084,Ballenger Ave & Dulaney St,31045,Commerce St & Fayette St,W00290,Member
832,2016-05-12 16:52:07,2016-05-12 17:05:59,31628,1st & K St SE,31631,8th & F St NE,W22507,Member
762,2016-05-12 17:05:37,2016-05-12 17:18:19,31242,18th St & Pennsylvania Ave NW,31281,8th & O St NW,W20655,Member
2146,2016-05-12 17:11:06,2016-05-12 17:46:53,31256,10th & E St NW,31212,21st & M St NW,W20774,Casual
524,2016-05-12 17:15:16,2016-05-12 17:24:00,31603,1st & M St NE,31600,5th & K St NW,W22508,Member
269,2016-05-12 17:19:16,2016-05-12 17:23:46,31037,Ballston Metro / N Stuart & 9th St N,31024,Virginia Square Metro / N Monroe St & 9th St N,W22465,Member
1513,2016-05-12 17:32:55,2016-05-12 17:58:09,31108,4th & M St SW,31604,3rd & H St NW,W22265,Member
1174,2016-05-12 17:38:29,2016-05-12 17:58:04,31246,M St & Pennsylvania Ave NW,31121,Calvert St & Woodley Pl NW,W22136,Member
1110,2016-05-12 17:41:58,2016-05-12 18:00:29,31071,Long Bridge Park/Long Bridge Dr & 6th St S,31249,Jefferson Memorial,W20136,Casual
1009,2016-05-12 17:44:07,2016-05-12 18:00:56,31312,Wisconsin Ave & O St NW,31201,15th & P St NW,W22516,Member
955,2016-05-12 17:46:07,2016-05-12 18:02:03,31083,Potomac Greens Dr & Slaters Ln,31044,King St & Patrick St,W22496,Casual
428,2016-05-12 17:46:38,2016-05-12 17:53:46,31278,18th & R St NW,31268,12th & U St NW,W22054,Member
338,2016-05-12 17:47:23,2016-05-12 17:53:02,31623,Columbus Circle / Union Station,31618,4th & East Capitol St NE,W21474,Member
138,2016-05-12 17:47:59,2016-05-12 17:50:17,31002,20th & Crystal Dr,31003,15th & Crystal Dr,W20232,Member
1203,2016-05-12 17:58:34,2016-05-12 18:18:37,31275,New Hampshire Ave & 24th St NW,31120,10th & Florida Ave NW,W01458,Member
733,2016-05-12 18:07:37,2016-05-12 18:19:50,31506,1st & Rhode Island Ave NW,31616,3rd & H St NE,W20941,Member
781,2016-05-12 18:08:16,2016-05-12 18:21:18,31266,11th & M St NW,31200,Massachusetts Ave & Dupont Circle NW,W20935,Member
268,2016-05-12 18:08:48,2016-05-12 18:13:17,31271,Constitution Ave & 2nd St NW/DOL,31639,2nd & G St NE,W00912,Member
690,2016-05-12 18:09:33,2016-05-12 18:21:03,31224,19th & L St NW,31281,8th & O St NW,W01124,Member
1231,2016-05-12 18:10:11,2016-05-12 18:30:43,31502,John McCormack Dr & Michigan Ave NE,31271,Constitution Ave & 2nd St NW/DOL,W01436,Member
420,2016-05-12 18:11:07,2016-05-12 18:18:08,31265,5th St & Massachusetts Ave NW,31227,13th St & New York Ave NW,W21663,Member
924,2016-05-12 18:12:35,2016-05-12 18:27:59,31278,18th & R St NW,31109,7th & T St NW,W21097,Member
211,2016-05-12 18:25:19,2016-05-12 18:28:51,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W01320,Member
323,2016-05-12 18:27:00,2016-05-12 18:32:23,31089,Court House Metro / 15th & N Uhle St ,31030,Lee Hwy & N Adams St,W20882,Member
