Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
563,2016-01-13 07:47:37,2016-01-13 07:57:00,31223,Convention Center / 7th & M St NW,31213,17th & K St NW,W21013,Member
171,2016-01-13 07:57:06,2016-01-13 07:59:58,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W20219,Member
345,2016-01-13 07:57:07,2016-01-13 08:02:53,31278,18th & R St NW,31101,14th & V St NW,W21227,Member
731,2016-01-13 08:00:35,2016-01-13 08:12:46,31105,14th & Harvard St NW,31241,Thomas Circle,W01197,Member
1374,2016-01-13 08:05:09,2016-01-13 08:28:03,31622,13th & D St NE,31206,19th & E Street NW,W20587,Member
655,2016-01-13 08:05:20,2016-01-13 08:16:15,31010,S Glebe & Potomac Ave,31055,28th St S & S Meade St,W21636,Member
898,2016-01-13 08:11:02,2016-01-13 08:26:01,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,W20594,Member
1464,2016-01-13 08:13:20,2016-01-13 08:37:44,31610,Eastern Market / 7th & North Carolina Ave SE,31235,19th St & Constitution Ave NW,W00692,Member
308,2016-01-13 08:21:24,2016-01-13 08:26:33,31503,Florida Ave & R St NW,31245,7th & R St NW / Shaw Library,W20171,Member
233,2016-01-13 08:26:09,2016-01-13 08:30:02,31093,21st St N & N Pierce St,31014,Lynn & 19th St North,W00823,Member
561,2016-01-13 08:27:21,2016-01-13 08:36:43,31202,14th & R St NW,31212,21st & M St NW,W21328,Member
766,2016-01-13 08:34:46,2016-01-13 08:47:33,31257,22nd & I St NW / Foggy Bottom,31215,Georgetown Harbor / 30th St NW,W20612,Member
187,2016-01-13 08:35:45,2016-01-13 08:38:52,31212,21st & M St NW,31257,22nd & I St NW / Foggy Bottom,W21412,Member
326,2016-01-13 08:35:53,2016-01-13 08:41:20,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W21386,Member
676,2016-01-13 08:37:40,2016-01-13 08:48:56,31101,14th & V St NW,31227,13th St & New York Ave NW,W20086,Member
3780,2016-01-13 08:41:02,2016-01-13 09:44:02,31216,14th St & New York Ave NW,31263,10th & K St NW,W20295,Casual
382,2016-01-13 08:45:33,2016-01-13 08:51:56,31278,18th & R St NW,31213,17th & K St NW,w00583,Member
661,2016-01-13 08:45:40,2016-01-13 08:56:41,31102,11th & Kenyon St NW,31241,Thomas Circle,W21078,Member
1233,2016-01-13 08:49:51,2016-01-13 09:10:25,31506,1st & Rhode Island Ave NW,31275,New Hampshire Ave & 24th St NW,W21454,Member
447,2016-01-13 08:51:57,2016-01-13 08:59:25,31268,12th & U St NW,31230,Metro Center / 12th & G St NW,W01292,Member
876,2016-01-13 08:59:04,2016-01-13 09:13:40,31103,16th & Harvard St NW,31216,14th St & New York Ave NW,W00286,Member
455,2016-01-13 09:01:10,2016-01-13 09:08:45,31229,New Hampshire Ave & T St NW,31233,17th & K St NW / Farragut Square,W01367,Member
275,2016-01-13 09:02:05,2016-01-13 09:06:40,31241,Thomas Circle,31224,19th & L St NW,W22024,Member
360,2016-01-13 09:03:01,2016-01-13 09:09:02,31121,Calvert St & Woodley Pl NW,31105,14th & Harvard St NW,W21689,Member
407,2016-01-13 09:39:39,2016-01-13 09:46:27,31500,4th & W St NE,31639,2nd & G St NE,W21953,Member
474,2016-01-13 09:58:57,2016-01-13 10:06:51,31512,Neal St & Trinidad Ave NE,31627,3rd & M St NE,W22064,Member
404,2016-01-13 10:13:56,2016-01-13 10:20:40,31116,California St & Florida Ave NW,31255,24th & N St NW,W21008,Member
335,2016-01-13 10:17:15,2016-01-13 10:22:50,31310,Connecticut & Nebraska Ave NW,31300,Van Ness Metro / UDC,W21017,Member
205,2016-01-13 10:35:48,2016-01-13 10:39:13,31505,Eckington Pl & Q St NE,31627,3rd & M St NE,W00705,Member
778,2016-01-13 10:42:44,2016-01-13 10:55:43,31241,Thomas Circle,31603,1st & M St NE,w00583,Member
757,2016-01-13 11:18:55,2016-01-13 11:31:33,31245,7th & R St NW / Shaw Library,31232,7th & F St NW / National Portrait Gallery,W21519,Member
507,2016-01-13 11:39:52,2016-01-13 11:48:20,31279,19th & G St NW,31230,Metro Center / 12th & G St NW,W21753,Member
422,2016-01-13 11:45:42,2016-01-13 11:52:44,31628,1st & K St SE,31244,4th & E St SW,W21530,Member
586,2016-01-13 11:48:21,2016-01-13 11:58:07,31105,14th & Harvard St NW,31404,9th & Upshur St NW,W21689,Member
273,2016-01-13 11:57:20,2016-01-13 12:01:54,31257,22nd & I St NW / Foggy Bottom,31212,21st & M St NW,W01381,Member
704,2016-01-13 12:54:02,2016-01-13 13:05:46,31217,USDA / 12th & Independence Ave SW,31623,Columbus Circle / Union Station,W20262,Member
806,2016-01-13 13:33:11,2016-01-13 13:46:37,31400,Georgia & New Hampshire Ave NW,31223,Convention Center / 7th & M St NW,W20862,Member
1326,2016-01-13 13:53:04,2016-01-13 14:15:10,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31212,21st & M St NW,W21867,Casual
641,2016-01-13 14:36:14,2016-01-13 14:46:56,31224,19th & L St NW,31203,14th & Rhode Island Ave NW,W21865,Member
284,2016-01-13 14:42:55,2016-01-13 14:47:39,31251,12th & L St NW,31600,5th & K St NW,W21187,Member
1080,2016-01-13 14:54:17,2016-01-13 15:12:17,31233,17th & K St NW / Farragut Square,31110,20th St & Florida Ave NW,W21323,Casual
348,2016-01-13 14:56:32,2016-01-13 15:02:20,31517,Union Market/6th St & Neal Pl NE,31505,Eckington Pl & Q St NE,W20643,Member
390,2016-01-13 15:11:08,2016-01-13 15:17:39,31201,15th & P St NW,31281,8th & O St NW,W20717,Member
161,2016-01-13 15:13:39,2016-01-13 15:16:21,31212,21st & M St NW,31234,20th & O St NW / Dupont South,W20377,Member
1119,2016-01-13 15:36:44,2016-01-13 15:55:24,31602,Park Rd & Holmead Pl NW,31220,US Dept of State / Virginia Ave & 21st St NW,W00410,Member
2006,2016-01-13 15:43:27,2016-01-13 16:16:54,31271,Constitution Ave & 2nd St NW/DOL,31254,15th & K St NW,W00648,Casual
339,2016-01-13 16:12:18,2016-01-13 16:17:57,31220,US Dept of State / Virginia Ave & 21st St NW,31250,20th & L St NW,W21385,Member
390,2016-01-13 16:32:42,2016-01-13 16:39:12,31234,20th & O St NW / Dupont South,31229,New Hampshire Ave & T St NW,W01257,Member
419,2016-01-13 16:52:10,2016-01-13 16:59:10,31236,37th & O St NW / Georgetown University,31014,Lynn & 19th St North,W01346,Member
885,2016-01-13 16:53:20,2016-01-13 17:08:06,31227,13th St & New York Ave NW,31623,Columbus Circle / Union Station,W20652,Member
281,2016-01-13 17:03:11,2016-01-13 17:07:52,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W01005,Member
1646,2016-01-13 17:11:30,2016-01-13 17:38:57,31621,4th & D St NW / Judiciary Square,31402,14th St Heights / 14th & Crittenden St NW,W21707,Member
1203,2016-01-13 17:18:13,2016-01-13 17:38:17,31600,5th & K St NW,31602,Park Rd & Holmead Pl NW,W01234,Member
445,2016-01-13 17:26:55,2016-01-13 17:34:20,31271,Constitution Ave & 2nd St NW/DOL,31270,8th & D St NW,W20269,Member
857,2016-01-13 17:27:40,2016-01-13 17:41:57,31208,M St & New Jersey Ave SE,31637,North Capitol St & G Pl NE,W00468,Member
1085,2016-01-13 17:31:15,2016-01-13 17:49:21,31602,Park Rd & Holmead Pl NW,31237,25th St & Pennsylvania Ave NW,W20228,Member
802,2016-01-13 17:39:28,2016-01-13 17:52:50,31237,25th St & Pennsylvania Ave NW,31242,18th St & Pennsylvania Ave NW,W21642,Member
389,2016-01-13 17:45:05,2016-01-13 17:51:34,31274,10th & G St NW,31251,12th & L St NW,W00207,Casual
255,2016-01-13 17:49:35,2016-01-13 17:53:51,31103,16th & Harvard St NW,31119,14th & Belmont St NW,W22158,Member
448,2016-01-13 17:49:42,2016-01-13 17:57:10,31602,Park Rd & Holmead Pl NW,31115,Columbia Rd & Georgia Ave NW,W21945,Member
265,2016-01-13 17:51:21,2016-01-13 17:55:46,31217,USDA / 12th & Independence Ave SW,31218,L'Enfant Plaza / 7th & C St SW,W20710,Member
433,2016-01-13 17:57:26,2016-01-13 18:04:40,31408,Takoma Metro,32026,Carroll & Ethan Allen Ave,W01102,Member
226,2016-01-13 18:12:25,2016-01-13 18:16:12,31030,Lee Hwy & N Adams St,31089,Court House Metro / 15th & N Uhle St ,W20060,Member
317,2016-01-13 18:19:26,2016-01-13 18:24:44,31627,3rd & M St NE,31623,Columbus Circle / Union Station,W21700,Member
670,2016-01-13 18:20:23,2016-01-13 18:31:33,31214,17th & Corcoran St NW,31228,8th & H St NW,W01367,Member
1845,2016-01-13 18:24:54,2016-01-13 18:55:39,31255,24th & N St NW,31309,Fessenden St & Wisconsin Ave NW,W21068,Member
1092,2016-01-13 18:32:11,2016-01-13 18:50:24,31014,Lynn & 19th St North,31114,18th St & Wyoming Ave NW,W20306,Member
128,2016-01-13 18:33:07,2016-01-13 18:35:15,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31077,Iwo Jima Memorial/N Meade & 14th St N,W01305,Member
1652,2016-01-13 18:56:55,2016-01-13 19:24:27,31603,1st & M St NE,31120,10th & Florida Ave NW,W20290,Member
482,2016-01-13 19:00:18,2016-01-13 19:08:20,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W00183,Member
1086,2016-01-13 19:01:21,2016-01-13 19:19:28,31279,19th & G St NW,31503,Florida Ave & R St NW,W20226,Member
176,2016-01-13 19:02:12,2016-01-13 19:05:08,31017,Wilson Blvd & N Uhle St,31018,N Rhodes & 16th St N,W00757,Member
322,2016-01-13 19:03:53,2016-01-13 19:09:15,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31630,15th & East Capitol St NE,W01224,Member
84,2016-01-13 19:05:43,2016-01-13 19:07:08,31274,10th & G St NW,31230,Metro Center / 12th & G St NW,W01398,Member
672,2016-01-13 19:07:31,2016-01-13 19:18:43,31256,10th & E St NW,31203,14th & Rhode Island Ave NW,W21557,Member
172,2016-01-13 19:17:49,2016-01-13 19:20:42,31005,Pentagon City Metro / 12th & S Hayes St,31091,S Joyce & 16th St S,W20742,Member
763,2016-01-13 19:25:02,2016-01-13 19:37:46,31230,Metro Center / 12th & G St NW,31506,1st & Rhode Island Ave NW,W20782,Member
237,2016-01-13 19:28:30,2016-01-13 19:32:28,31067,Columbia Pike & S Walter Reed Dr,31054,Walter Reed Community Center / Walter Reed Dr & 16th St S,W01210,Member
953,2016-01-13 19:46:15,2016-01-13 20:02:08,31104,Adams Mill & Columbia Rd NW,31602,Park Rd & Holmead Pl NW,W00414,Member
654,2016-01-13 19:53:23,2016-01-13 20:04:18,31200,Massachusetts Ave & Dupont Circle NW,31117,15th & Euclid St  NW,W00840,Member
748,2016-01-13 19:56:19,2016-01-13 20:08:48,31232,7th & F St NW / National Portrait Gallery,31108,4th & M St SW,W00173,Member
415,2016-01-13 19:57:02,2016-01-13 20:03:58,31602,Park Rd & Holmead Pl NW,31104,Adams Mill & Columbia Rd NW,W21659,Member
319,2016-01-13 19:59:18,2016-01-13 20:04:38,31245,7th & R St NW / Shaw Library,31228,8th & H St NW,W20006,Member
372,2016-01-13 20:01:16,2016-01-13 20:07:28,31227,13th St & New York Ave NW,31600,5th & K St NW,W01322,Member
699,2016-01-13 20:02:47,2016-01-13 20:14:27,31115,Columbia Rd & Georgia Ave NW,31268,12th & U St NW,W20330,Member
799,2016-01-13 20:30:38,2016-01-13 20:43:58,31228,8th & H St NW,31260,23rd & E St NW ,W20214,Member
788,2016-01-13 20:44:30,2016-01-13 20:57:38,31239,Rhode Island & Connecticut Ave NW,31503,Florida Ave & R St NW,W21802,Member
194,2016-01-13 20:46:49,2016-01-13 20:50:03,31267,17th St & Massachusetts Ave NW,31213,17th & K St NW,W21578,Member
350,2016-01-13 20:57:59,2016-01-13 21:03:49,31509,New Jersey Ave & R St NW,31600,5th & K St NW,W21288,Member
344,2016-01-13 21:28:53,2016-01-13 21:34:38,31205,21st & I St NW,31234,20th & O St NW / Dupont South,W22015,Member
141,2016-01-13 21:37:20,2016-01-13 21:39:41,31005,Pentagon City Metro / 12th & S Hayes St,31004,Aurora Hills Community Ctr/18th & Hayes St,W00638,Member
132,2016-01-13 21:53:20,2016-01-13 21:55:32,31208,M St & New Jersey Ave SE,31628,1st & K St SE,W21516,Member
492,2016-01-13 22:23:47,2016-01-13 22:32:00,31241,Thomas Circle,31506,1st & Rhode Island Ave NW,W00414,Member
702,2016-01-14 05:19:51,2016-01-14 05:31:33,31107,Lamont & Mt Pleasant NW,31201,15th & P St NW,W22157,Member
96,2016-01-14 06:00:56,2016-01-14 06:02:32,31077,Iwo Jima Memorial/N Meade & 14th St N,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W22199,Member
598,2016-01-14 06:08:13,2016-01-14 06:18:11,31229,New Hampshire Ave & T St NW,31225,C & O Canal & Wisconsin Ave NW,W20120,Member
509,2016-01-14 07:29:18,2016-01-14 07:37:48,31636,New Jersey Ave & N St NW/Dunbar HS,31623,Columbus Circle / Union Station,W20702,Member
1409,2016-01-14 07:43:43,2016-01-14 08:07:12,31636,New Jersey Ave & N St NW/Dunbar HS,31014,Lynn & 19th St North,W21132,Member
358,2016-01-14 07:52:42,2016-01-14 07:58:41,31203,14th & Rhode Island Ave NW,31254,15th & K St NW,W00707,Member
1481,2016-01-14 08:02:32,2016-01-14 08:27:13,31505,Eckington Pl & Q St NE,31312,Wisconsin Ave & O St NW,W01064,Member
114,2016-01-14 08:09:02,2016-01-14 08:10:56,31025,Central Library / N Quincy St & 10th St N,31024,Virginia Square Metro / N Monroe St & 9th St N,W00815,Member
519,2016-01-14 08:10:00,2016-01-14 08:18:40,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W21262,Member
382,2016-01-14 08:10:10,2016-01-14 08:16:32,31065,N Pershing Dr & Wayne St,31022,Clarendon Metro / Wilson Blvd & N Highland St,W00209,Member
594,2016-01-14 08:10:46,2016-01-14 08:20:41,31217,USDA / 12th & Independence Ave SW,31276,15th & L St NW,W21818,Member
499,2016-01-14 08:11:09,2016-01-14 08:19:29,31048,King St Metro South,31042,Market Square / King St & Royal St,W21815,Member
643,2016-01-14 08:13:18,2016-01-14 08:24:01,31110,20th St & Florida Ave NW,31276,15th & L St NW,W22095,Member
401,2016-01-14 08:15:21,2016-01-14 08:22:02,31503,Florida Ave & R St NW,31627,3rd & M St NE,W20512,Member
1504,2016-01-14 08:20:09,2016-01-14 08:45:13,31074,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,31219,10th St & Constitution Ave NW,W21834,Member
336,2016-01-14 08:23:42,2016-01-14 08:29:19,31609,Maine Ave & 7th St SW,31633,Independence Ave & L'Enfant Plaza SW/DOE,W20748,Member
1100,2016-01-14 08:23:46,2016-01-14 08:42:07,31611,13th & H St NE,31608,8th & Eye St SE / Barracks Row,W22168,Member
948,2016-01-14 08:23:57,2016-01-14 08:39:45,31108,4th & M St SW,31222,New York Ave & 15th St NW,W00173,Member
739,2016-01-14 08:24:58,2016-01-14 08:37:18,31275,New Hampshire Ave & 24th St NW,31236,37th & O St NW / Georgetown University,W00990,Member
436,2016-01-14 08:25:36,2016-01-14 08:32:53,31101,14th & V St NW,31200,Massachusetts Ave & Dupont Circle NW,W22233,Member
485,2016-01-14 08:29:49,2016-01-14 08:37:54,31200,Massachusetts Ave & Dupont Circle NW,31215,Georgetown Harbor / 30th St NW,W21183,Member
408,2016-01-14 08:35:45,2016-01-14 08:42:34,31622,13th & D St NE,31623,Columbus Circle / Union Station,W22229,Member
543,2016-01-14 08:38:55,2016-01-14 08:47:59,31278,18th & R St NW,31277,17th & G St NW,W00151,Member
640,2016-01-14 08:43:37,2016-01-14 08:54:17,31116,California St & Florida Ave NW,31100,19th St & Pennsylvania Ave NW,W20251,Member
1432,2016-01-14 08:46:02,2016-01-14 09:09:55,31601,19th & East Capitol St SE,31238,14th & G St NW,W00397,Member
1351,2016-01-14 08:48:15,2016-01-14 09:10:47,31411,Georgia & Missouri Ave NW,31267,17th St & Massachusetts Ave NW,W00629,Member
805,2016-01-14 08:50:19,2016-01-14 09:03:44,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31208,M St & New Jersey Ave SE,W00256,Member
352,2016-01-14 08:50:51,2016-01-14 08:56:43,31245,7th & R St NW / Shaw Library,31241,Thomas Circle,W20717,Member
379,2016-01-14 08:52:29,2016-01-14 08:58:49,31222,New York Ave & 15th St NW,31204,20th & E St NW,W20584,Member
547,2016-01-14 08:58:04,2016-01-14 09:07:11,31211,Kennedy Center,31200,Massachusetts Ave & Dupont Circle NW,W20522,Member
322,2016-01-14 09:03:09,2016-01-14 09:08:31,31267,17th St & Massachusetts Ave NW,31224,19th & L St NW,W00642,Member
109,2016-01-14 09:03:14,2016-01-14 09:05:03,31313,Connecticut Ave & Tilden St NW,31300,Van Ness Metro / UDC,W21982,Member
198,2016-01-14 09:06:32,2016-01-14 09:09:50,31018,N Rhodes & 16th St N,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W20014,Member
1102,2016-01-14 09:09:13,2016-01-14 09:27:36,31077,Iwo Jima Memorial/N Meade & 14th St N,31219,10th St & Constitution Ave NW,W20893,Member
932,2016-01-14 09:13:43,2016-01-14 09:29:15,31120,10th & Florida Ave NW,31205,21st & I St NW,W22198,Member
979,2016-01-14 09:18:37,2016-01-14 09:34:57,31238,14th & G St NW,31615,6th & H St NE,W20774,Member
664,2016-01-14 09:24:50,2016-01-14 09:35:54,31201,15th & P St NW,31275,New Hampshire Ave & 24th St NW,W20559,Member
773,2016-01-14 09:25:30,2016-01-14 09:38:23,31121,Calvert St & Woodley Pl NW,31205,21st & I St NW,W21227,Member
416,2016-01-14 09:40:20,2016-01-14 09:47:16,31213,17th & K St NW,31206,19th & E Street NW,W00961,Member
517,2016-01-14 09:50:19,2016-01-14 09:58:57,31267,17th St & Massachusetts Ave NW,31254,15th & K St NW,W21233,Member
458,2016-01-14 09:52:31,2016-01-14 10:00:09,31249,Jefferson Memorial,31247,Jefferson Dr & 14th St SW,W20200,Casual
444,2016-01-14 09:56:01,2016-01-14 10:03:25,31623,Columbus Circle / Union Station,31264,6th St & Indiana Ave NW,W20560,Member
520,2016-01-14 10:01:43,2016-01-14 10:10:23,31402,14th St Heights / 14th & Crittenden St NW,31602,Park Rd & Holmead Pl NW,W00278,Member
1387,2016-01-14 10:19:17,2016-01-14 10:42:24,31263,10th & K St NW,31208,M St & New Jersey Ave SE,W20497,Casual
939,2016-01-14 10:55:50,2016-01-14 11:11:29,31611,13th & H St NE,31227,13th St & New York Ave NW,W01447,Member
366,2016-01-14 11:23:44,2016-01-14 11:29:50,31229,New Hampshire Ave & T St NW,31234,20th & O St NW / Dupont South,W00393,Member
619,2016-01-14 11:28:26,2016-01-14 11:38:45,31281,8th & O St NW,31256,10th & E St NW,W20486,Member
1513,2016-01-14 11:33:12,2016-01-14 11:58:26,31632,15th & F St NE,31232,7th & F St NW / National Portrait Gallery,W21727,Member
269,2016-01-14 11:58:07,2016-01-14 12:02:37,31047,Braddock Rd Metro,31043,Saint Asaph St & Pendleton  St,W21132,Member
168,2016-01-14 12:26:27,2016-01-14 12:29:16,31228,8th & H St NW,31604,3rd & H St NW,W21764,Member
489,2016-01-14 12:27:26,2016-01-14 12:35:35,31637,North Capitol St & G Pl NE,31228,8th & H St NW,W21356,Member
298,2016-01-14 12:43:45,2016-01-14 12:48:44,31266,11th & M St NW,31223,Convention Center / 7th & M St NW,W21453,Casual
1826,2016-01-14 12:57:30,2016-01-14 13:27:57,31269,3rd St & Pennsylvania Ave SE,31218,L'Enfant Plaza / 7th & C St SW,W21339,Casual
2015,2016-01-14 13:01:13,2016-01-14 13:34:48,31219,10th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W22195,Casual
489,2016-01-14 13:23:46,2016-01-14 13:31:55,31237,25th St & Pennsylvania Ave NW,31276,15th & L St NW,W20717,Member
16404,2016-01-14 13:25:18,2016-01-14 17:58:43,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31222,New York Ave & 15th St NW,W21099,Casual
1445,2016-01-14 13:32:38,2016-01-14 13:56:43,31634,3rd & Tingey St SE,31804,Anacostia Library,W21638,Member
220,2016-01-14 13:49:18,2016-01-14 13:52:59,31114,18th St & Wyoming Ave NW,31214,17th & Corcoran St NW,W20193,Member
995,2016-01-14 13:57:50,2016-01-14 14:14:25,31274,10th & G St NW,31622,13th & D St NE,W20612,Member
5328,2016-01-14 14:00:07,2016-01-14 15:28:56,31258,Lincoln Memorial,31258,Lincoln Memorial,W00324,Casual
472,2016-01-14 14:01:15,2016-01-14 14:09:07,31227,13th St & New York Ave NW,31242,18th St & Pennsylvania Ave NW,W21472,Member
1452,2016-01-14 14:19:48,2016-01-14 14:44:00,31703,Minnesota Ave Metro/DOES,31626,15th St & Massachusetts Ave SE,W21518,Member
2046,2016-01-14 14:20:24,2016-01-14 14:54:31,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W20098,Casual
2056,2016-01-14 14:45:48,2016-01-14 15:20:04,31258,Lincoln Memorial,31249,Jefferson Memorial,W01433,Casual
685,2016-01-14 14:50:25,2016-01-14 15:01:50,31401,14th St & Spring Rd NW,31509,New Jersey Ave & R St NW,W21273,Member
1042,2016-01-14 15:12:36,2016-01-14 15:29:59,31205,21st & I St NW,31243,4th & C St SW,W01245,Member
2025,2016-01-14 15:12:44,2016-01-14 15:46:30,31258,Lincoln Memorial,31243,4th & C St SW,W20520,Casual
1612,2016-01-14 15:23:19,2016-01-14 15:50:11,31266,11th & M St NW,31238,14th & G St NW,W20569,Casual
733,2016-01-14 15:37:09,2016-01-14 15:49:22,31238,14th & G St NW,31278,18th & R St NW,W20316,Member
1164,2016-01-14 15:42:30,2016-01-14 16:01:54,31627,3rd & M St NE,31202,14th & R St NW,W21737,Member
304,2016-01-14 15:46:59,2016-01-14 15:52:03,31616,3rd & H St NE,31611,13th & H St NE,W00985,Member
590,2016-01-14 15:49:57,2016-01-14 15:59:47,31512,Neal St & Trinidad Ave NE,31623,Columbus Circle / Union Station,W00041,Member
261,2016-01-14 16:07:18,2016-01-14 16:11:39,31623,Columbus Circle / Union Station,31612,D St & Maryland Ave NE,W21241,Member
1071,2016-01-14 16:09:37,2016-01-14 16:27:29,31624,North Capitol St & F St NW,31626,15th St & Massachusetts Ave SE,W00163,Member
387,2016-01-14 16:22:41,2016-01-14 16:29:09,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W01200,Member
408,2016-01-14 16:22:58,2016-01-14 16:29:47,31232,7th & F St NW / National Portrait Gallery,31624,North Capitol St & F St NW,W20439,Member
197,2016-01-14 16:26:37,2016-01-14 16:29:54,31251,12th & L St NW,31216,14th St & New York Ave NW,W00016,Member
208,2016-01-14 16:29:25,2016-01-14 16:32:53,31504,10th & Monroe St NE,31511,12th & Irving St NE,W21642,Member
200,2016-01-14 16:34:01,2016-01-14 16:37:22,31203,14th & Rhode Island Ave NW,31266,11th & M St NW,W21724,Member
867,2016-01-14 16:34:43,2016-01-14 16:49:10,31232,7th & F St NW / National Portrait Gallery,31119,14th & Belmont St NW,W00103,Member
349,2016-01-14 16:39:36,2016-01-14 16:45:25,31037,Ballston Metro / N Stuart & 9th St N,31069,Pershing & N George Mason Dr,W20389,Member
1571,2016-01-14 16:44:03,2016-01-14 17:10:14,31229,New Hampshire Ave & T St NW,31313,Connecticut Ave & Tilden St NW,W22071,Member
217,2016-01-14 16:57:59,2016-01-14 17:01:37,31623,Columbus Circle / Union Station,31631,8th & F St NE,W01296,Member
773,2016-01-14 16:58:43,2016-01-14 17:11:37,31261,21st St & Constitution Ave NW,31633,Independence Ave & L'Enfant Plaza SW/DOE,W01428,Member
434,2016-01-14 17:02:01,2016-01-14 17:09:16,31608,8th & Eye St SE / Barracks Row,31269,3rd St & Pennsylvania Ave SE,W20207,Member
441,2016-01-14 17:06:49,2016-01-14 17:14:11,31301,Ward Circle / American University,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,W20747,Member
412,2016-01-14 17:08:13,2016-01-14 17:15:05,31623,Columbus Circle / Union Station,31614,11th & H St NE,W21331,Member
210,2016-01-14 17:08:43,2016-01-14 17:12:14,31212,21st & M St NW,31200,Massachusetts Ave & Dupont Circle NW,W20306,Member
533,2016-01-14 17:09:47,2016-01-14 17:18:41,31217,USDA / 12th & Independence Ave SW,31271,Constitution Ave & 2nd St NW/DOL,W22196,Member
244,2016-01-14 17:10:15,2016-01-14 17:14:20,31636,New Jersey Ave & N St NW/Dunbar HS,31223,Convention Center / 7th & M St NW,W21583,Member
288,2016-01-14 17:11:33,2016-01-14 17:16:22,31100,19th St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W20004,Member
384,2016-01-14 17:13:44,2016-01-14 17:20:09,31630,15th & East Capitol St NE,31606,Potomac & Pennsylvania Ave SE,W21961,Member
1717,2016-01-14 17:14:20,2016-01-14 17:42:58,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31117,15th & Euclid St  NW,W21541,Member
182,2016-01-14 17:21:52,2016-01-14 17:24:54,31260,23rd & E St NW ,31211,Kennedy Center,W20019,Member
475,2016-01-14 17:26:39,2016-01-14 17:34:34,31101,14th & V St NW,31241,Thomas Circle,W22198,Member
2373,2016-01-14 17:32:08,2016-01-14 18:11:42,31258,Lincoln Memorial,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20656,Casual
697,2016-01-14 17:34:08,2016-01-14 17:45:46,31230,Metro Center / 12th & G St NW,31120,10th & Florida Ave NW,W00699,Member
320,2016-01-14 17:37:31,2016-01-14 17:42:52,31238,14th & G St NW,31203,14th & Rhode Island Ave NW,W00038,Member
394,2016-01-14 17:41:14,2016-01-14 17:47:49,31202,14th & R St NW,31281,8th & O St NW,W00594,Member
699,2016-01-14 17:41:55,2016-01-14 17:53:35,31242,18th St & Pennsylvania Ave NW,31203,14th & Rhode Island Ave NW,W22135,Member
549,2016-01-14 17:42:44,2016-01-14 17:51:53,31241,Thomas Circle,31636,New Jersey Ave & N St NW/Dunbar HS,W21294,Member
850,2016-01-14 17:43:37,2016-01-14 17:57:48,31225,C & O Canal & Wisconsin Ave NW,31277,17th & G St NW,W21461,Member
384,2016-01-14 17:53:18,2016-01-14 17:59:43,31220,US Dept of State / Virginia Ave & 21st St NW,31224,19th & L St NW,W20894,Member
1019,2016-01-14 17:57:44,2016-01-14 18:14:44,31007,Crystal City Metro / 18th & Bell St,31005,Pentagon City Metro / 12th & S Hayes St,W00975,Member
552,2016-01-14 18:02:13,2016-01-14 18:11:26,31624,North Capitol St & F St NW,31262,11th & F St NW,W20802,Member
429,2016-01-14 18:04:59,2016-01-14 18:12:09,31202,14th & R St NW,31110,20th St & Florida Ave NW,W22048,Member
710,2016-01-14 18:11:22,2016-01-14 18:23:12,31252,21st St & Pennsylvania Ave NW,31223,Convention Center / 7th & M St NW,W20664,Member
377,2016-01-14 18:34:20,2016-01-14 18:40:37,31274,10th & G St NW,31624,North Capitol St & F St NW,W00562,Member
459,2016-01-14 18:36:11,2016-01-14 18:43:50,31610,Eastern Market / 7th & North Carolina Ave SE,31622,13th & D St NE,W21113,Member
1000,2016-01-14 18:36:54,2016-01-14 18:53:35,31261,21st St & Constitution Ave NW,31223,Convention Center / 7th & M St NW,W21288,Member
141,2016-01-14 18:44:01,2016-01-14 18:46:22,31104,Adams Mill & Columbia Rd NW,31112,Harvard St & Adams Mill Rd NW,W21257,Member
