Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
646,2/22/2012 17:43,2/22/2012 17:54,31239,Rhode Island & Connecticut Ave NW,31624,North Capitol St & F St NW,W01274,Member,2012
208,2/22/2012 17:50,2/22/2012 17:54,31305,Connecticut Ave & Newark St NW / Cleveland Park,31307,3000 Connecticut Ave NW / National Zoo,W00718,Member,2012
1229,2/22/2012 17:59,2/22/2012 18:20,31218,L'Enfant Plaza / 7th & C St SW,31617,Bladensburg Rd & Benning Rd NE,W00485,Member,2012
367,2/22/2012 18:05,2/22/2012 18:11,31205,21st & I St NW,31238,14th & G St NW,W00788,Member,2012
543,2/22/2012 18:06,2/22/2012 18:15,31201,15th & P St NW,31600,5th & K St NW,W01428,Member,2012
243,2/22/2012 18:09,2/22/2012 18:13,31242,18th St & Pennsylvania Ave NW,31221,18th & M St NW,W00633,Member,2012
300,2/22/2012 18:12,2/22/2012 18:17,31624,North Capitol St & F St NW,31603,1st & M St NE,W01377,Member,2012
314,2/22/2012 18:19,2/22/2012 18:24,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W00245,Member,2012
211,2/22/2012 18:21,2/22/2012 18:24,31113,Columbia Rd & Belmont St NW,31116,California St & Florida Ave NW,W01210,Member,2012
424,2/22/2012 18:21,2/22/2012 18:28,31202,14th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W00906,Casual,2012
765,2/22/2012 18:24,2/22/2012 18:36,31205,21st & I St NW,31215,Georgetown Harbor / 30th St NW,W01221,Casual,2012
782,2/22/2012 18:24,2/22/2012 18:37,31106,Calvert & Biltmore St NW,31111,10th & U St NW,W01360,Member,2012
372,2/22/2012 18:27,2/22/2012 18:33,31221,18th & M St NW,31205,21st & I St NW,W00633,Member,2012
1292,2/22/2012 18:33,2/22/2012 18:54,31618,4th & East Capitol St NE,31241,Thomas Circle,W00537,Member,2012
536,2/22/2012 18:38,2/22/2012 18:47,31227,13th St & New York Ave NW,31604,3rd & H St NW,W00863,Member,2012
579,2/22/2012 18:47,2/22/2012 18:57,31219,10th St & Constitution Ave NW,31201,15th & P St NW,W00146,Member,2012
276,2/22/2012 18:55,2/22/2012 19:00,31233,17th & K St NW / Farragut Square,31241,Thomas Circle,W00501,Member,2012
872,2/22/2012 18:55,2/22/2012 19:09,31233,17th & K St NW / Farragut Square,31616,3rd & H St NE,W01403,Member,2012
836,2/22/2012 18:59,2/22/2012 19:13,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31232,7th & F St NW / National Portrait Gallery,W00029,Member,2012
535,2/22/2012 19:06,2/22/2012 19:15,31241,Thomas Circle,31229,New Hampshire Ave & T St NW,W01087,Member,2012
787,2/22/2012 19:09,2/22/2012 19:22,31200,Massachusetts Ave & Dupont Circle NW,31202,14th & R St NW,W00418,Member,2012
1481,2/22/2012 19:17,2/22/2012 19:41,31618,4th & East Capitol St NE,31217,USDA / 12th & Independence Ave SW,W01400,Casual,2012
995,2/22/2012 19:32,2/22/2012 19:49,31239,Rhode Island & Connecticut Ave NW,31400,Georgia & New Hampshire Ave NW,W00126,Member,2012
1204,2/22/2012 19:42,2/22/2012 20:02,31300,Van Ness Metro / UDC,31111,10th & U St NW,W01073,Member,2012
461,2/22/2012 19:55,2/22/2012 20:03,31201,15th & P St NW,31116,California St & Florida Ave NW,W01347,Member,2012
782,2/22/2012 20:01,2/22/2012 20:14,31221,18th & M St NW,31620,5th & F St NW,W00648,Member,2012
374,2/22/2012 20:03,2/22/2012 20:09,31229,New Hampshire Ave & T St NW,31203,14th & Rhode Island Ave NW,W01087,Member,2012
420,2/22/2012 20:04,2/22/2012 20:11,31201,15th & P St NW,31213,17th & K St NW,W00425,Member,2012
734,2/22/2012 20:07,2/22/2012 20:19,31204,20th & E St NW,31600,5th & K St NW,W00998,Member,2012
700,2/22/2012 20:11,2/22/2012 20:23,31506,1st & Rhode Island Ave NW,31101,14th & V St NW,W00981,Member,2012
566,2/22/2012 20:14,2/22/2012 20:23,31201,15th & P St NW,31109,7th & T St NW,W01364,Member,2012
187,2/22/2012 20:16,2/22/2012 20:19,31621,4th & D St NW / Judiciary Square,31232,7th & F St NW / National Portrait Gallery,W01177,Member,2012
2828,2/22/2012 20:19,2/22/2012 21:06,31235,19th St & Constitution Ave NW,31217,USDA / 12th & Independence Ave SW,W00719,Casual,2012
215,2/22/2012 20:21,2/22/2012 20:25,31221,18th & M St NW,31242,18th St & Pennsylvania Ave NW,W00077,Member,2012
347,2/22/2012 20:46,2/22/2012 20:52,31624,North Capitol St & F St NW,31600,5th & K St NW,W00900,Member,2012
612,2/22/2012 20:53,2/22/2012 21:03,31624,North Capitol St & F St NW,31241,Thomas Circle,W01153,Member,2012
718,2/22/2012 21:04,2/22/2012 21:16,31214,17th & Corcoran St NW,31600,5th & K St NW,W01342,Member,2012
598,2/22/2012 21:09,2/22/2012 21:19,31101,14th & V St NW,31113,Columbia Rd & Belmont St NW,W00242,Member,2012
279,2/22/2012 21:18,2/22/2012 21:23,31239,Rhode Island & Connecticut Ave NW,31224,19th & L St NW,W00799,Member,2012
544,2/22/2012 21:30,2/22/2012 21:39,31233,17th & K St NW / Farragut Square,31111,10th & U St NW,W01290,Member,2012
169,2/22/2012 21:53,2/22/2012 21:56,31106,Calvert & Biltmore St NW,31104,Adams Mill & Columbia Rd NW,W01344,Member,2012
480,2/22/2012 22:04,2/22/2012 22:12,31212,21st & M St NW,31241,Thomas Circle,W00652,Member,2012
761,2/22/2012 22:33,2/22/2012 22:46,31246,M St & Pennsylvania Ave NW,31221,18th & M St NW,W00240,Casual,2012
549,2/22/2012 22:35,2/22/2012 22:44,31102,11th & Kenyon St NW,31104,Adams Mill & Columbia Rd NW,W01483,Member,2012
301,2/22/2012 22:52,2/22/2012 22:57,31111,10th & U St NW,31116,California St & Florida Ave NW,W01227,Member,2012
208,2/22/2012 23:13,2/22/2012 23:16,31202,14th & R St NW,31109,7th & T St NW,W00092,Member,2012
294,2/22/2012 23:52,2/22/2012 23:57,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31301,Ward Circle / American University,W01217,Member,2012
401,2/23/2012 7:07,2/23/2012 7:14,31207,Georgia Ave and Fairmont St NW,31223,Convention Center / 7th & M St NW,W00006,Member,2012
268,2/23/2012 7:28,2/23/2012 7:33,31231,14th & D St NW / Ronald Reagan Building,31227,13th St & New York Ave NW,W00586,Member,2012
1362,2/23/2012 7:32,2/23/2012 7:54,31003,15th & Crystal Dr,31014,Lynn & 19th St North,W01209,Member,2012
789,2/23/2012 7:33,2/23/2012 7:46,31600,5th & K St NW,31100,19th St & Pennsylvania Ave NW,W00899,Member,2012
778,2/23/2012 7:33,2/23/2012 7:46,31600,5th & K St NW,31100,19th St & Pennsylvania Ave NW,W01460,Member,2012
1201,2/23/2012 7:40,2/23/2012 8:00,31400,Georgia & New Hampshire Ave NW,31228,8th & H St NW,W01280,Member,2012
422,2/23/2012 7:55,2/23/2012 8:02,31623,Columbus Circle / Union Station,31228,8th & H St NW,W00784,Member,2012
128,2/23/2012 7:55,2/23/2012 7:57,31104,Adams Mill & Columbia Rd NW,31106,Calvert & Biltmore St NW,W00931,Member,2012
1313,2/23/2012 7:58,2/23/2012 8:20,31002,20th & Crystal Dr,31014,Lynn & 19th St North,W00500,Member,2012
791,2/23/2012 8:03,2/23/2012 8:17,31109,7th & T St NW,31238,14th & G St NW,W00092,Member,2012
252,2/23/2012 8:03,2/23/2012 8:08,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31618,4th & East Capitol St NE,W00550,Member,2012
290,2/23/2012 8:13,2/23/2012 8:17,31102,11th & Kenyon St NW,31111,10th & U St NW,W00227,Member,2012
986,2/23/2012 8:13,2/23/2012 8:29,31245,7th & R St NW / Shaw Library,31225,C & O Canal & Wisconsin Ave NW,W01257,Member,2012
1067,2/23/2012 8:16,2/23/2012 8:33,31307,3000 Connecticut Ave NW / National Zoo,31220,US Dept of State / Virginia Ave & 21st St NW,W00201,Member,2012
835,2/23/2012 8:17,2/23/2012 8:31,31109,7th & T St NW,31218,L'Enfant Plaza / 7th & C St SW,W00266,Member,2012
312,2/23/2012 8:20,2/23/2012 8:25,31111,10th & U St NW,31201,15th & P St NW,W00227,Member,2012
713,2/23/2012 8:22,2/23/2012 8:34,31102,11th & Kenyon St NW,31110,20th St & Florida Ave NW,W01225,Member,2012
328,2/23/2012 8:36,2/23/2012 8:42,31622,13th & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00483,Member,2012
1749,2/23/2012 8:39,2/23/2012 9:08,31241,Thomas Circle,31007,Crystal City Metro / 18th & Bell St,W00289,Member,2012
231,2/23/2012 8:42,2/23/2012 8:46,31505,Eckington Pl & Q St NE,31603,1st & M St NE,W01215,Member,2012
1378,2/23/2012 8:42,2/23/2012 9:05,31113,Columbia Rd & Belmont St NW,31243,4th & C St SW,W00843,Member,2012
188,2/23/2012 8:42,2/23/2012 8:46,31230,Metro Center / 12th & G St NW,31228,8th & H St NW,W01195,Member,2012
438,2/23/2012 8:46,2/23/2012 8:53,31205,21st & I St NW,31216,14th St & New York Ave NW,W00451,Member,2012
1658,2/23/2012 8:47,2/23/2012 9:14,31618,4th & East Capitol St NE,31206,19th & E Street NW,W00204,Member,2012
392,2/23/2012 8:47,2/23/2012 8:54,31614,11th & H St NE,31623,Columbus Circle / Union Station,W01275,Member,2012
348,2/23/2012 8:54,2/23/2012 9:00,31223,Convention Center / 7th & M St NW,31621,4th & D St NW / Judiciary Square,W00161,Member,2012
1036,2/23/2012 8:55,2/23/2012 9:13,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31620,5th & F St NW,W01482,Member,2012
158,2/23/2012 8:56,2/23/2012 8:59,31241,Thomas Circle,31216,14th St & New York Ave NW,W01393,Member,2012
301,2/23/2012 10:05,2/23/2012 10:10,31302,Wisconsin Ave & Newark St NW,31301,Ward Circle / American University,W00037,Member,2012
983,2/23/2012 10:36,2/23/2012 10:53,31609,Maine Ave & 7th St SW,31621,4th & D St NW / Judiciary Square,W00897,Member,2012
268,2/23/2012 10:50,2/23/2012 10:55,31205,21st & I St NW,31213,17th & K St NW,W01480,Member,2012
507,2/23/2012 10:56,2/23/2012 11:04,31212,21st & M St NW,31236,37th & O St NW / Georgetown University,W00518,Member,2012
275,2/23/2012 11:50,2/23/2012 11:54,31600,5th & K St NW,31620,5th & F St NW,W00929,Member,2012
902,2/23/2012 11:54,2/23/2012 12:09,31105,14th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W00072,Member,2012
496,2/23/2012 12:06,2/23/2012 12:14,31106,Calvert & Biltmore St NW,31214,17th & Corcoran St NW,W00714,Member,2012
220,2/23/2012 12:07,2/23/2012 12:11,31618,4th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00514,Member,2012
882,2/23/2012 12:18,2/23/2012 12:33,31242,18th St & Pennsylvania Ave NW,31624,North Capitol St & F St NW,W01462,Member,2012
471,2/23/2012 12:20,2/23/2012 12:28,31005,Pentagon City Metro / 12th & S Hayes St,31002,20th & Crystal Dr,W01242,Member,2012
404,2/23/2012 12:27,2/23/2012 12:33,31621,4th & D St NW / Judiciary Square,31238,14th & G St NW,W01178,Member,2012
766,2/23/2012 12:27,2/23/2012 12:40,31232,7th & F St NW / National Portrait Gallery,31628,1st & K St SE,W01105,Member,2012
515,2/23/2012 12:34,2/23/2012 12:43,31621,4th & D St NW / Judiciary Square,31108,4th & M St SW,W00393,Member,2012
284,2/23/2012 12:47,2/23/2012 12:51,31106,Calvert & Biltmore St NW,31110,20th St & Florida Ave NW,W01319,Member,2012
545,2/23/2012 12:58,2/23/2012 13:07,31223,Convention Center / 7th & M St NW,31621,4th & D St NW / Judiciary Square,W00551,Member,2012
1111,2/23/2012 12:58,2/23/2012 13:17,31106,Calvert & Biltmore St NW,31109,7th & T St NW,W00525,Member,2012
255,2/23/2012 13:09,2/23/2012 13:13,31243,4th & C St SW,31217,USDA / 12th & Independence Ave SW,W01439,Member,2012
463,2/23/2012 13:16,2/23/2012 13:24,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W01290,Member,2012
222,2/23/2012 13:18,2/23/2012 13:22,31623,Columbus Circle / Union Station,31624,North Capitol St & F St NW,W00742,Member,2012
908,2/23/2012 13:44,2/23/2012 13:59,31221,18th & M St NW,31623,Columbus Circle / Union Station,W00051,Member,2012
999,2/23/2012 13:52,2/23/2012 14:09,31200,Massachusetts Ave & Dupont Circle NW,31225,C & O Canal & Wisconsin Ave NW,W00647,Casual,2012
579,2/23/2012 14:02,2/23/2012 14:12,31111,10th & U St NW,31230,Metro Center / 12th & G St NW,W01435,Member,2012
351,2/23/2012 14:03,2/23/2012 14:09,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W00208,Member,2012
919,2/23/2012 14:05,2/23/2012 14:20,31600,5th & K St NW,31200,Massachusetts Ave & Dupont Circle NW,W00480,Member,2012
1422,2/23/2012 14:06,2/23/2012 14:30,31221,18th & M St NW,31628,1st & K St SE,W01174,Member,2012
297,2/23/2012 14:17,2/23/2012 14:22,31200,Massachusetts Ave & Dupont Circle NW,31110,20th St & Florida Ave NW,W00356,Member,2012
1043,2/23/2012 14:25,2/23/2012 14:42,31231,14th & D St NW / Ronald Reagan Building,31623,Columbus Circle / Union Station,W00351,Member,2012
462,2/23/2012 14:26,2/23/2012 14:34,31234,20th & O St NW / Dupont South,31116,California St & Florida Ave NW,W01128,Member,2012
1123,2/23/2012 14:31,2/23/2012 14:50,31111,10th & U St NW,31205,21st & I St NW,W01376,Member,2012
1806,2/23/2012 14:38,2/23/2012 15:08,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31237,25th St & Pennsylvania Ave NW,W00288,Member,2012
257,2/23/2012 15:05,2/23/2012 15:09,31214,17th & Corcoran St NW,31203,14th & Rhode Island Ave NW,W00334,Member,2012
512,2/23/2012 15:16,2/23/2012 15:25,31204,20th & E St NW,31225,C & O Canal & Wisconsin Ave NW,W00564,Member,2012
444,2/23/2012 15:58,2/23/2012 16:05,31106,Calvert & Biltmore St NW,31307,3000 Connecticut Ave NW / National Zoo,W00814,Member,2012
9329,2/23/2012 16:01,2/23/2012 18:37,31243,4th & C St SW,31218,L'Enfant Plaza / 7th & C St SW,W01302,Casual,2012
1258,2/23/2012 16:08,2/23/2012 16:29,31604,3rd & H St NW,31626,15th St & Massachusetts Ave SE,W00799,Member,2012
2653,2/23/2012 16:10,2/23/2012 16:54,31301,Ward Circle / American University,31106,Calvert & Biltmore St NW,W00601,Casual,2012
210,2/23/2012 16:10,2/23/2012 16:14,31214,17th & Corcoran St NW,31201,15th & P St NW,W00445,Member,2012
1782,2/23/2012 16:13,2/23/2012 16:43,31239,Rhode Island & Connecticut Ave NW,31228,8th & H St NW,W00255,Member,2012
485,2/23/2012 16:20,2/23/2012 16:28,31234,20th & O St NW / Dupont South,31206,19th & E Street NW,W01234,Member,2012
908,2/23/2012 16:24,2/23/2012 16:39,31230,Metro Center / 12th & G St NW,31237,25th St & Pennsylvania Ave NW,W01240,Member,2012
1279,2/23/2012 16:28,2/23/2012 16:49,31602,Park Rd & Holmead Pl NW,31113,Columbia Rd & Belmont St NW,W00444,Member,2012
535,2/23/2012 16:29,2/23/2012 16:38,31624,North Capitol St & F St NW,31203,14th & Rhode Island Ave NW,W00848,Member,2012
1565,2/23/2012 16:50,2/23/2012 17:16,31400,Georgia & New Hampshire Ave NW,31101,14th & V St NW,W00562,Member,2012
1136,2/23/2012 16:51,2/23/2012 17:10,31208,M St & New Jersey Ave SE,31603,1st & M St NE,W00688,Member,2012
263,2/23/2012 16:52,2/23/2012 16:56,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W00556,Member,2012
2697,2/23/2012 16:53,2/23/2012 17:38,31014,Lynn & 19th St North,31113,Columbia Rd & Belmont St NW,W00013,Casual,2012
897,2/23/2012 16:57,2/23/2012 17:12,31216,14th St & New York Ave NW,31230,Metro Center / 12th & G St NW,W01194,Casual,2012
805,2/23/2012 16:59,2/23/2012 17:12,31243,4th & C St SW,31603,1st & M St NE,W01179,Member,2012
603,2/23/2012 17:07,2/23/2012 17:17,31241,Thomas Circle,31105,14th & Harvard St NW,W01365,Member,2012
880,2/23/2012 17:08,2/23/2012 17:23,31212,21st & M St NW,31105,14th & Harvard St NW,W00064,Member,2012
880,2/23/2012 17:09,2/23/2012 17:23,31620,5th & F St NW,31201,15th & P St NW,W01094,Member,2012
1577,2/23/2012 17:13,2/23/2012 17:39,31007,Crystal City Metro / 18th & Bell St,31219,10th St & Constitution Ave NW,W00364,Member,2012
441,2/23/2012 17:15,2/23/2012 17:22,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W00966,Member,2012
1100,2/23/2012 17:15,2/23/2012 17:33,31018,N Rhodes & 16th St N,31205,21st & I St NW,W00730,Member,2012
495,2/23/2012 17:15,2/23/2012 17:23,31623,Columbus Circle / Union Station,31610,Eastern Market / 7th & North Carolina Ave SE,W01348,Member,2012
1388,2/23/2012 17:17,2/23/2012 17:40,31603,1st & M St NE,31400,Georgia & New Hampshire Ave NW,W01424,Member,2012
1194,2/23/2012 17:19,2/23/2012 17:39,31215,Georgetown Harbor / 30th St NW,31620,5th & F St NW,W00042,Member,2012
277,2/23/2012 17:24,2/23/2012 17:29,31217,USDA / 12th & Independence Ave SW,31609,Maine Ave & 7th St SW,W01462,Member,2012
1205,2/23/2012 17:27,2/23/2012 17:47,31204,20th & E St NW,31202,14th & R St NW,W00131,Member,2012
648,2/23/2012 17:33,2/23/2012 17:44,31217,USDA / 12th & Independence Ave SW,31623,Columbus Circle / Union Station,W01229,Member,2012
1646,2/23/2012 17:36,2/23/2012 18:03,31200,Massachusetts Ave & Dupont Circle NW,31623,Columbus Circle / Union Station,W00563,Member,2012
337,2/23/2012 17:37,2/23/2012 17:42,31623,Columbus Circle / Union Station,31614,11th & H St NE,W00051,Member,2012
360,2/23/2012 17:37,2/23/2012 17:43,31603,1st & M St NE,31624,North Capitol St & F St NW,W01230,Member,2012
485,2/23/2012 17:40,2/23/2012 17:48,31603,1st & M St NE,31621,4th & D St NW / Judiciary Square,W00195,Member,2012
1073,2/23/2012 17:47,2/23/2012 18:05,31230,Metro Center / 12th & G St NW,31611,13th & H St NE,W00594,Member,2012
497,2/23/2012 17:51,2/23/2012 18:00,31214,17th & Corcoran St NW,31101,14th & V St NW,W00176,Member,2012
758,2/23/2012 17:53,2/23/2012 18:06,31232,7th & F St NW / National Portrait Gallery,31100,19th St & Pennsylvania Ave NW,W01415,Member,2012
584,2/23/2012 17:53,2/23/2012 18:03,31233,17th & K St NW / Farragut Square,31228,8th & H St NW,W01254,Member,2012
409,2/23/2012 17:59,2/23/2012 18:06,31623,Columbus Circle / Union Station,31611,13th & H St NE,W00613,Member,2012
399,2/23/2012 18:15,2/23/2012 18:22,31217,USDA / 12th & Independence Ave SW,31230,Metro Center / 12th & G St NW,W00229,Member,2012
733,2/23/2012 18:20,2/23/2012 18:32,31100,19th St & Pennsylvania Ave NW,31624,North Capitol St & F St NW,W01121,Member,2012
234,2/23/2012 18:23,2/23/2012 18:27,31022,Clarendon Metro / Wilson Blvd & N Highland St,31024,Virginia Square Metro / N Monroe St & 9th St N,W00933,Member,2012
225,2/23/2012 18:28,2/23/2012 18:32,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31607,14th & D St SE,W00079,Member,2012
304,2/23/2012 18:28,2/23/2012 18:33,31109,7th & T St NW,31506,1st & Rhode Island Ave NW,W01419,Member,2012
495,2/23/2012 18:33,2/23/2012 18:41,31227,13th St & New York Ave NW,31600,5th & K St NW,W01028,Member,2012
1365,2/23/2012 18:35,2/23/2012 18:58,31605,3rd & D St SE,31617,Bladensburg Rd & Benning Rd NE,W00648,Casual,2012
875,2/23/2012 18:39,2/23/2012 18:53,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31620,5th & F St NW,W00810,Member,2012
1688,2/23/2012 18:40,2/23/2012 19:08,31230,Metro Center / 12th & G St NW,31237,25th St & Pennsylvania Ave NW,W00603,Casual,2012
3211,2/23/2012 18:55,2/23/2012 19:49,31004,Aurora Hills Community Ctr/18th & Hayes St,31004,Aurora Hills Community Ctr/18th & Hayes St,W00574,Casual,2012
4349,2/23/2012 19:00,2/23/2012 20:12,31103,16th & Harvard St NW,31602,Park Rd & Holmead Pl NW,W01301,Member,2012
1007,2/23/2012 19:05,2/23/2012 19:22,31603,1st & M St NE,31607,14th & D St SE,W01187,Casual,2012
1052,2/23/2012 19:07,2/23/2012 19:25,31211,Kennedy Center,31202,14th & R St NW,W01047,Member,2012
228,2/23/2012 19:12,2/23/2012 19:16,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00485,Member,2012
289,2/23/2012 19:13,2/23/2012 19:18,31238,14th & G St NW,31232,7th & F St NW / National Portrait Gallery,W01458,Member,2012
889,2/23/2012 19:17,2/23/2012 19:32,31214,17th & Corcoran St NW,31102,11th & Kenyon St NW,W00844,Member,2012
171,2/23/2012 19:23,2/23/2012 19:26,31600,5th & K St NW,31604,3rd & H St NW,W01292,Member,2012
125,2/23/2012 19:24,2/23/2012 19:26,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31608,8th & Eye St SE / Barracks Row,W00684,Member,2012
559,2/23/2012 19:42,2/23/2012 19:51,31200,Massachusetts Ave & Dupont Circle NW,31237,25th St & Pennsylvania Ave NW,?(0x000000002FD1067B),Member,2012
362,2/23/2012 19:45,2/23/2012 19:51,31503,Florida Ave & R St NW,31111,10th & U St NW,W01272,Member,2012
203,2/23/2012 19:47,2/23/2012 19:51,31001,18th & Eads St.,31004,Aurora Hills Community Ctr/18th & Hayes St,W01112,Member,2012
539,2/23/2012 19:50,2/23/2012 19:59,31103,16th & Harvard St NW,31111,10th & U St NW,W01204,Member,2012
3251,2/23/2012 19:51,2/23/2012 20:45,31235,19th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W00963,Member,2012
835,2/23/2012 19:57,2/23/2012 20:11,31205,21st & I St NW,31113,Columbia Rd & Belmont St NW,W01096,Member,2012
1053,2/23/2012 20:05,2/23/2012 20:23,31229,New Hampshire Ave & T St NW,31102,11th & Kenyon St NW,W00594,Member,2012
324,2/23/2012 20:27,2/23/2012 20:32,31107,Lamont & Mt Pleasant NW,31602,Park Rd & Holmead Pl NW,W01262,Member,2012
662,2/23/2012 20:35,2/23/2012 20:46,31604,3rd & H St NW,31604,3rd & H St NW,W01373,Member,2012
1169,2/23/2012 20:41,2/23/2012 21:00,31242,18th St & Pennsylvania Ave NW,31103,16th & Harvard St NW,W00439,Member,2012
270,2/23/2012 20:47,2/23/2012 20:51,31802,Good Hope Rd & MLK Ave SE,31801,Anacostia Metro,W00365,Member,2012
834,2/23/2012 21:09,2/23/2012 21:22,31214,17th & Corcoran St NW,31107,Lamont & Mt Pleasant NW,W00351,Member,2012
505,2/23/2012 21:20,2/23/2012 21:28,31623,Columbus Circle / Union Station,31622,13th & D St NE,W00760,Member,2012
1354,2/23/2012 21:28,2/23/2012 21:50,31225,C & O Canal & Wisconsin Ave NW,31105,14th & Harvard St NW,W00495,Member,2012
1335,2/23/2012 21:30,2/23/2012 21:52,31305,Connecticut Ave & Newark St NW / Cleveland Park,31503,Florida Ave & R St NW,W00067,Member,2012
392,2/23/2012 21:40,2/23/2012 21:46,31611,13th & H St NE,31623,Columbus Circle / Union Station,W01349,Member,2012
634,2/23/2012 21:55,2/23/2012 22:05,31623,Columbus Circle / Union Station,31611,13th & H St NE,W00974,Member,2012
794,2/23/2012 22:12,2/23/2012 22:25,31200,Massachusetts Ave & Dupont Circle NW,31506,1st & Rhode Island Ave NW,W00466,Member,2012
589,2/23/2012 22:43,2/23/2012 22:52,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W00477,Casual,2012
293,2/23/2012 22:52,2/23/2012 22:57,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01459,Member,2012
552,2/23/2012 22:55,2/23/2012 23:04,31022,Clarendon Metro / Wilson Blvd & N Highland St,31025,Central Library / N Quincy St & 10th St N,W01186,Member,2012
261,2/23/2012 23:18,2/23/2012 23:23,31111,10th & U St NW,31503,Florida Ave & R St NW,W01052,Member,2012
223,2/23/2012 23:19,2/23/2012 23:23,31602,Park Rd & Holmead Pl NW,31400,Georgia & New Hampshire Ave NW,W00447,Member,2012
364,2/23/2012 23:45,2/23/2012 23:51,31116,California St & Florida Ave NW,31106,Calvert & Biltmore St NW,W00040,Casual,2012
393,2/24/2012 0:04,2/24/2012 0:10,31103,16th & Harvard St NW,31234,20th & O St NW / Dupont South,W01334,Member,2012
1473,2/24/2012 0:13,2/24/2012 0:38,31101,14th & V St NW,31237,25th St & Pennsylvania Ave NW,W00319,Member,2012
455,2/24/2012 0:19,2/24/2012 0:27,31104,Adams Mill & Columbia Rd NW,31101,14th & V St NW,W00533,Casual,2012
576,2/24/2012 2:07,2/24/2012 2:17,31109,7th & T St NW,31505,Eckington Pl & Q St NE,W01422,Member,2012
655,2/24/2012 3:10,2/24/2012 3:21,31610,Eastern Market / 7th & North Carolina Ave SE,31601,19th & East Capitol St SE,W00735,Member,2012
232,2/24/2012 5:23,2/24/2012 5:27,31103,16th & Harvard St NW,31106,Calvert & Biltmore St NW,W00701,Member,2012
322,2/24/2012 6:30,2/24/2012 6:35,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00150,Member,2012
370,2/24/2012 7:08,2/24/2012 7:14,31622,13th & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01465,Member,2012
509,2/24/2012 7:09,2/24/2012 7:18,31105,14th & Harvard St NW,31200,Massachusetts Ave & Dupont Circle NW,W00983,Member,2012
498,2/24/2012 7:10,2/24/2012 7:19,31611,13th & H St NE,31623,Columbus Circle / Union Station,W00514,Member,2012
326,2/24/2012 7:23,2/24/2012 7:29,31200,Massachusetts Ave & Dupont Circle NW,31237,25th St & Pennsylvania Ave NW,W00983,Member,2012
1626,2/24/2012 7:24,2/24/2012 7:51,31626,15th St & Massachusetts Ave SE,31104,Adams Mill & Columbia Rd NW,W01232,Member,2012
652,2/24/2012 7:29,2/24/2012 7:40,31600,5th & K St NW,31242,18th St & Pennsylvania Ave NW,w00223,Member,2012
806,2/24/2012 7:46,2/24/2012 7:59,31619,Lincoln Park / 13th & East Capitol St NE ,31217,USDA / 12th & Independence Ave SW,W01461,Member,2012
631,2/24/2012 7:51,2/24/2012 8:02,31214,17th & Corcoran St NW,31228,8th & H St NW,W00865,Member,2012
271,2/24/2012 7:54,2/24/2012 7:59,31007,Crystal City Metro / 18th & Bell St,31009,27th & Crystal Dr,W00105,Member,2012
432,2/24/2012 8:01,2/24/2012 8:08,31623,Columbus Circle / Union Station,31228,8th & H St NW,W00806,Member,2012
469,2/24/2012 8:04,2/24/2012 8:11,31610,Eastern Market / 7th & North Carolina Ave SE,31623,Columbus Circle / Union Station,W00077,Member,2012
416,2/24/2012 8:07,2/24/2012 8:14,31219,10th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W01406,Member,2012
433,2/24/2012 8:14,2/24/2012 8:22,31400,Georgia & New Hampshire Ave NW,31101,14th & V St NW,W00482,Member,2012
648,2/24/2012 8:16,2/24/2012 8:27,31506,1st & Rhode Island Ave NW,31228,8th & H St NW,W01381,Member,2012
