Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
401,12/11/2012 16:03,12/11/2012 16:10,31614,11th & H St NE,31623,Columbus Circle / Union Station,W20018,Member,2012
709,12/11/2012 16:14,12/11/2012 16:26,31230,Metro Center / 12th & G St NW,31203,14th & Rhode Island Ave NW,W00111,Member,2012
6618,12/11/2012 16:17,12/11/2012 18:07,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31221,18th & M St NW,W20093,Casual,2012
1634,12/11/2012 16:17,12/11/2012 16:44,31219,10th St & Constitution Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00266,Casual,2012
777,12/11/2012 16:34,12/11/2012 16:47,31218,L'Enfant Plaza / 7th & C St SW,31220,US Dept of State / Virginia Ave & 21st St NW,W00094,Member,2012
337,12/11/2012 16:35,12/11/2012 16:40,31245,7th & R St NW / Shaw Library,31506,1st & Rhode Island Ave NW,W20877,Member,2012
410,12/11/2012 16:37,12/11/2012 16:44,31213,17th & K St NW,31201,15th & P St NW,W20882,Member,2012
583,12/11/2012 16:41,12/11/2012 16:51,31238,14th & G St NW,31229,New Hampshire Ave & T St NW,W00706,Member,2012
874,12/11/2012 16:46,12/11/2012 17:00,31701,Branch & Pennsylvania Ave SE,31606,Potomac & Pennsylvania Ave SE,W00228,Member,2012
710,12/11/2012 16:48,12/11/2012 17:00,31242,18th St & Pennsylvania Ave NW,31624,North Capitol St & F St NW,W01008,Member,2012
436,12/11/2012 16:54,12/11/2012 17:01,31243,4th & C St SW,31609,Maine Ave & 7th St SW,W01204,Casual,2012
341,12/11/2012 17:01,12/11/2012 17:07,31238,14th & G St NW,31218,L'Enfant Plaza / 7th & C St SW,W01227,Member,2012
488,12/11/2012 17:18,12/11/2012 17:26,31227,13th St & New York Ave NW,31253,19th & K St NW,W01185,Member,2012
1145,12/11/2012 17:21,12/11/2012 17:40,31111,10th & U St NW,31401,14th St & Spring Rd NW,W20903,Member,2012
272,12/11/2012 17:24,12/11/2012 17:29,31105,14th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W20124,Member,2012
1166,12/11/2012 17:32,12/11/2012 17:51,31211,Kennedy Center,31306,39th & Calvert St NW / Stoddert,W00658,Member,2012
461,12/11/2012 17:40,12/11/2012 17:47,31203,14th & Rhode Island Ave NW,31232,7th & F St NW / National Portrait Gallery,W01172,Member,2012
1103,12/11/2012 17:46,12/11/2012 18:04,31016,Clarendon Blvd & Pierce St,31241,Thomas Circle,W20906,Member,2012
349,12/11/2012 17:50,12/11/2012 17:56,31016,Clarendon Blvd & Pierce St,31051,Arlington Blvd & N Queen St,W00136,Member,2012
557,12/11/2012 17:54,12/11/2012 18:04,31213,17th & K St NW,31200,Massachusetts Ave & Dupont Circle NW,W00221,Member,2012
932,12/11/2012 18:01,12/11/2012 18:16,31241,Thomas Circle,31400,Georgia & New Hampshire Ave NW,W00114,Member,2012
847,12/11/2012 18:07,12/11/2012 18:21,31106,Calvert & Biltmore St NW,31602,Park Rd & Holmead Pl NW,W20124,Casual,2012
273,12/11/2012 18:09,12/11/2012 18:13,31208,M St & New Jersey Ave SE,31608,8th & Eye St SE / Barracks Row,W01402,Member,2012
431,12/11/2012 18:10,12/11/2012 18:17,31624,North Capitol St & F St NW,31612,D St & Maryland Ave NE,W01067,Member,2012
113,12/11/2012 18:22,12/11/2012 18:24,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W00983,Member,2012
1061,12/11/2012 18:26,12/11/2012 18:43,31506,1st & Rhode Island Ave NW,31621,4th & D St NW / Judiciary Square,W00260,Member,2012
166,12/11/2012 18:33,12/11/2012 18:36,31604,3rd & H St NW,31600,5th & K St NW,W00152,Member,2012
376,12/11/2012 18:34,12/11/2012 18:41,31622,13th & D St NE,31605,3rd & D St SE,W20982,Member,2012
285,12/11/2012 18:36,12/11/2012 18:41,31004,Aurora Hills Community Ctr/18th & Hayes St,31006,S Joyce & Army Navy Dr,W01387,Member,2012
562,12/11/2012 18:55,12/11/2012 19:04,31230,Metro Center / 12th & G St NW,31228,8th & H St NW,W01277,Member,2012
1099,12/11/2012 18:59,12/11/2012 19:18,31214,17th & Corcoran St NW,31401,14th St & Spring Rd NW,W00032,Member,2012
621,12/11/2012 19:01,12/11/2012 19:11,31233,17th & K St NW / Farragut Square,31116,California St & Florida Ave NW,W01407,Member,2012
408,12/11/2012 19:11,12/11/2012 19:17,31104,Adams Mill & Columbia Rd NW,31105,14th & Harvard St NW,W00690,Member,2012
276,12/11/2012 19:22,12/11/2012 19:27,31605,3rd & D St SE,31628,1st & K St SE,W00745,Member,2012
336,12/11/2012 19:25,12/11/2012 19:31,31201,15th & P St NW,31251,12th & L St NW,W01278,Member,2012
430,12/11/2012 19:29,12/11/2012 19:36,31239,Rhode Island & Connecticut Ave NW,31110,20th St & Florida Ave NW,W20901,Member,2012
569,12/11/2012 19:30,12/11/2012 19:40,31224,19th & L St NW,31600,5th & K St NW,W00060,Member,2012
1216,12/11/2012 20:03,12/11/2012 20:23,31222,New York Ave & 15th St NW,31604,3rd & H St NW,W00518,Casual,2012
632,12/11/2012 20:03,12/11/2012 20:14,31228,8th & H St NW,31604,3rd & H St NW,W20027,Member,2012
270,12/11/2012 20:04,12/11/2012 20:08,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31301,Ward Circle / American University,W00241,Member,2012
718,12/11/2012 20:16,12/11/2012 20:28,31230,Metro Center / 12th & G St NW,31506,1st & Rhode Island Ave NW,W00556,Member,2012
596,12/11/2012 20:38,12/11/2012 20:48,31209,1st & N St  SE,31605,3rd & D St SE,W20024,Member,2012
467,12/11/2012 20:46,12/11/2012 20:54,31623,Columbus Circle / Union Station,31622,13th & D St NE,W00543,Member,2012
371,12/11/2012 21:07,12/11/2012 21:13,31628,1st & K St SE,31605,3rd & D St SE,W00905,Member,2012
1075,12/11/2012 21:16,12/11/2012 21:34,31239,Rhode Island & Connecticut Ave NW,31101,14th & V St NW,W00061,Member,2012
793,12/11/2012 21:23,12/11/2012 21:37,31615,6th & H St NE,31607,14th & D St SE,W01087,Member,2012
270,12/11/2012 21:24,12/11/2012 21:28,31103,16th & Harvard St NW,31602,Park Rd & Holmead Pl NW,W20877,Member,2012
675,12/11/2012 21:46,12/11/2012 21:58,31505,Eckington Pl & Q St NE,31507,1st & Washington Hospital Center NW,W01380,Member,2012
818,12/11/2012 21:58,12/11/2012 22:11,31228,8th & H St NW,31503,Florida Ave & R St NW,W00496,Member,2012
633,12/11/2012 22:07,12/11/2012 22:17,31100,19th St & Pennsylvania Ave NW,31256,10th & E St NW,W01281,Member,2012
641,12/11/2012 22:51,12/11/2012 23:01,31251,12th & L St NW,31612,D St & Maryland Ave NE,W01326,Member,2012
592,12/11/2012 22:52,12/11/2012 23:02,31606,Potomac & Pennsylvania Ave SE,31615,6th & H St NE,W00631,Member,2012
661,12/11/2012 23:20,12/11/2012 23:31,31616,3rd & H St NE,31616,3rd & H St NE,W01218,Member,2012
485,12/11/2012 23:37,12/11/2012 23:45,31614,11th & H St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W00083,Member,2012
399,12/12/2012 1:39,12/12/2012 1:46,31106,Calvert & Biltmore St NW,31200,Massachusetts Ave & Dupont Circle NW,W00846,Member,2012
279,12/12/2012 1:48,12/12/2012 1:53,31111,10th & U St NW,31229,New Hampshire Ave & T St NW,W20174,Member,2012
456,12/12/2012 5:28,12/12/2012 5:36,31113,Columbia Rd & Belmont St NW,31602,Park Rd & Holmead Pl NW,W01424,Member,2012
582,12/12/2012 5:58,12/12/2012 6:08,31506,1st & Rhode Island Ave NW,31620,5th & F St NW,W00393,Member,2012
174,12/12/2012 6:12,12/12/2012 6:14,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W00019,Member,2012
579,12/12/2012 6:25,12/12/2012 6:34,31232,7th & F St NW / National Portrait Gallery,31244,4th & E St SW,W00509,Member,2012
657,12/12/2012 6:32,12/12/2012 6:43,31624,North Capitol St & F St NW,31233,17th & K St NW / Farragut Square,W01359,Member,2012
164,12/12/2012 6:56,12/12/2012 6:59,31002,20th & Crystal Dr,31012,26th & S Clark St,W20088,Member,2012
218,12/12/2012 7:06,12/12/2012 7:09,31100,19th St & Pennsylvania Ave NW,31206,19th & E Street NW,W20932,Member,2012
1001,12/12/2012 7:06,12/12/2012 7:23,31229,New Hampshire Ave & T St NW,31231,14th & D St NW / Ronald Reagan Building,W00427,Member,2012
495,12/12/2012 7:08,12/12/2012 7:17,31104,Adams Mill & Columbia Rd NW,31239,Rhode Island & Connecticut Ave NW,W01245,Member,2012
182,12/12/2012 7:17,12/12/2012 7:20,31241,Thomas Circle,31239,Rhode Island & Connecticut Ave NW,W00604,Member,2012
497,12/12/2012 7:32,12/12/2012 7:41,31305,Connecticut Ave & Newark St NW / Cleveland Park,31300,Van Ness Metro / UDC,W00696,Member,2012
257,12/12/2012 7:35,12/12/2012 7:39,31229,New Hampshire Ave & T St NW,31233,17th & K St NW / Farragut Square,W20022,Member,2012
1384,12/12/2012 7:52,12/12/2012 8:15,31300,Van Ness Metro / UDC,31222,New York Ave & 15th St NW,W01234,Member,2012
705,12/12/2012 8:01,12/12/2012 8:13,31105,14th & Harvard St NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00258,Member,2012
549,12/12/2012 8:07,12/12/2012 8:17,31600,5th & K St NW,31242,18th St & Pennsylvania Ave NW,W20112,Member,2012
717,12/12/2012 8:11,12/12/2012 8:23,31107,Lamont & Mt Pleasant NW,31212,21st & M St NW,W00599,Member,2012
695,12/12/2012 8:12,12/12/2012 8:24,31212,21st & M St NW,31238,14th & G St NW,W00853,Member,2012
752,12/12/2012 8:16,12/12/2012 8:28,31623,Columbus Circle / Union Station,31238,14th & G St NW,W01085,Member,2012
279,12/12/2012 8:19,12/12/2012 8:24,31101,14th & V St NW,31200,Massachusetts Ave & Dupont Circle NW,W20125,Member,2012
289,12/12/2012 8:22,12/12/2012 8:27,31030,Lee Hwy & N Adams St,31022,Clarendon Metro / Wilson Blvd & N Highland St,W01257,Member,2012
594,12/12/2012 8:42,12/12/2012 8:52,31611,13th & H St NE,31601,19th & East Capitol St SE,W20004,Member,2012
333,12/12/2012 8:43,12/12/2012 8:49,31241,Thomas Circle,31238,14th & G St NW,W00706,Member,2012
393,12/12/2012 8:49,12/12/2012 8:56,31014,Lynn & 19th St North,31236,37th & O St NW / Georgetown University,W00923,Member,2012
544,12/12/2012 9:02,12/12/2012 9:11,31615,6th & H St NE,31624,North Capitol St & F St NW,W00515,Member,2012
734,12/12/2012 9:04,12/12/2012 9:16,31107,Lamont & Mt Pleasant NW,31212,21st & M St NW,W00177,Member,2012
542,12/12/2012 9:09,12/12/2012 9:18,31251,12th & L St NW,31621,4th & D St NW / Judiciary Square,W00608,Member,2012
415,12/12/2012 9:39,12/12/2012 9:46,31108,4th & M St SW,31628,1st & K St SE,W20134,Member,2012
502,12/12/2012 9:44,12/12/2012 9:52,31233,17th & K St NW / Farragut Square,31228,8th & H St NW,W00435,Member,2012
2162,12/12/2012 10:52,12/12/2012 11:28,31241,Thomas Circle,31231,14th & D St NW / Ronald Reagan Building,W01255,Casual,2012
1274,12/12/2012 11:02,12/12/2012 11:23,31612,D St & Maryland Ave NE,31238,14th & G St NW,W00373,Member,2012
1385,12/12/2012 11:12,12/12/2012 11:35,31624,North Capitol St & F St NW,31618,4th & East Capitol St NE,W01204,Casual,2012
1475,12/12/2012 11:36,12/12/2012 12:00,31402,14th St Heights / 14th & Crittenden St NW,31236,37th & O St NW / Georgetown University,W01091,Member,2012
203,12/12/2012 11:41,12/12/2012 11:45,31230,Metro Center / 12th & G St NW,31228,8th & H St NW,W00994,Casual,2012
266,12/12/2012 12:04,12/12/2012 12:09,31037,Ballston Metro / N Stuart & 9th St N,31025,Central Library / N Quincy St & 10th St N,W20928,Member,2012
7986,12/12/2012 12:11,12/12/2012 14:24,31247,Jefferson Dr & 14th St SW,31247,Jefferson Dr & 14th St SW,W20876,Casual,2012
392,12/12/2012 12:27,12/12/2012 12:33,31212,21st & M St NW,31239,Rhode Island & Connecticut Ave NW,W00315,Member,2012
298,12/12/2012 12:35,12/12/2012 12:40,31216,14th St & New York Ave NW,31228,8th & H St NW,W01084,Member,2012
461,12/12/2012 12:47,12/12/2012 12:55,31234,20th & O St NW / Dupont South,31213,17th & K St NW,W00314,Member,2012
428,12/12/2012 13:08,12/12/2012 13:15,31224,19th & L St NW,31215,Georgetown Harbor / 30th St NW,W00454,Member,2012
552,12/12/2012 13:15,12/12/2012 13:24,31620,5th & F St NW,31254,15th & K St NW,W00093,Member,2012
86,12/12/2012 13:18,12/12/2012 13:20,31037,Ballston Metro / N Stuart & 9th St N,31037,Ballston Metro / N Stuart & 9th St N,W01498,Member,2012
318,12/12/2012 13:25,12/12/2012 13:30,31221,18th & M St NW,31212,21st & M St NW,W01177,Casual,2012
279,12/12/2012 13:27,12/12/2012 13:31,31253,19th & K St NW,31204,20th & E St NW,W01000,Member,2012
527,12/12/2012 14:23,12/12/2012 14:32,31203,14th & Rhode Island Ave NW,31228,8th & H St NW,W20028,Member,2012
1577,12/12/2012 14:23,12/12/2012 14:50,31258,Lincoln Memorial,31243,4th & C St SW,W00752,Casual,2012
1148,12/12/2012 14:26,12/12/2012 14:45,31606,Potomac & Pennsylvania Ave SE,31603,1st & M St NE,W01419,Member,2012
539,12/12/2012 14:31,12/12/2012 14:40,31107,Lamont & Mt Pleasant NW,31104,Adams Mill & Columbia Rd NW,W20054,Member,2012
352,12/12/2012 14:45,12/12/2012 14:51,31622,13th & D St NE,31623,Columbus Circle / Union Station,W00755,Member,2012
281,12/12/2012 15:04,12/12/2012 15:08,31002,20th & Crystal Dr,31009,27th & Crystal Dr,W00860,Member,2012
226,12/12/2012 15:15,12/12/2012 15:19,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W01484,Member,2012
1204,12/12/2012 15:16,12/12/2012 15:36,31253,19th & K St NW,31108,4th & M St SW,W00496,Member,2012
489,12/12/2012 15:20,12/12/2012 15:28,31200,Massachusetts Ave & Dupont Circle NW,31111,10th & U St NW,W00435,Member,2012
311,12/12/2012 15:28,12/12/2012 15:34,31006,S Joyce & Army Navy Dr,31004,Aurora Hills Community Ctr/18th & Hayes St,W01090,Member,2012
641,12/12/2012 16:33,12/12/2012 16:44,31245,7th & R St NW / Shaw Library,31229,New Hampshire Ave & T St NW,W00452,Member,2012
5814,12/12/2012 16:33,12/12/2012 18:10,31228,8th & H St NW,31228,8th & H St NW,W00501,Casual,2012
1294,12/12/2012 17:00,12/12/2012 17:22,31624,North Capitol St & F St NW,31108,4th & M St SW,W01417,Member,2012
681,12/12/2012 17:00,12/12/2012 17:12,31242,18th St & Pennsylvania Ave NW,31600,5th & K St NW,W00675,Member,2012
215,12/12/2012 17:03,12/12/2012 17:07,31620,5th & F St NW,31600,5th & K St NW,W01379,Member,2012
369,12/12/2012 17:07,12/12/2012 17:13,31252,21st St & Pennsylvania Ave NW,31239,Rhode Island & Connecticut Ave NW,W00688,Member,2012
1645,12/12/2012 17:13,12/12/2012 17:40,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31233,17th & K St NW / Farragut Square,W01352,Member,2012
741,12/12/2012 17:20,12/12/2012 17:32,31628,1st & K St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01129,Member,2012
970,12/12/2012 17:34,12/12/2012 17:50,31603,1st & M St NE,31628,1st & K St SE,W00407,Member,2012
341,12/12/2012 17:37,12/12/2012 17:42,31400,Georgia & New Hampshire Ave NW,31602,Park Rd & Holmead Pl NW,W01180,Member,2012
760,12/12/2012 17:58,12/12/2012 18:11,31625,3rd & G St SE,31508,Gallaudet / 8th St & Florida Ave NE,W00430,Member,2012
743,12/12/2012 18:01,12/12/2012 18:13,31107,Lamont & Mt Pleasant NW,31213,17th & K St NW,W01300,Member,2012
68,12/12/2012 18:03,12/12/2012 18:04,31028,N Veitch & Key Blvd,31017,Wilson Blvd & N Uhle St,W20166,Member,2012
1139,12/12/2012 18:05,12/12/2012 18:24,31112,Harvard St & Adams Mill Rd NW,31236,37th & O St NW / Georgetown University,W01442,Member,2012
751,12/12/2012 18:10,12/12/2012 18:23,31231,14th & D St NW / Ronald Reagan Building,31234,20th & O St NW / Dupont South,W00135,Member,2012
526,12/12/2012 18:11,12/12/2012 18:20,31618,4th & East Capitol St NE,31606,Potomac & Pennsylvania Ave SE,W01463,Member,2012
350,12/12/2012 18:12,12/12/2012 18:18,31035,N Quincy St & Glebe Rd,31023,Fairfax Dr & Wilson Blvd,W00174,Member,2012
872,12/12/2012 18:12,12/12/2012 18:27,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31306,39th & Calvert St NW / Stoddert,W01223,Member,2012
191,12/12/2012 18:15,12/12/2012 18:18,31212,21st & M St NW,31205,21st & I St NW,W00781,Member,2012
499,12/12/2012 18:16,12/12/2012 18:24,31605,3rd & D St SE,31606,Potomac & Pennsylvania Ave SE,W00074,Member,2012
590,12/12/2012 18:17,12/12/2012 18:27,31244,4th & E St SW,31623,Columbus Circle / Union Station,W01147,Member,2012
1134,12/12/2012 18:17,12/12/2012 18:36,31600,5th & K St NW,31215,Georgetown Harbor / 30th St NW,W00843,Member,2012
227,12/12/2012 18:20,12/12/2012 18:24,31222,New York Ave & 15th St NW,31247,Jefferson Dr & 14th St SW,W00091,Member,2012
278,12/12/2012 18:28,12/12/2012 18:32,31616,3rd & H St NE,31614,11th & H St NE,W01459,Member,2012
218,12/12/2012 18:29,12/12/2012 18:33,31017,Wilson Blvd & N Uhle St,31050,Barton St & 10th St N,W20898,Member,2012
450,12/12/2012 18:31,12/12/2012 18:39,31623,Columbus Circle / Union Station,31617,Bladensburg Rd & Benning Rd NE,W00245,Member,2012
844,12/12/2012 18:37,12/12/2012 18:51,31253,19th & K St NW,31201,15th & P St NW,W00080,Member,2012
405,12/12/2012 18:40,12/12/2012 18:47,31228,8th & H St NW,31203,14th & Rhode Island Ave NW,W00410,Member,2012
255,12/12/2012 18:43,12/12/2012 18:47,31201,15th & P St NW,31234,20th & O St NW / Dupont South,W20890,Member,2012
494,12/12/2012 19:03,12/12/2012 19:11,31233,17th & K St NW / Farragut Square,31245,7th & R St NW / Shaw Library,W20052,Member,2012
549,12/12/2012 19:07,12/12/2012 19:16,31302,Wisconsin Ave & Newark St NW,31106,Calvert & Biltmore St NW,W20883,Member,2012
102,12/12/2012 19:07,12/12/2012 19:09,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W01322,Member,2012
362,12/12/2012 19:07,12/12/2012 19:13,31025,Central Library / N Quincy St & 10th St N,31021,Clarendon Blvd & N Fillmore St,W01120,Member,2012
990,12/12/2012 19:09,12/12/2012 19:26,31232,7th & F St NW / National Portrait Gallery,31618,4th & East Capitol St NE,W00421,Member,2012
1719,12/12/2012 19:24,12/12/2012 19:53,31232,7th & F St NW / National Portrait Gallery,31116,California St & Florida Ave NW,W00634,Member,2012
149,12/12/2012 19:27,12/12/2012 19:30,31205,21st & I St NW,31212,21st & M St NW,W01400,Member,2012
232,12/12/2012 19:29,12/12/2012 19:32,31623,Columbus Circle / Union Station,31615,6th & H St NE,W00281,Member,2012
141,12/12/2012 19:43,12/12/2012 19:45,31110,20th St & Florida Ave NW,31229,New Hampshire Ave & T St NW,W01354,Member,2012
762,12/12/2012 19:45,12/12/2012 19:57,31239,Rhode Island & Connecticut Ave NW,31111,10th & U St NW,W00086,Member,2012
207,12/12/2012 19:51,12/12/2012 19:55,31214,17th & Corcoran St NW,31116,California St & Florida Ave NW,W00137,Member,2012
357,12/12/2012 19:53,12/12/2012 19:59,31254,15th & K St NW,31201,15th & P St NW,W01413,Member,2012
1696,12/12/2012 20:20,12/12/2012 20:48,31258,Lincoln Memorial,31503,Florida Ave & R St NW,W00988,Member,2012
200,12/12/2012 20:33,12/12/2012 20:37,31611,13th & H St NE,31615,6th & H St NE,W20104,Member,2012
664,12/12/2012 20:40,12/12/2012 20:51,31116,California St & Florida Ave NW,31212,21st & M St NW,W00634,Casual,2012
722,12/12/2012 20:49,12/12/2012 21:01,31242,18th St & Pennsylvania Ave NW,31116,California St & Florida Ave NW,W00084,Member,2012
346,12/12/2012 21:04,12/12/2012 21:10,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W00521,Member,2012
501,12/12/2012 21:11,12/12/2012 21:20,31104,Adams Mill & Columbia Rd NW,31251,12th & L St NW,W01227,Member,2012
344,12/12/2012 21:27,12/12/2012 21:33,31610,Eastern Market / 7th & North Carolina Ave SE,31614,11th & H St NE,W01277,Member,2012
1261,12/12/2012 21:40,12/12/2012 22:01,31103,16th & Harvard St NW,31603,1st & M St NE,W00649,Member,2012
578,12/12/2012 21:41,12/12/2012 21:51,31623,Columbus Circle / Union Station,31618,4th & East Capitol St NE,W00499,Member,2012
512,12/12/2012 22:11,12/12/2012 22:19,31602,Park Rd & Holmead Pl NW,31116,California St & Florida Ave NW,W00332,Member,2012
101,12/12/2012 22:54,12/12/2012 22:56,31016,Clarendon Blvd & Pierce St,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00379,Member,2012
226,12/12/2012 23:28,12/12/2012 23:32,31223,Convention Center / 7th & M St NW,31230,Metro Center / 12th & G St NW,W01043,Member,2012
581,12/12/2012 23:40,12/12/2012 23:49,31602,Park Rd & Holmead Pl NW,31201,15th & P St NW,W00650,Member,2012
334,12/12/2012 23:50,12/12/2012 23:55,31241,Thomas Circle,31101,14th & V St NW,W01402,Member,2012
549,12/13/2012 1:04,12/13/2012 1:13,31102,11th & Kenyon St NW,31503,Florida Ave & R St NW,W00517,Member,2012
375,12/13/2012 5:51,12/13/2012 5:58,31239,Rhode Island & Connecticut Ave NW,31228,8th & H St NW,W00355,Member,2012
475,12/13/2012 7:15,12/13/2012 7:23,31251,12th & L St NW,31100,19th St & Pennsylvania Ave NW,W00781,Member,2012
539,12/13/2012 7:17,12/13/2012 7:26,31623,Columbus Circle / Union Station,31243,4th & C St SW,W01379,Member,2012
615,12/13/2012 7:33,12/13/2012 7:44,31113,Columbia Rd & Belmont St NW,31237,25th St & Pennsylvania Ave NW,W01364,Member,2012
636,12/13/2012 7:34,12/13/2012 7:45,31619,Lincoln Park / 13th & East Capitol St NE ,31208,M St & New Jersey Ave SE,W00805,Member,2012
165,12/13/2012 7:37,12/13/2012 7:40,31605,3rd & D St SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01361,Member,2012
1400,12/13/2012 7:42,12/13/2012 8:05,31113,Columbia Rd & Belmont St NW,31623,Columbus Circle / Union Station,W00054,Member,2012
174,12/13/2012 7:56,12/13/2012 7:59,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W00370,Member,2012
350,12/13/2012 8:04,12/13/2012 8:10,31243,4th & C St SW,31621,4th & D St NW / Judiciary Square,W00968,Member,2012
436,12/13/2012 8:08,12/13/2012 8:16,31245,7th & R St NW / Shaw Library,31251,12th & L St NW,W01201,Member,2012
361,12/13/2012 8:13,12/13/2012 8:19,31227,13th St & New York Ave NW,31100,19th St & Pennsylvania Ave NW,W01342,Member,2012
623,12/13/2012 8:21,12/13/2012 8:31,31106,Calvert & Biltmore St NW,31255,24th & N St NW,W00959,Member,2012
1096,12/13/2012 8:23,12/13/2012 8:42,31115,Columbia Rd & Georgia Ave NW,31504,10th & Monroe St NE,W00991,Member,2012
346,12/13/2012 8:25,12/13/2012 8:30,31007,Crystal City Metro / 18th & Bell St,31009,27th & Crystal Dr,W00884,Member,2012
232,12/13/2012 8:30,12/13/2012 8:34,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W00419,Member,2012
560,12/13/2012 8:39,12/13/2012 8:48,31212,21st & M St NW,31222,New York Ave & 15th St NW,W01449,Member,2012
508,12/13/2012 8:41,12/13/2012 8:50,31109,7th & T St NW,31239,Rhode Island & Connecticut Ave NW,W00849,Member,2012
469,12/13/2012 8:46,12/13/2012 8:54,31245,7th & R St NW / Shaw Library,31214,17th & Corcoran St NW,W00726,Member,2012
972,12/13/2012 8:48,12/13/2012 9:04,31306,39th & Calvert St NW / Stoddert,31224,19th & L St NW,W20115,Member,2012
618,12/13/2012 8:55,12/13/2012 9:05,31244,4th & E St SW,31230,Metro Center / 12th & G St NW,W00846,Member,2012
741,12/13/2012 9:02,12/13/2012 9:14,31115,Columbia Rd & Georgia Ave NW,31234,20th & O St NW / Dupont South,W00210,Member,2012
850,12/13/2012 9:04,12/13/2012 9:18,31105,14th & Harvard St NW,31231,14th & D St NW / Ronald Reagan Building,W01068,Member,2012
936,12/13/2012 9:09,12/13/2012 9:25,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00154,Casual,2012
744,12/13/2012 9:24,12/13/2012 9:37,31029,N Veitch  & 20th St N,31236,37th & O St NW / Georgetown University,W01294,Member,2012
610,12/13/2012 9:36,12/13/2012 9:46,31226,34th St & Wisconsin Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W01152,Member,2012
408,12/13/2012 9:43,12/13/2012 9:49,31600,5th & K St NW,31232,7th & F St NW / National Portrait Gallery,W20161,Member,2012
436,12/13/2012 9:45,12/13/2012 9:52,31110,20th St & Florida Ave NW,31246,M St & Pennsylvania Ave NW,W00452,Member,2012
565,12/13/2012 9:45,12/13/2012 9:55,31201,15th & P St NW,31624,North Capitol St & F St NW,W00518,Member,2012
471,12/13/2012 10:02,12/13/2012 10:10,31623,Columbus Circle / Union Station,31622,13th & D St NE,W00245,Member,2012
563,12/13/2012 10:06,12/13/2012 10:15,31110,20th St & Florida Ave NW,31241,Thomas Circle,W00197,Member,2012
225,12/13/2012 10:23,12/13/2012 10:27,31203,14th & Rhode Island Ave NW,31216,14th St & New York Ave NW,W20906,Member,2012
316,12/13/2012 10:39,12/13/2012 10:44,31617,Bladensburg Rd & Benning Rd NE,31612,D St & Maryland Ave NE,W00509,Member,2012
1513,12/13/2012 10:44,12/13/2012 11:09,31626,15th St & Massachusetts Ave SE,31200,Massachusetts Ave & Dupont Circle NW,W00705,Member,2012
938,12/13/2012 12:05,12/13/2012 12:21,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00465,Member,2012
341,12/13/2012 12:10,12/13/2012 12:16,31239,Rhode Island & Connecticut Ave NW,31222,New York Ave & 15th St NW,W01037,Member,2012
851,12/13/2012 12:10,12/13/2012 12:25,31227,13th St & New York Ave NW,31235,19th St & Constitution Ave NW,W20897,Member,2012
615,12/13/2012 12:23,12/13/2012 12:33,31220,US Dept of State / Virginia Ave & 21st St NW,31234,20th & O St NW / Dupont South,W00247,Member,2012
648,12/13/2012 12:31,12/13/2012 12:42,31245,7th & R St NW / Shaw Library,31238,14th & G St NW,W00364,Member,2012
208,12/13/2012 12:35,12/13/2012 12:38,31200,Massachusetts Ave & Dupont Circle NW,31212,21st & M St NW,W01152,Member,2012
397,12/13/2012 12:54,12/13/2012 13:01,31618,4th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00245,Member,2012
812,12/13/2012 13:00,12/13/2012 13:14,31212,21st & M St NW,31615,6th & H St NE,W20971,Member,2012
6537,12/13/2012 13:19,12/13/2012 15:08,31618,4th & East Capitol St NE,31219,10th St & Constitution Ave NW,W20045,Casual,2012
757,12/13/2012 13:36,12/13/2012 13:48,31247,Jefferson Dr & 14th St SW,31256,10th & E St NW,W00368,Member,2012
